SGTime,Performance
39.0186,1
39.14443,1
39.26604,1
39.38525,1
39.51005,1
39.63311,1
39.75285,1
39.89147,1
40.02623,1
40.15157,1
40.2871,1
40.43013,1
40.56552,1
40.69961,1
40.83443,1
40.96851,1
41.10429,1
41.23294,1
41.35724,1
41.47868,1
41.59927,1
41.71846,1
41.83773,1
41.95931,1
42.08283,1
42.20625,1
42.33073,1
42.45325,1
42.57584,1
42.70134,1
42.82304,1
42.94501,1
43.07005,1
43.19466,1
43.31459,1
43.43337,1
43.55156,1
43.67194,1
43.79056,1
43.91068,1
44.03155,1
44.1524,1
44.2795,1
44.40899,1
44.53183,1
44.65561,1
44.77909,1
44.90853,1
45.03629,1
45.16442,1
45.28894,1
45.41913,1
45.54155,1
45.664,1
45.78622,1
45.90944,1
46.03174,1
46.15479,1
46.27445,1
46.39674,1
46.51838,1
46.64219,1
46.76405,1
46.88429,1
47.00591,1
47.14255,1
47.26265,1
47.38529,1
47.50531,1
47.62605,1
47.74881,1
47.86964,1
47.99168,1
48.11441,1
48.2345,1
48.35617,1
48.47942,1
48.60406,1
48.72961,1
48.85448,1
48.98367,1
49.11166,1
49.24734,1
49.38551,1
49.52105,1
49.65397,1
49.78902,1
49.91716,1
50.05399,0
50.19801,0
50.33849,0
50.47692,0
50.61316,0
50.75196,0
50.8827,0
51.0152,0
51.15261,0
51.28889,0
51.43113,0
51.57126,0
51.70527,0
51.84198,0
51.98401,0
52.11752,0
52.26666,0
52.41422,0
52.55638,0
52.69128,0
52.82428,0
52.95746,0
53.08971,0
53.23004,0
53.36391,0
53.49627,0
53.628,0
53.76736,0
53.90509,0
54.04255,0
54.18327,0
54.32515,0
54.48211,0
54.62034,0
54.75641,0
54.88993,0
55.02436,0
55.16077,0
55.29501,0
55.43206,0
55.5705,0
55.71283,0
55.85647,0
56.00157,0
56.1458,0
56.2865,0
56.42487,0
56.57088,0
56.71715,0
56.85696,0
56.99535,0
57.1405,0
57.28032,0
57.41795,0
57.55616,0
57.69711,0
57.83552,0
57.97595,0
58.1124,0
58.2514,0
58.39631,0
58.54076,0
58.68428,0
58.83264,0
58.97509,0
59.12035,0
59.27167,0
59.42172,0
59.56258,0
59.70495,0
59.84683,0
59.99523,0
60.13872,0
60.28155,0
60.42773,0
60.57501,0
60.72874,0
60.87732,0
61.01933,0
61.16651,0
61.31292,0
61.45277,0
61.59267,0
61.73434,0
61.89293,0
62.0335,0
62.17319,0
62.31317,0
62.4547,0
62.59936,0
62.74378,0
62.88417,0
63.02622,0
