SGTime,Performance
177.3391,1
177.6812,1
178.0293,1
178.3731,1
178.7196,1
179.069,1
179.4156,1
179.7987,1
180.145,1
180.4976,1
180.8493,1
181.199,1
181.5449,1
181.8963,1
182.243,1
182.5981,1
182.9626,1
183.3349,1
183.7024,1
184.0734,1
184.4444,1
184.8311,1
185.2041,1
185.5711,1
185.942,1
186.3159,1
186.6901,1
187.0692,1
187.4428,1
187.8195,1
188.1964,1
188.5674,1
188.9311,1
189.2959,1
189.6561,1
190.0197,1
190.3849,1
190.7513,1
191.1178,1
191.5251,1
191.8939,1
192.259,1
192.6299,1
192.9986,1
193.3671,1
193.7319,1
194.1019,1
194.465,1
194.8405,1
195.2063,1
195.5799,1
195.9472,1
196.3209,1
196.6919,1
197.0658,1
197.4362,1
197.8075,1
198.1814,1
198.5615,1
198.9385,1
199.3155,1
199.6902,1
200.0694,1
200.4539,1
200.8623,1
201.2653,1
201.655,1
202.0517,1
202.439,1
202.8379,1
203.2519,1
203.6614,1
204.0962,1
204.5021,1
204.9071,1
205.3145,1
205.722,1
206.1249,1
206.5341,1
206.9398,1
207.3305,1
207.7173,1
208.1176,1
208.5172,1
208.9263,1
209.3253,1
209.7167,1
210.1077,1
210.4991,1
210.8942,1
211.2947,1
211.696,1
212.1003,1
212.5044,1
212.9157,1
213.3215,1
213.7278,1
214.136,1
214.5405,1
214.9584,1
215.3684,1
215.7752,1
216.188,1
216.6022,1
217.043,1
217.4675,1
217.8938,1
218.3255,1
218.7574,1
219.1821,1
219.6152,1
220.0479,1
220.4872,1
220.9255,1
221.3592,1
221.7957,1
222.2379,1
222.6799,1
223.1234,1
223.5638,1
224.0026,1
224.4315,1
224.8564,1
225.2832,1
225.7081,1
226.133,1
226.5599,1
226.989,1
227.4139,1
227.8367,1
228.2618,1
228.6884,1
229.1195,1
229.5516,1
229.9826,1
230.449,1
230.8842,1
231.3154,1
231.7502,1
232.1821,1
232.6149,1
233.0504,1
233.4871,1
233.9284,1
234.366,1
234.8027,1
235.2515,1
235.7099,1
236.1648,1
236.6223,1
237.0877,1
237.5377,1
237.9905,1
238.4466,1
238.8967,1
239.3466,1
239.8091,1
240.2749,1
240.73,1
241.1926,1
241.6453,1
242.0946,1
242.5426,1
242.9915,1
243.4404,1
243.8882,1
244.3396,1
244.8273,1
245.2821,1
245.7314,1
246.1876,1
246.645,1
247.1051,1
247.562,1
248.0176,1
248.47,1
248.9263,1
249.3968,1
249.8835,1
250.3528,1
250.8238,1
251.3012,1
251.7912,1
252.279,1
252.7491,1
253.2382,1
253.7208,1
254.2072,1
254.6876,1
255.1756,1
255.6641,1
256.1176,1
256.5827,1
257.0464,1
257.4983,1
257.9662,1
258.4452,1
258.9258,1
259.4463,1
259.9293,1
260.4114,1
260.9001,1
261.3857,1
261.8577,1
262.3376,1
262.8246,1
263.3004,1
263.789,1
264.2736,1
264.7682,1
265.2739,1
265.7802,1
266.2918,1
266.8082,1
267.3302,1
267.8441,1
268.3658,1
268.8845,1
269.4065,1
269.9213,1
270.4276,1
270.945,1
271.4647,1
271.983,1
272.5021,1
273.0245,1
273.5434,1
274.0617,1
274.578,1
275.1334,1
275.6493,1
276.1771,1
276.6848,1
277.1974,1
277.7193,1
278.2457,1
278.7673,1
279.2801,1
279.8001,1
280.3185,1
280.8451,1
281.3758,1
281.89,1
282.4246,1
282.9627,1
283.5038,1
284.0511,1
284.5959,1
285.1459,1
285.6829,1
286.2123,1
286.7555,1
287.2977,1
287.8363,1
288.3727,1
288.9063,1
289.4456,1
289.9863,1
290.5295,1
291.1147,1
291.6605,1
292.1989,1
292.7302,1
293.2665,1
293.8045,1
294.3417,1
294.8793,1
295.3996,1
295.9328,1
296.4712,1
297.0125,1
297.5567,1
298.101,1
298.6593,1
299.2247,1
299.7847,1
300.3432,1
300.903,1
301.4756,1
302.0414,1
302.6059,1
303.1848,1
303.7516,1
304.3194,1
304.8835,1
305.4517,1
306.0161,1
306.569,1
307.1302,1
307.7247,1
308.2875,1
308.8469,1
309.4069,1
309.9654,1
310.527,1
311.0946,1
311.6612,1
312.2292,1
312.8143,1
313.4034,1
313.9939,1
314.5835,1
315.1842,1
315.7729,1
316.3719,1
316.9688,1
317.5592,1
318.1544,1
318.7448,1
319.335,1
319.9213,1
320.5045,1
321.0866,1
321.6668,1
322.2462,1
322.8296,1
323.4143,1
324.0044,1
324.5886,1
325.223,1
325.8097,1
326.3997,1
326.9902,1
327.5767,1
328.1666,1
328.7606,1
329.3546,1
329.9503,1
330.5444,1
331.1396,1
331.7401,1
332.3549,1
332.9814,1
333.5976,1
334.2106,1
334.818,1
335.4454,1
336.0691,1
336.6831,1
337.3058,1
337.9167,1
338.5206,1
339.1361,1
339.7514,1
340.3618,1
340.9747,1
341.5891,1
342.2036,1
342.8141,1
343.4711,1
344.0858,1
344.7006,1
345.3178,1
345.9333,1
346.5674,1
347.2078,1
347.8423,1
348.4824,1
349.1271,1
349.7643,1
350.4048,1
351.0518,1
351.697,1
352.342,1
352.9946,1
353.6379,1
354.2782,1
354.913,1
355.5502,1
356.1875,1
356.8069,1
357.445,1
358.0781,1
358.7146,1
359.3612,1
360.005,1
360.6476,1
361.2986,1
361.9482,1
362.6637,1
363.3334,1
363.9965,1
364.6596,1
365.3272,1
365.9966,1
