SGTime,UnixTime,GSR
1.30836200714111,1636703027.55,0.3706162
1.55836200714111,1636703027.8,0.3616458
1.80836200714111,1636703028.05,0.3616458
2.05836200714111,1636703028.3,0.3590828
2.30836200714111,1636703028.55,0.3578013
2.55836200714111,1636703028.8,0.3590828
2.80836200714111,1636703029.05,0.3552384
3.05836200714111,1636703029.3,0.3565199
3.30836200714111,1636703029.55,0.3526754
3.55836200714111,1636703029.8,0.3539569
3.80836200714111,1636703030.05,0.3552384
4.05836200714111,1636703030.3,0.3526754
4.30836200714111,1636703030.55,0.3552384
4.55836200714111,1636703030.8,0.3488309
4.80836200714111,1636703031.05,0.3501124
5.05836200714111,1636703031.3,0.3475495
5.30836200714111,1636703031.55,0.343705
5.55836200714111,1636703031.8,0.3449865
7.05836200714111,1636703033.3,0.3398606
8.30836200714111,1636703034.55,0.3385791
8.55836200714111,1636703034.8,0.341142
9.80836200714111,1636703036.05,0.3398606
10.0583620071411,1636703036.3,0.3360161
11.3083620071411,1636703037.55,0.3360161
11.5583620071411,1636703037.8,0.3372976
11.8083620071411,1636703038.05,0.3360161
12.0583620071411,1636703038.3,0.3360161
12.3083620071411,1636703038.55,0.3372976
12.5583620071411,1636703038.8,0.3321716
12.8083620071411,1636703039.05,0.3360161
13.0583620071411,1636703039.3,0.3385791
14.5583620071411,1636703040.8,0.3360161
14.8083620071411,1636703041.05,0.3372976
15.0583620071411,1636703041.3,0.3501124
15.3083620071411,1636703041.55,0.3513939
15.5583620071411,1636703041.8,0.343705
15.8083620071411,1636703042.05,0.346268
16.0583620071411,1636703042.3,0.3449865
17.3083620071411,1636703043.55,0.3475495
17.5583620071411,1636703043.8,0.346268
18.8083620071411,1636703045.05,0.343705
19.0583620071411,1636703045.3,0.3475495
20.5583620071411,1636703046.8,0.3475495
20.8083620071411,1636703047.05,0.3501124
21.0583620071411,1636703047.3,0.3475495
21.3083620071411,1636703047.55,0.3501124
21.5583620071411,1636703047.8,0.3501124
21.8083620071411,1636703048.05,0.3475495
22.0583620071411,1636703048.3,0.3449865
22.3083620071411,1636703048.55,0.3488309
22.5583620071411,1636703048.8,0.3424235
22.8083620071411,1636703049.05,0.3475495
23.0583620071411,1636703049.3,0.346268
23.3083620071411,1636703049.55,0.346268
23.5583620071411,1636703049.8,0.343705
24.8083620071411,1636703051.05,0.3424235
25.0583620071411,1636703051.3,0.3475495
25.3083620071411,1636703051.55,0.3449865
25.5583620071411,1636703051.8,0.3424235
25.8083620071411,1636703052.05,0.3372976
26.0583620071411,1636703052.3,0.3360161
26.3083620071411,1636703052.55,0.3372976
26.5583620071411,1636703052.8,0.3334531
27.8083620071411,1636703054.05,0.3347346
28.0583620071411,1636703054.3,0.3296087
29.0583620071411,1636703055.3,0.3513939
29.3083620071411,1636703055.55,0.346268
29.5583620071411,1636703055.8,0.3642088
29.8083620071411,1636703056.05,0.3449865
30.0583620071411,1636703056.3,0.3398606
30.3083620071411,1636703056.55,0.3372976
30.5583620071411,1636703056.8,0.3360161
30.8083620071411,1636703057.05,0.341142
31.0583620071411,1636703057.3,0.3372976
31.3083620071411,1636703057.55,0.3398606
31.5583620071411,1636703057.8,0.346268
31.8083620071411,1636703058.05,0.3488309
32.0583620071411,1636703058.3,0.3565199
32.3083620071411,1636703058.55,0.3552384
32.5583620071411,1636703058.8,0.3501124
32.8083620071411,1636703059.05,0.346268
33.0583620071411,1636703059.3,0.3360161
33.3083620071411,1636703059.55,0.3424235
33.5583620071411,1636703059.8,0.3398606
33.8083620071411,1636703060.05,0.3398606
34.0583620071411,1636703060.3,0.3385791
34.3083620071411,1636703060.55,0.3385791
34.5583620071411,1636703060.8,0.3398606
34.8083620071411,1636703061.05,0.3385791
35.0583620071411,1636703061.3,0.3385791
35.3083620071411,1636703061.55,0.3398606
35.5583620071411,1636703061.8,0.341142
36.8083620071411,1636703063.05,0.3449865
37.0583620071411,1636703063.3,0.3552384
37.3083620071411,1636703063.55,0.3552384
37.5583620071411,1636703063.8,0.3590828
37.8083620071411,1636703064.05,0.3603643
38.0583620071411,1636703064.3,0.3629273
38.3083620071411,1636703064.55,0.3654903
38.5583620071411,1636703064.8,0.3590828
38.8083620071411,1636703065.05,0.3616458
39.0583620071411,1636703065.3,0.3539569
39.3083620071411,1636703065.55,0.3488309
39.5583620071411,1636703065.8,0.3513939
39.8083620071411,1636703066.05,0.3475495
40.0583620071411,1636703066.3,0.3488309
40.3083620071411,1636703066.55,0.3501124
40.5583620071411,1636703066.8,0.346268
40.8083620071411,1636703067.05,0.3475495
41.0583620071411,1636703067.3,0.3475495
41.3083620071411,1636703067.55,0.3449865
