SGTime,Performance
81.93568,1
82.15921,1
82.38823,1
82.62579,1
82.85506,1
83.10056,1
83.32738,1
83.54966,1
83.77634,1
84.01102,1
84.24103,1
84.48257,1
84.7194,1
84.94292,1
85.16713,1
85.39951,1
85.62646,1
85.86511,1
86.09913,1
86.33927,1
86.56938,1
86.81232,1
87.05842,1
87.29828,1
87.53279,1
87.76687,1
87.9996,1
88.2379,1
88.48832,1
88.73089,1
88.96496,1
89.20557,1
89.44241,1
89.67799,1
89.91975,1
90.16138,1
90.4091,1
90.64546,1
90.88636,1
91.13644,1
91.38473,1
91.63927,1
91.88368,1
92.13407,1
92.38754,1
92.66911,1
92.91929,1
93.16703,1
93.40861,1
93.66011,1
93.90612,1
94.15531,1
94.40194,1
94.64886,1
94.88769,1
95.13494,1
95.38087,1
95.62788,1
95.88555,1
96.14098,1
96.39092,1
96.63728,1
96.88486,1
97.12791,1
97.37058,1
97.61822,1
97.86573,1
98.11555,1
98.37907,1
98.64523,1
98.91015,1
99.17857,1
99.44185,1
99.69862,1
99.95464,1
100.2093,1
100.4704,1
100.7263,1
100.9799,1
101.2332,1
101.4847,1
101.7411,1
101.992,1
102.2479,1
102.5114,1
102.7925,1
103.0438,1
103.2998,1
103.5677,1
103.8316,1
104.1001,1
104.3728,1
104.6438,1
104.9131,1
105.1711,1
105.4281,1
105.685,1
105.9409,1
106.2048,1
106.4717,1
106.7409,1
107.0033,1
107.26,1
107.5217,1
107.7805,1
108.0378,1
108.3041,1
108.5774,1
108.8515,1
109.1213,1
109.3876,1
109.6625,1
109.936,1
110.1966,1
110.4761,1
110.7442,1
111.0127,1
111.2734,1
111.536,1
111.8009,1
112.0635,1
112.332,1
112.6129,1
112.8898,1
113.1873,1
113.458,1
113.7228,1
113.9886,1
114.2639,1
114.5486,1
114.8229,1
115.0905,1
115.3615,1
115.6405,1
115.9122,1
116.1903,1
116.4865,1
116.7644,1
117.0456,1
117.3205,1
117.6019,1
117.8789,1
118.1593,1
118.4479,1
118.7232,1
119.0037,1
119.2766,1
119.5643,1
119.85,1
120.1377,1
120.4277,1
120.7099,1
120.9888,1
121.2674,1
121.5477,1
121.8359,1
122.1145,1
122.399,1
122.6857,1
122.9744,1
123.2616,1
123.5578,1
123.855,1
124.1735,1
124.462,1
124.7572,1
125.0422,1
125.3363,1
125.6242,1
125.9077,1
126.1988,1
126.5001,1
126.7942,1
127.0827,1
127.3624,1
127.6581,1
127.9446,1
128.2309,1
128.5222,1
128.805,1
129.0921,1
129.3885,1
129.6869,1
129.9747,1
130.2731,1
130.5803,1
130.8834,1
131.1871,1
131.4871,1
131.7833,1
132.0754,1
132.3807,1
132.6772,1
132.9721,1
133.2692,1
133.5684,1
133.8673,1
134.1625,1
134.4637,1
134.764,1
135.087,1
135.3804,1
135.6742,1
135.9773,1
136.273,1
136.5778,1
136.8724,1
137.1719,1
137.4723,1
137.7731,1
138.0714,1
138.3833,1
138.6862,1
138.9914,1
139.3047,1
139.6191,1
139.9238,1
140.2311,1
140.548,1
140.8716,1
141.1953,1
141.515,1
141.8243,1
142.1351,1
142.45,1
142.7722,1
143.0825,1
143.3973,1
143.7195,1
144.0371,1
