SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
1.298587322,1636776220,-54,26,22,63.8435588
1.329837322,1636776220,-54,27,23,64.60650122
1.361087322,1636776221,-55,30,24,67.08949247
1.392337322,1636776221,-51,30,21,62.78534861
1.423587322,1636776221,-51,30,20,62.45798588
1.454847336,1636776221,-54,30,24,66.2721661
1.611097336,1636776221,-64,13,14,66.79071792
1.642347336,1636776221,-62,14,15,65.30696747
1.673607349,1636776221,-60,18,12,63.78087488
1.704857349,1636776221,-61,23,11,66.1135387
1.736107349,1636776221,-62,26,12,68.29348432
1.767357349,1636776221,-60,27,17,67.95586803
1.798607349,1636776221,-56,27,19,65.00769185
1.829857349,1636776221,-49,26,22,59.67411499
1.986117363,1636776221,-61,19,16,65.8634952
2.017367363,1636776221,-59,23,11,64.27285586
2.173627377,1636776221,-58,20,17,63.66317617
2.204877377,1636776221,-56,22,21,63.72597587
2.392387152,1636776222,-57,22,21,64.60650122
2.548647165,1636776222,-56,20,21,63.0634601
2.579897165,1636776222,-57,20,23,64.63745044
2.736147165,1636776222,-55,15,28,63.51377803
2.767407179,1636776222,-54,14,29,62.87288764
2.892407179,1636776222,-53,12,35,64.63745044
2.923657179,1636776222,-53,12,35,64.63745044
2.954907179,1636776222,-51,12,36,63.5688603
2.986167192,1636776222,-49,12,38,63.1585307
3.017417192,1636776222,-49,12,39,63.76519427
3.048667192,1636776222,-48,11,39,62.8171951
3.079917192,1636776222,-49,10,38,62.80923499
3.111167192,1636776222,-52,8,37,64.31951492
3.142417192,1636776222,-54,7,35,64.73020933
3.298677206,1636776222,-49,8,38,62.52199613
3.329927206,1636776222,-49,8,38,62.52199613
3.48618722,1636776223,-48,8,39,62.36184731
3.51743722,1636776223,-48,8,39,62.36184731
3.673697233,1636776223,-45,8,39,60.08327554
3.704947233,1636776223,-44,10,41,60.9672043
3.829947233,1636776223,-53,17,35,65.74952471
3.861207247,1636776223,-49,14,37,62.97618598
3.892457247,1636776223,-48,14,38,62.80127387
4.017457247,1636776223,-47,17,38,62.78534861
4.04871726,1636776223,-52,15,39,66.70832032
4.07996726,1636776223,-51,13,40,66.10597552
4.11121726,1636776223,-47,11,37,60.8194048
4.14246726,1636776223,-48,11,38,62.20128616
4.17371726,1636776223,-48,12,40,63.62389488
4.20496726,1636776223,-48,12,40,63.62389488
4.23621726,1636776223,-48,11,40,63.4428877
4.267477274,1636776223,-48,11,40,63.4428877
4.298727274,1636776223,-48,11,40,63.4428877
4.329977274,1636776223,-50,12,39,64.5368112
4.361227274,1636776224,-47,11,41,63.33245613
4.392477274,1636776224,-47,11,40,62.68971207
4.423727274,1636776224,-47,11,40,62.68971207
4.454977274,1636776224,-48,11,41,64.07807737
4.611237288,1636776224,-45,10,43,63.03967005
4.642487288,1636776224,-46,10,43,63.75735252
4.798747301,1636776224,-42,11,46,63.2534584
4.829997301,1636776224,-41,11,45,61.86275131
4.986257315,1636776224,-42,11,45,62.5299928
5.017507315,1636776224,-42,11,45,62.5299928
5.142517328,1636776224,-39,11,46,61.3025285
5.173767328,1636776224,-39,12,45,60.74537019
5.205017328,1636776224,-45,15,45,65.38348415
5.361277342,1636776225,-42,21,42,63.0
5.392527342,1636776225,-43,20,42,63.34824386
5.548777342,1636776225,-41,29,36,61.78996682
5.580037355,1636776225,-42,29,35,61.88699379
5.611287355,1636776225,-44,29,36,63.82005954
5.642537355,1636776225,-46,30,35,65.12296062
5.673787355,1636776225,-46,29,33,63.60817558
5.705037355,1636776225,-46,30,33,64.07027392
5.736287355,1636776225,-47,30,32,64.28841264
5.767537355,1636776225,-45,31,32,63.3245608
5.923797369,1636776225,-43,33,38,66.19667665
5.955047369,1636776225,-41,34,39,66.01514978
6.111307144,1636776225,-47,30,28,62.39390996
6.142557144,1636776225,-47,29,27,61.47357156
6.298817158,1636776225,-47,31,25,61.60357133
6.330067158,1636776225,-49,32,30,65.76473219
6.361317158,1636776226,-49,30,28,63.91400473
6.392567158,1636776226,-49,29,28,63.45076832
6.423827171,1636776226,-47,27,27,60.55575943
6.455077171,1636776226,-48,28,28,62.22539674
6.486327171,1636776226,-50,29,28,64.22616289
6.517577171,1636776226,-50,28,27,63.34824386
6.548827171,1636776226,-51,28,25,63.3245608
6.580077171,1636776226,-51,28,23,62.56196928
6.611327171,1636776226,-46,26,21,56.8594759
6.642587185,1636776226,-46,29,20,57.93962375
6.673837185,1636776226,-52,29,16,61.65225057
6.705087185,1636776226,-61,30,18,70.32069397
6.736337185,1636776226,-61,29,23,71.35124386
6.767587185,1636776226,-58,27,19,66.73829485
6.798837185,1636776226,-57,26,17,64.91532947
6.830087185,1636776226,-55,26,15,62.65780079
6.861347198,1636776226,-56,28,15,64.38167441
6.892597198,1636776226,-54,28,15,62.64982043
7.080107212,1636776226,-56,26,13,63.09516622
