SGTime,UnixTime,ST
0.697727203369141,1636776219.84687,31.13
0.947747230529785,1636776220.09689,31.13
1.19775724411011,1636776220.3469,31.13
1.44776725769043,1636776220.59691,31.13
1.69777727127075,1636776220.84692,31.15
1.94778728485107,1636776221.09693,31.15
2.1977972984314,1636776221.34694,31.15
2.44781732559204,1636776221.59696,31.15
2.69782733917236,1636776221.84697,31.19
2.94783735275269,1636776222.09698,31.19
3.19784736633301,1636776222.34699,31.19
3.44785714149475,1636776222.597,31.19
4.69791722297668,1636776223.84706,31.21
4.94792723655701,1636776224.09707,31.21
5.19793725013733,1636776224.34708,31.21
5.44795727729797,1636776224.5971,31.21
5.6979672908783,1636776224.84711,31.21
5.94797730445862,1636776225.09712,31.21
6.19798731803894,1636776225.34713,31.21
6.44799733161926,1636776225.59714,31.21
6.69800734519959,1636776225.84715,31.23
6.94801735877991,1636776226.09716,31.23
7.19803714752197,1636776226.34718,31.23
7.44804716110229,1636776226.59719,31.23
8.69810724258423,1636776227.84725,31.23
8.94811725616455,1636776228.09726,31.23
9.19812726974487,1636776228.34727,31.23
9.4481372833252,1636776228.59728,31.23
10.6981973648071,1636776229.84734,31.25
10.9482071399689,1636776230.09735,31.25
11.1982171535492,1636776230.34736,31.25
11.4482271671295,1636776230.59737,31.25
12.6982872486115,1636776231.84743,31.29
12.9482972621918,1636776232.09744,31.29
13.1983072757721,1636776232.34745,31.29
13.4483273029327,1636776232.59747,31.29
14.6983773708344,1636776233.84752,31.31
14.9483871459961,1636776234.09753,31.31
15.1984071731567,1636776234.34755,31.31
15.4484171867371,1636776234.59756,31.31
16.698477268219,1636776235.84762,31.31
16.9484872817993,1636776236.09763,31.31
17.1984972953796,1636776236.34764,31.31
17.44850730896,1636776236.59765,31.31
18.6985671520233,1636776237.84771,31.35
18.9485771656036,1636776238.09772,31.35
19.198587179184,1636776238.34773,31.35
19.4485971927643,1636776238.59774,31.35
20.6986572742462,1636776239.8478,31.35
20.9486672878265,1636776240.09781,31.35
21.1986773014069,1636776240.34782,31.35
21.4486973285675,1636776240.59784,31.35
22.6987471580505,1636776241.84789,31.41
22.9487671852112,1636776242.09791,31.41
23.1987771987915,1636776242.34792,31.41
23.4487872123718,1636776242.59793,31.41
24.6988472938538,1636776243.84799,31.41
24.9488573074341,1636776244.098,31.41
25.1988673210144,1636776244.34801,31.41
25.4488773345947,1636776244.59802,31.41
26.6989371776581,1636776245.84808,31.43
26.9489471912384,1636776246.09809,31.43
27.1989572048187,1636776246.3481,31.43
27.448967218399,1636776246.59811,31.43
29.4490673542023,1636776248.59821,31.45
30.6991171836853,1636776249.84826,31.49
30.9491372108459,1636776250.09828,31.49
31.1991472244263,1636776250.34829,31.49
31.4491572380066,1636776250.5983,31.49
32.6992173194885,1636776251.84836,31.51
32.9492273330688,1636776252.09837,31.51
33.1992373466492,1636776252.34838,31.51
33.4492473602295,1636776252.59839,31.51
33.6992573738098,1636776252.8484,31.53
33.9492671489716,1636776253.09841,31.53
34.1992871761322,1636776253.34843,31.53
34.4492971897125,1636776253.59844,31.53
34.6993072032928,1636776253.84845,31.55
34.9493172168732,1636776254.09846,31.55
35.1993272304535,1636776254.34847,31.55
35.4493372440338,1636776254.59848,31.55
36.6993973255157,1636776255.84854,31.55
36.9494073390961,1636776256.09855,31.55
37.1994173526764,1636776256.34856,31.55
37.4494371414185,1636776256.59858,31.55
39.4495272636414,1636776258.59867,31.55
40.6995873451233,1636776259.84873,31.59
40.9495973587036,1636776260.09874,31.59
41.1996073722839,1636776260.34875,31.59
41.4496171474457,1636776260.59876,31.59
42.6996772289276,1636776261.84882,31.57
42.9496872425079,1636776262.09883,31.57
43.1996972560883,1636776262.34884,31.57
43.4497072696686,1636776262.59885,31.57
45.4498071670532,1636776264.59895,31.61
47.4498972892761,1636776266.59904,31.61
48.6999573707581,1636776267.8491,31.67
48.9499671459198,1636776268.09911,31.67
49.1999771595001,1636776268.34912,31.67
49.4499871730804,1636776268.59913,31.67
49.6999971866608,1636776268.84914,31.67
49.9500172138214,1636776269.09916,31.67
50.2000272274017,1636776269.34917,31.67
50.4500372409821,1636776269.59918,31.67
50.7000472545624,1636776269.84919,31.67
50.9500572681427,1636776270.0992,31.67
51.200067281723,1636776270.34921,31.67
51.4500772953033,1636776270.59922,31.67
52.7001373767853,1636776271.84928,31.71
52.950147151947,1636776272.09929,31.71
53.2001671791077,1636776272.34931,31.71
53.450177192688,1636776272.59932,31.71
55.4502673149109,1636776274.59941,31.71
55.7002773284912,1636776274.84942,31.71
55.9502873420715,1636776275.09943,31.71
56.2002973556519,1636776275.34944,31.71
56.4503171443939,1636776275.59946,31.71
56.7003271579742,1636776275.84947,31.71
56.9503371715546,1636776276.09948,31.71
57.2003471851349,1636776276.34949,31.71
57.4503571987152,1636776276.5995,31.71
58.7004172801971,1636776277.84956,31.73
58.9504272937775,1636776278.09957,31.73
59.2004373073578,1636776278.34958,31.73
59.4504573345184,1636776278.5996,31.73
60.7005071640015,1636776279.84965,31.77
60.9505171775818,1636776280.09966,31.77
61.2005372047424,1636776280.34968,31.77
61.4505472183228,1636776280.59969,31.77
62.7006072998047,1636776281.84975,31.77
62.950617313385,1636776282.09976,31.77
63.2006273269653,1636776282.34977,31.77
63.4506373405457,1636776282.59978,31.77
64.9507071971893,1636776284.09985,31.77
65.2007172107697,1636776284.34986,31.77
65.45072722435,1636776284.59987,31.77
65.7007372379303,1636776284.84988,31.77
65.9507572650909,1636776285.0999,31.77
66.2007672786713,1636776285.34991,31.77
66.4507772922516,1636776285.59992,31.77
66.7007873058319,1636776285.84993,31.79
66.9507973194122,1636776286.09994,31.79
67.2008073329926,1636776286.34995,31.79
67.4508273601532,1636776286.59997,31.79
68.7008771896362,1636776287.85002,31.79
68.9508872032166,1636776288.10003,31.79
69.2009072303772,1636776288.35005,31.79
69.4509172439575,1636776288.60006,31.79
70.7009773254395,1636776289.85012,31.75
70.9509873390198,1636776290.10013,31.75
71.2009973526001,1636776290.35014,31.75
71.4510073661804,1636776290.60015,31.75
72.9510772228241,1636776292.10022,31.75
73.2010872364044,1636776292.35023,31.75
73.4510972499847,1636776292.60024,31.75
74.7011573314667,1636776293.8503,31.77
74.951167345047,1636776294.10031,31.77
75.2011773586273,1636776294.35032,31.77
75.4511971473694,1636776294.60034,31.77
76.701247215271,1636776295.85039,31.79
76.9512672424316,1636776296.10041,31.79
77.201277256012,1636776296.35042,31.79
77.4512872695923,1636776296.60043,31.79
78.7013473510742,1636776297.85049,31.77
78.9513573646545,1636776298.1005,31.77
79.2013671398163,1636776298.35051,31.77
79.4513771533966,1636776298.60052,31.77
79.7013871669769,1636776298.85053,31.83
79.9513971805573,1636776299.10054,31.83
80.2014172077179,1636776299.35056,31.83
80.4514272212982,1636776299.60057,31.83
80.7014372348785,1636776299.85058,31.81
80.9514472484589,1636776300.10059,31.81
81.2014572620392,1636776300.3506,31.81
81.4514672756195,1636776300.60061,31.81
83.4515671730042,1636776302.60071,31.79
85.4516572952271,1636776304.6008,31.85
86.701717376709,1636776305.85086,31.85
86.9517271518707,1636776306.10087,31.85
87.2017371654511,1636776306.35088,31.85
87.4517471790314,1636776306.60089,31.85
88.7018072605133,1636776307.85095,31.87
88.9518172740936,1636776308.10096,31.87
89.201827287674,1636776308.35097,31.87
89.4518373012543,1636776308.60098,31.87
90.7018971443176,1636776309.85104,31.85
90.9519071578979,1636776310.10105,31.85
91.2019271850586,1636776310.35107,31.85
91.4519371986389,1636776310.60108,31.85
91.7019472122192,1636776310.85109,31.89
91.9519572257996,1636776311.1011,31.89
92.2019672393799,1636776311.35111,31.89
92.4519772529602,1636776311.60112,31.89
92.7019872665405,1636776311.85113,31.91
92.9520072937012,1636776312.10115,31.91
93.2020173072815,1636776312.35116,31.91
93.4520273208618,1636776312.60117,31.91
94.7020871639252,1636776313.85123,31.91
94.9520971775055,1636776314.10124,31.91
95.2021071910858,1636776314.35125,31.91
95.4521172046661,1636776314.60126,31.91
95.7021272182465,1636776314.85127,31.87
95.9521372318268,1636776315.10128,31.87
96.2021572589874,1636776315.3513,31.87
96.4521672725677,1636776315.60131,31.87
96.7021772861481,1636776315.85132,31.91
96.9521872997284,1636776316.10133,31.91
97.2021973133087,1636776316.35134,31.91
97.452207326889,1636776316.60135,31.91
103.202477216721,1636776322.35162,31.93
103.452487230301,1636776322.60163,31.93
104.702547311783,1636776323.85169,31.95
104.952557325363,1636776324.1017,31.95
105.202567338943,1636776324.35171,31.95
105.452577352524,1636776324.60172,31.95
106.702637195587,1636776325.85178,31.97
106.952647209167,1636776326.10179,31.97
107.202667236328,1636776326.35181,31.97
107.452677249908,1636776326.60182,31.97
108.70273733139,1636776327.85188,31.93
108.952747344971,1636776328.10189,31.93
109.202757358551,1636776328.3519,31.93
109.452767372131,1636776328.60191,31.93
110.702827215195,1636776329.85197,31.99
110.952837228775,1636776330.10198,31.99
111.202847242355,1636776330.35199,31.99
111.452857255936,1636776330.602,31.99
111.702867269516,1636776330.85201,31.99
111.952887296677,1636776331.10203,31.99
112.202897310257,1636776331.35204,31.99
112.452907323837,1636776331.60205,31.99
112.702917337418,1636776331.85206,31.99
112.952927350998,1636776332.10207,31.99
113.202937364578,1636776332.35208,31.99
113.45295715332,1636776332.6021,31.99
114.703007221222,1636776333.85215,32.01
114.953017234802,1636776334.10216,32.01
115.203037261963,1636776334.35218,32.01
115.453047275543,1636776334.60219,32.01
115.703057289124,1636776334.8522,32.01
115.953067302704,1636776335.10221,32.01
116.203077316284,1636776335.35222,32.01
116.453087329865,1636776335.60223,32.01
116.703107357025,1636776335.85225,31.99
116.953117370605,1636776336.10226,31.99
117.203127145767,1636776336.35227,31.99
117.453137159348,1636776336.60228,31.99
118.95320725441,1636776338.10235,32.05
119.20321726799,1636776338.35236,32.05
119.45322728157,1636776338.60237,32.05
120.953297376633,1636776340.10244,32.05
121.203307151794,1636776340.35245,32.05
121.453327178955,1636776340.60247,32.05
122.703377246857,1636776341.85252,32.07
122.953397274017,1636776342.10254,32.07
123.203407287598,1636776342.35255,32.07
123.453417301178,1636776342.60256,32.07
124.703477144241,1636776343.85262,32.09
124.953487157822,1636776344.10263,32.09
125.203497171402,1636776344.35264,32.09
125.453507184982,1636776344.60265,32.09
127.453597307205,1636776346.60274,32.09
128.953667163849,1636776348.10281,32.09
129.203677177429,1636776348.35282,32.09
129.45369720459,1636776348.60284,32.09
130.703747272491,1636776349.85289,32.09
130.953767299652,1636776350.10291,32.09
131.203777313232,1636776350.35292,32.09
131.453787326813,1636776350.60293,32.09
132.453827142715,1636776351.60297,32.13
132.703847169876,1636776351.85299,32.11
132.953857183456,1636776352.103,32.11
133.203867197037,1636776352.35301,32.11
133.453877210617,1636776352.60302,32.11
133.703887224197,1636776352.85303,32.11
133.953897237778,1636776353.10304,32.11
134.203917264938,1636776353.35306,32.11
134.453927278519,1636776353.60307,32.11
134.703937292099,1636776353.85308,32.13
134.953947305679,1636776354.10309,32.13
135.20395731926,1636776354.3531,32.13
135.45396733284,1636776354.60311,32.13
135.703987360001,1636776354.85313,32.13
135.953997373581,1636776355.10314,32.13
136.204007148743,1636776355.35315,32.13
136.454017162323,1636776355.60316,32.13
136.704027175903,1636776355.85317,32.01
136.954037189484,1636776356.10318,32.01
137.204047203064,1636776356.35319,32.01
137.454067230225,1636776356.60321,32.01
138.954137325287,1636776358.10328,31.87
139.204147338867,1636776358.35329,31.87
139.454157352448,1636776358.6033,31.87
140.704217195511,1636776359.85336,31.89
140.954227209091,1636776360.10337,31.89
141.204237222672,1636776360.35338,31.89
141.454247236252,1636776360.60339,31.89
142.704307317734,1636776361.85345,31.93
142.954317331314,1636776362.10346,31.93
143.204327344894,1636776362.35347,31.93
143.454337358475,1636776362.60348,31.93
144.454387187958,1636776363.60353,31.93
144.704397201538,1636776363.85354,31.93
144.954407215118,1636776364.10355,31.93
145.204427242279,1636776364.35357,31.93
145.454437255859,1636776364.60358,31.93
146.704487323761,1636776365.85363,31.93
146.954507350922,1636776366.10365,31.93
147.204517364502,1636776366.35366,31.93
147.454527139664,1636776366.60367,31.93
148.954597234726,1636776368.10374,31.97
149.204607248306,1636776368.35375,31.97
149.454617261887,1636776368.60376,31.97
149.704627275467,1636776368.85377,32.03
149.954647302628,1636776369.10379,32.03
150.204657316208,1636776369.3538,32.03
150.454667329788,1636776369.60381,32.03
150.704677343369,1636776369.85382,32.09
150.954687356949,1636776370.10383,32.09
151.204697370529,1636776370.35384,32.09
151.454707145691,1636776370.60385,32.09
151.704727172852,1636776370.85387,32.13
151.954737186432,1636776371.10388,32.13
152.204747200012,1636776371.35389,32.13
152.454757213593,1636776371.6039,32.13
152.704767227173,1636776371.85391,32.11
152.954777240753,1636776372.10392,32.11
153.204797267914,1636776372.35394,32.11
153.454807281494,1636776372.60395,32.11
154.704867362976,1636776373.85401,32.11
154.954877376556,1636776374.10402,32.11
155.204887151718,1636776374.35403,32.11
155.454897165298,1636776374.60404,32.11
156.70495724678,1636776375.8541,32.13
156.954967260361,1636776376.10411,32.13
157.204977273941,1636776376.35412,32.13
157.454987287521,1636776376.60413,32.13
158.705047369003,1636776377.85419,32.13
158.955057144165,1636776378.1042,32.13
159.205067157745,1636776378.35421,32.13
159.455077171326,1636776378.60422,32.13
160.705137252808,1636776379.85428,32.11
160.955147266388,1636776380.10429,32.11
161.205167293549,1636776380.35431,32.11
161.455177307129,1636776380.60432,32.11
162.955247163773,1636776382.10439,32.13
163.205257177353,1636776382.3544,32.13
163.455267190933,1636776382.60441,32.13
164.705327272415,1636776383.85447,32.13
164.955337285995,1636776384.10448,32.13
165.205347299576,1636776384.35449,32.13
165.455357313156,1636776384.6045,32.13
166.705417156219,1636776385.85456,32.17
166.9554271698,1636776386.10457,32.17
167.20543718338,1636776386.35458,32.17
167.455457210541,1636776386.6046,32.17
167.705467224121,1636776386.85461,32.15
167.955477237701,1636776387.10462,32.15
168.205487251282,1636776387.35463,32.15
168.455497264862,1636776387.60464,32.15
168.705507278442,1636776387.85465,32.15
168.955517292023,1636776388.10466,32.15
169.205537319183,1636776388.35468,32.15
169.455547332764,1636776388.60469,32.15
170.705607175827,1636776389.85475,32.17
