SGTime,UnixTime,GSR
1.00485730171204,1636776220.154,0.3308901
1.25485730171204,1636776220.404,0.3296087
1.50485730171204,1636776220.654,0.3296087
1.75485730171204,1636776220.904,0.3296087
2.00485730171204,1636776221.154,0.3270457
2.25485730171204,1636776221.404,0.3334531
2.50485730171204,1636776221.654,0.3808681
2.75485730171204,1636776221.904,0.4526313
4.00485730171204,1636776223.154,0.4346905
4.25485730171204,1636776223.404,0.433409
4.50485730171204,1636776223.654,0.4231571
4.75485730171204,1636776223.904,0.4039348
5.00485730171204,1636776224.154,0.3821496
5.25485730171204,1636776224.404,0.3924015
5.50485730171204,1636776224.654,0.4205941
5.75485730171204,1636776224.904,0.4654461
6.00485730171204,1636776225.154,0.5090166
6.25485730171204,1636776225.404,0.5461797
6.50485730171204,1636776225.654,0.5282389
6.75485730171204,1636776225.904,0.5218315
7.00485730171204,1636776226.154,0.5243945
7.25485730171204,1636776226.404,0.5218315
8.00485730171204,1636776227.154,0.5128611
8.25485730171204,1636776227.404,0.5141426
8.50485730171204,1636776227.654,0.5064536
8.75485730171204,1636776227.904,0.5026092
9.00485730171204,1636776228.154,0.4923573
9.25485730171204,1636776228.404,0.473135
9.50485730171204,1636776228.654,0.4680091
9.75485730171204,1636776228.904,0.4564757
10.004857301712,1636776229.154,0.4436609
10.254857301712,1636776229.404,0.4449424
10.504857301712,1636776229.654,0.4487868
10.754857301712,1636776229.904,0.4449424
11.004857301712,1636776230.154,0.4410979
11.254857301712,1636776230.404,0.4526313
11.504857301712,1636776230.654,0.4641646
11.754857301712,1636776230.904,0.4616017
13.004857301712,1636776232.154,0.4577572
13.254857301712,1636776232.404,0.4603202
14.504857301712,1636776233.654,0.4475053
14.754857301712,1636776233.904,0.4410979
16.004857301712,1636776235.154,0.4193127
16.254857301712,1636776235.404,0.4141867
17.254857301712,1636776236.404,0.4154682
17.504857301712,1636776236.654,0.4167497
17.754857301712,1636776236.904,0.4154682
18.004857301712,1636776237.154,0.4090608
18.254857301712,1636776237.404,0.4103422
18.504857301712,1636776237.654,0.4052163
18.754857301712,1636776237.904,0.4026533
19.004857301712,1636776238.154,0.3962459
