SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
6.654856443,1636618965,45,-22,38,62.87288764
6.686106443,1636618965,44,-22,38,62.16108107
6.873616457,1636618965,38,-24,38,58.85575588
7.061126471,1636618966,48,-32,39,69.63476143
7.248636484,1636618966,30,-31,22,48.42520005
7.436146498,1636618966,-7,-75,38,84.36824047
7.623646498,1636618966,85,-48,74,122.4948979
7.654906511,1636618966,80,-44,74,117.5244655
7.686156511,1636618966,47,-40,55,82.66801074
7.717406511,1636618966,30,-25,36,53.1130869
7.748656511,1636618966,23,-24,31,45.45327271
7.779906511,1636618966,9,-22,30,38.27531842
7.811156511,1636618966,3,-17,26,31.20897307
7.998666525,1636618967,1,32,59,67.12674579
8.029916525,1636618967,-21,42,54,71.56116265
8.061166525,1636618967,-18,36,55,68.15423685
8.092426538,1636618967,-8,26,56,62.25752967
8.123676538,1636618967,-5,29,56,63.26136262
8.154926538,1636618967,-7,35,53,63.89835679
8.186176538,1636618967,-11,38,50,63.75735252
8.373686552,1636618967,-7,26,57,63.03967005
8.561196327,1636618967,10,28,54,61.64414003
8.748706341,1636618967,6,23,67,71.09149035
8.779956341,1636618967,10,22,66,70.28513356
8.811206341,1636618967,13,24,57,63.19810124
8.842456341,1636618967,8,23,55,60.14981297
8.873706341,1636618967,11,23,50,56.1248608
8.904956341,1636618967,14,20,48,53.85164807
8.936206341,1636618967,13,19,52,56.86826883
8.967466354,1636618967,9,24,54,59.77457654
8.998716354,1636618968,4,11,60,61.13100686
9.029966354,1636618968,6,15,61,63.10309026
9.061216354,1636618968,5,17,56,58.73670062
9.092466354,1636618968,6,17,54,56.92978131
9.123716354,1636618968,18,15,54,58.86425061
9.217476368,1636618968,20,12,59,63.4428877
9.248726368,1636618968,22,13,63,67.98529253
9.279976368,1636618968,21,17,68,73.17103252
9.311226368,1636618968,17,23,61,67.37210105
9.467486382,1636618968,25,18,56,63.91400473
9.498736382,1636618968,26,16,59,66.43041472
9.623746395,1636618968,24,6,59,63.97655821
9.654996395,1636618968,23,8,59,63.82789359
9.686246395,1636618968,19,11,58,62.01612693
9.842506409,1636618968,3,-4,63,63.19810124
9.873756409,1636618968,7,-4,65,65.49809158
10.03001642,1636618969,50,22,42,68.90573271
10.06126642,1636618969,49,25,42,69.20982589
10.09251642,1636618969,48,27,48,73.05477397
10.12376642,1636618969,52,30,55,81.41867108
10.15501642,1636618969,53,31,56,83.10234654
10.18626642,1636618969,43,34,50,74.19568721
10.21751642,1636618969,39,36,46,70.23531875
10.24877644,1636618969,35,40,38,65.3375849
10.28002644,1636618969,29,48,26,61.81423784
10.31127644,1636618969,27,56,20,65.30696747
10.34252644,1636618969,28,69,18,76.6093989
10.37377644,1636618969,30,69,21,78.1152994
10.40502644,1636618969,41,56,25,73.76991257
10.43627644,1636618969,54,49,32,79.63039621
10.46753645,1636618969,57,42,36,79.42921377
10.49878645,1636618969,50,22,38,66.54321904
10.53003645,1636618969,46,7,51,69.03622238
10.56128645,1636618969,11,-11,49,51.41011574
10.59253645,1636618969,2,-42,127,133.7796696
10.62378645,1636618969,17,-24,107,110.968464
10.65503645,1636618969,52,43,16,69.34695379
10.68629646,1636618969,34,28,-11,45.39823785
10.71754646,1636618969,62,-17,21,67.63135368
10.74879646,1636618969,72,6,33,79.42921377
10.78004646,1636618969,50,27,36,67.26812024
10.81129646,1636618969,59,8,30,66.6708332
10.84254646,1636618969,43,18,52,69.83552105
10.87379646,1636618969,26,29,47,61.04096985
10.90505648,1636618969,24,17,68,74.08778577
10.93630648,1636618969,26,13,70,75.79577825
10.96755648,1636618969,7,7,49,49.989999
10.99880648,1636618970,6,5,59,59.51470407
11.15506649,1636618970,-30,11,54,62.74551777
11.18631649,1636618970,-41,10,56,70.12132343
11.3425765,1636618970,-42,-12,44,62.0
11.3738265,1636618970,-38,-9,37,53.79591063
11.5300765,1636618970,-48,-12,62,79.32212806
11.56133652,1636618970,-57,-15,49,76.64854858
11.59258652,1636618970,-61,-20,29,70.44146506
11.62383652,1636618970,-53,-25,29,65.38348415
11.65508652,1636618970,-59,-26,15,66.19667665
11.68633652,1636618970,-56,-26,11,62.71363488
11.71758652,1636618970,-49,-25,4,55.15432893
11.74883652,1636618970,-47,-25,2,53.27288241
11.78009653,1636618970,-44,-27,-8,52.23983155
11.81134653,1636618970,-36,-32,-7,48.67237409
11.84259653,1636618970,-35,-35,-1,49.50757518
11.87384653,1636618970,-29,-35,11,46.7653718
11.90509653,1636618970,-27,-42,12,51.35172831
11.93634653,1636618970,1,-25,-7,25.98076211
11.96759653,1636618970,-2,-20,-10,22.44994432
11.99885654,1636618971,-14,-41,-3,43.4281015
12.03010654,1636618971,47,-113,17,123.5597022
12.06135654,1636618971,52,-124,41,140.573824
12.09260654,1636618971,60,-123,49,145.361618
12.12385654,1636618971,72,-104,43,133.6001497
12.28011656,1636618971,-6,-54,42,68.67313885
12.31136656,1636618971,2,-51,41,65.46754921
12.43637633,1636618971,14,-67,36,77.3369252
12.46762633,1636618971,8,-70,34,78.23042886
12.49887633,1636618971,3,-76,31,82.13403679
12.62388635,1636618971,-29,-82,-26,90.77995373
12.65513635,1636618971,4,-73,23,76.64202503
12.68638635,1636618971,-13,-59,10,61.23724357
12.81138635,1636618971,18,-51,13,55.62373594
12.84264636,1636618971,12,-48,15,51.70106382
12.87389636,1636618971,9,-47,18,51.12729212
12.90514636,1636618971,8,-49,19,53.16013544
12.93639636,1636618971,8,-53,19,56.86826883
12.96764636,1636618971,7,-55,22,59.64897317
12.99889636,1636618972,3,-56,28,62.68173578
13.03014636,1636618972,1,-55,28,61.72519745
