SGTime,Performance
52.45786,1
52.64414,1
52.83255,1
53.01713,1
53.19698,1
53.37616,1
53.56028,1
53.73748,1
53.91851,1
54.10044,1
54.28315,1
54.46502,1
54.65351,1
54.83467,1
55.01316,1
55.19583,1
55.37744,1
55.5589,1
55.74152,1
55.92208,1
56.10654,1
56.2903,1
56.49806,1
56.67912,1
56.86844,1
57.0562,1
57.24399,1
57.43127,1
57.61956,1
57.80747,1
57.99303,1
58.17521,1
58.35922,1
58.54177,1
58.72982,1
58.92261,1
59.12116,1
59.31693,1
59.51402,1
59.70658,1
59.8955,1
60.07848,1
60.26765,1
60.46764,1
60.66544,1
60.85432,1
61.04123,1
61.23943,1
61.43608,1
61.6253,1
61.81265,1
62.00069,1
62.18816,1
62.37444,1
62.56821,1
62.76725,1
62.96622,1
63.16254,1
63.36106,1
63.55803,1
63.74824,1
63.94323,1
64.16418,1
64.36666,1
64.56403,1
64.76373,1
64.96194,1
65.16663,1
65.36729,1
65.57121,1
65.7636,1
65.96529,1
66.16926,1
66.36987,1
66.56928,1
66.77078,1
66.9716,1
67.17416,1
67.37985,1
67.57568,1
67.77732,1
67.97165,1
68.16606,1
68.36166,1
68.55917,1
68.75328,1
68.94917,1
69.14363,1
69.3407,1
69.53945,1
69.73686,1
69.9342,1
70.13982,1
70.35295,1
70.55889,1
70.76539,1
70.97816,1
71.19267,1
71.40838,1
71.62975,1
71.84965,1
72.06885,1
72.28815,1
72.53199,1
72.74403,1
72.96039,1
73.18051,1
73.40651,1
73.62205,1
73.83672,1
74.05899,1
74.27105,1
74.48746,1
74.70083,1
74.91603,1
75.12858,1
75.34068,1
75.5597,1
75.78073,1
76.00043,1
76.2235,1
76.44319,1
76.66609,1
76.88114,1
77.09698,1
77.31685,1
77.53485,1
77.75687,1
77.97672,1
78.19061,1
78.40707,1
78.62333,1
78.84005,1
79.06325,1
79.27637,1
79.49687,1
79.7304,1
79.94943,1
80.169,1
80.40371,1
80.63625,1
80.85677,1
81.08833,1
81.34908,1
81.57603,1
81.79752,1
82.01711,1
82.25345,1
82.48831,1
82.71119,1
82.93509,1
83.17358,1
83.41084,1
83.64415,1
83.86975,1
84.10598,1
84.34401,1
84.5826,1
84.81725,1
85.0528,1
85.28151,1
85.51366,1
85.75149,1
85.98101,1
86.21994,1
86.45431,1
86.69511,1
86.92766,1
87.16531,1
87.40804,1
87.65646,1
87.89807,1
88.12607,1
88.36696,1
88.59791,1
88.82816,1
89.06083,1
89.29437,1
89.53266,1
89.77273,1
90.01116,1
90.24375,1
90.5153,1
90.76079,1
91.01281,1
91.25348,1
91.49541,1
91.74701,1
91.98997,1
92.23307,1
92.47754,1
92.71528,1
92.96278,1
93.19894,1
93.43942,1
93.68146,1
93.92084,1
94.16309,1
94.41277,1
94.66338,1
94.91312,1
95.16521,1
95.41161,1
95.67323,1
95.91779,1
96.16609,1
96.41162,1
96.66526,1
96.91777,1
97.17313,1
97.43311,1
97.6932,1
97.94912,1
98.20134,1
98.45843,1
98.71416,1
98.96371,1
99.21369,1
99.46879,1
99.72297,1
99.97044,1
100.2191,1
100.4992,1
100.7623,1
101.022,1
101.274,1
101.5231,1
101.7743,1
102.0206,1
102.2737,1
102.5256,1
102.7738,1
103.0219,1
103.2748,1
103.5414,1
103.7992,1
104.0528,1
104.3131,1
104.5658,1
104.8176,1
105.0699,1
105.3389,1
105.6008,1
105.8674,1
106.1229,1
106.3858,1
106.6423,1
106.9115,1
107.1731,1
107.4381,1
107.6985,1
107.9536,1
108.2127,1
108.4874,1
108.7605,1
109.0337,1
109.3035,1
109.5744,1
109.8363,1
110.1156,1
110.3763,1
110.6695,1
110.9395,1
111.2026,1
111.4786,1
111.7517,1
112.0234,1
112.292,1
112.5662,1
112.8418,1
113.1059,1
113.3837,1
113.6621,1
113.9283,1
114.1921,1
114.4586,1
114.725,1
114.9939,1
115.2614,1
115.5363,1
115.8152,1
116.0829,1
116.3573,1
116.636,1
116.9063,1
117.1881,1
117.4722,1
117.7598,1
118.0371,0
118.3198,0
118.6008,0
118.8722,0
119.1403,0
119.4166,0
119.6924,0
119.9682,0
120.2542,0
120.5343,0
120.8148,0
121.1024,0
121.4118,0
121.6946,0
121.9705,0
122.2494,0
122.5267,0
122.8107,0
123.0881,0
123.367,0
123.649,0
123.928,0
124.2095,0
124.4876,0
124.7671,0
125.0576,0
125.3437,0
125.6404,0
125.9206,0
126.2104,0
126.5014,0
126.7846,0
127.0811,0
127.3766,0
127.6687,0
127.9577,0
128.2414,0
128.5256,0
128.8086,0
129.1035,0
129.3914,0
129.6874,0
129.9741,0
130.2696,0
130.5623,0
130.8576,0
131.154,0
131.4588,0
131.7646,0
132.0621,0
132.3509,0
132.683,0
132.9754,0
133.2777,0
133.5886,0
133.8832,0
134.1776,0
134.4842,0
134.7821,0
135.079,0
135.3868,0
135.6909,0
135.9943,0
136.3033,0
136.6083,0
136.9051,0
137.2007,0
137.5043,0
137.8068,0
138.1117,0
138.424,0
138.7417,0
139.0555,0
139.3671,0
139.6773,0
139.9912,0
140.3027,0
140.6096,0
140.919,0
141.2307,0
141.5463,0
141.8674,0
142.1806,0
142.5014,0
142.8174,0
143.1403,0
143.4579,0
143.7815,1
144.0984,1
144.4561,1
144.7797,1
145.0878,1
145.4028,1
145.7214,1
146.0424,1
146.3498,1
146.668,1
146.9787,1
147.2937,1
147.6181,1
147.9492,1
148.2663,1
148.5929,1
148.9156,1
149.2481,1
149.5784,1
149.9091,1
150.2284,1
150.5461,1
150.8615,1
151.1867,1
151.5148,1
151.85,1
152.1728,1
152.497,1
152.8272,1
153.1556,1
153.4814,1
153.8132,1
154.1325,1
154.4534,1
154.7772,1
155.1026,1
155.4343,1
155.7679,1
156.1042,1
156.4285,1
156.7534,1
157.1231,1
157.4704,1
157.8143,1
158.155,1
158.4849,1
158.8172,1
159.1427,1
159.4723,1
159.8071,1
160.1364,1
160.4719,1
160.802,1
161.1418,1
161.4773,1
161.8253,1
162.1616,1
162.4998,1
162.8374,1
163.1888,1
163.529,1
163.8831,1
164.2251,1
164.5692,1
164.9095,1
165.253,1
165.5922,1
165.9339,1
166.271,1
166.6073,1
166.9454,1
167.2859,1
167.6274,1
167.9737,1
168.3279,1
168.6796,1
169.0357,1
169.3942,1
169.7573,1
170.1455,1
170.498,1
170.8465,1
171.2045,1
171.566,1
171.9272,1
172.2868,1
172.6458,1
172.9913,1
173.3394,1
173.6889,1
174.0512,1
174.4119,1
174.776,1
175.1383,1
175.4951,1
175.8638,1
176.2283,1
176.5881,1
176.9544,1
177.3216,1
177.6893,1
178.0524,1
178.4282,1
178.798,1
179.1771,1
179.5327,1
179.8941,1
180.2547,1
180.63,1
180.9915,1
181.3506,1
181.7123,1
182.077,1
182.4365,1
182.8051,1
183.1694,1
183.5703,1
