SGTime,UnixTime,ST
-0.0061252117156982,1632546212.47218,29.57
0.243884801864624,1632546212.72219,29.57
0.493894815444946,1632546212.9722,29.57
0.743904829025269,1632546213.22221,29.57
0.993914842605591,1632546213.47222,29.61
1.24393486976624,1632546213.72224,29.61
1.49394488334656,1632546213.97225,29.61
1.74395489692688,1632546214.22226,29.61
1.9939649105072,1632546214.47227,29.65
2.24397492408752,1632546214.72228,29.65
2.49398493766785,1632546214.97229,29.65
2.74399495124817,1632546215.2223,29.65
2.99401497840881,1632546215.47232,29.67
3.24402499198914,1632546215.72233,29.67
3.49403500556946,1632546215.97234,29.67
3.7440447807312,1632546216.22235,29.67
3.99405479431152,1632546216.47236,29.69
4.24406480789185,1632546216.72237,29.69
4.49408483505249,1632546216.97239,29.69
4.74409484863281,1632546217.2224,29.69
5.99415493011475,1632546218.47246,29.77
6.24416494369507,1632546218.72247,29.77
6.49417495727539,1632546218.97248,29.77
6.74418497085571,1632546219.22249,29.77
7.99424481391907,1632546220.47255,29.81
8.24425482749939,1632546220.72256,29.81
8.49426484107971,1632546220.97257,29.81
8.74427485466003,1632546221.22258,29.81
8.99428486824036,1632546221.47259,29.85
9.244304895401,1632546221.72261,29.85
9.49431490898132,1632546221.97262,29.85
9.74432492256165,1632546222.22263,29.85
9.99433493614197,1632546222.47264,29.87
10.2443449497223,1632546222.72265,29.87
10.4943549633026,1632546222.97266,29.87
10.7443749904633,1632546223.22268,29.87
12.2444348335266,1632546224.72274,29.95
12.4944548606873,1632546224.97276,29.95
12.7444648742676,1632546225.22277,29.95
12.9944748878479,1632546225.47278,29.99
13.2444849014282,1632546225.72279,29.99
13.4944949150085,1632546225.9728,29.99
13.7445049285889,1632546226.22281,29.99
13.9945249557495,1632546226.47283,30.01
14.2445349693298,1632546226.72284,30.01
14.4945449829102,1632546226.97285,30.01
14.7445549964905,1632546227.22286,30.01
16.7446448802948,1632546229.22295,30.05
18.2447149753571,1632546230.72302,30.13
18.4947249889374,1632546230.97303,30.13
18.744745016098,1632546231.22305,30.13
20.494824886322,1632546232.97313,30.17
20.7448348999023,1632546233.22314,30.17
22.2449049949646,1632546234.72321,30.23
22.4949150085449,1632546234.97322,30.23
22.7449247837067,1632546235.22323,30.23
22.994934797287,1632546235.47324,30.25
23.2449448108673,1632546235.72325,30.25
23.494964838028,1632546235.97327,30.25
23.7449748516083,1632546236.22328,30.25
23.9949848651886,1632546236.47329,30.27
24.2449948787689,1632546236.7233,30.27
24.4950048923492,1632546236.97331,30.27
24.7450149059296,1632546237.22332,30.27
24.9950349330902,1632546237.47334,30.29
25.2450449466705,1632546237.72335,30.29
25.4950549602509,1632546237.97336,30.29
25.7450649738312,1632546238.22337,30.29
25.9950749874115,1632546238.47338,30.31
26.2450850009918,1632546238.72339,30.31
26.4950950145721,1632546238.9734,30.31
26.7451148033142,1632546239.22342,30.31
26.9951248168945,1632546239.47343,30.35
27.2451348304749,1632546239.72344,30.35
27.4951448440552,1632546239.97345,30.35
27.7451548576355,1632546240.22346,30.35
27.9951648712158,1632546240.47347,30.37
28.2451848983765,1632546240.72349,30.37
28.4951949119568,1632546240.9735,30.37
28.7452049255371,1632546241.22351,30.37
28.9952149391174,1632546241.47352,30.39
29.2452249526978,1632546241.72353,30.39
29.4952349662781,1632546241.97354,30.39
29.7452449798584,1632546242.22355,30.39
29.995265007019,1632546242.47357,30.41
30.2452747821808,1632546242.72358,30.41
30.4952847957611,1632546242.97359,30.41
30.7452948093414,1632546243.2236,30.41
30.9953048229218,1632546243.47361,30.45
31.2453148365021,1632546243.72362,30.45
31.4953348636627,1632546243.97364,30.45
31.745344877243,1632546244.22365,30.45
31.9953548908234,1632546244.47366,30.47
32.2453649044037,1632546244.72367,30.47
32.495374917984,1632546244.97368,30.47
32.7453849315643,1632546245.22369,30.47
34.4954648017883,1632546246.97377,30.51
34.745484828949,1632546247.22379,30.51
34.9954948425293,1632546247.4738,30.51
35.2455048561096,1632546247.72381,30.51
35.4955148696899,1632546247.97382,30.51
35.7455248832703,1632546248.22383,30.51
35.9955348968506,1632546248.47384,30.55
36.2455549240112,1632546248.72386,30.55
36.4955649375916,1632546248.97387,30.55
36.7455749511719,1632546249.22388,30.55
36.9955849647522,1632546249.47389,30.57
37.2455949783325,1632546249.7239,30.57
37.4956049919128,1632546249.97391,30.57
37.7456247806549,1632546250.22393,30.57
37.9956347942352,1632546250.47394,30.61
38.2456448078156,1632546250.72395,30.61
38.4956548213959,1632546250.97396,30.61
38.7456648349762,1632546251.22397,30.61
38.9956748485565,1632546251.47398,30.59
39.2456848621368,1632546251.72399,30.59
39.4957048892975,1632546251.97401,30.59
39.7457149028778,1632546252.22402,30.59
39.9957249164581,1632546252.47403,30.63
40.2457349300385,1632546252.72404,30.63
40.4957449436188,1632546252.97405,30.63
40.7457549571991,1632546253.22406,30.63
40.9957749843597,1632546253.47408,30.65
41.2457849979401,1632546253.72409,30.65
41.4957950115204,1632546253.9741,30.65
41.7458047866821,1632546254.22411,30.65
41.9958148002625,1632546254.47412,30.67
42.2458248138428,1632546254.72413,30.67
42.4958448410034,1632546254.97415,30.67
42.7458548545837,1632546255.22416,30.67
43.9959049224854,1632546256.47421,30.71
44.245924949646,1632546256.72423,30.71
44.4959349632263,1632546256.97424,30.71
44.7459449768066,1632546257.22425,30.71
44.995954990387,1632546257.47426,30.71
45.2459650039673,1632546257.72427,30.71
45.4959750175476,1632546257.97428,30.71
45.7459948062897,1632546258.2243,30.71
45.99600481987,1632546258.47431,30.73
46.2460148334503,1632546258.72432,30.73
46.4960248470306,1632546258.97433,30.73
46.746034860611,1632546259.22434,30.73
46.9960448741913,1632546259.47435,30.77
47.2460649013519,1632546259.72437,30.77
47.4960749149323,1632546259.97438,30.77
47.7460849285126,1632546260.22439,30.77
47.9960949420929,1632546260.4744,30.79
48.2461049556732,1632546260.72441,30.79
48.4961149692535,1632546260.97442,30.79
48.7461249828339,1632546261.22443,30.79
48.9961450099945,1632546261.47445,30.79
49.2461547851563,1632546261.72446,30.79
49.4961647987366,1632546261.97447,30.79
49.7461748123169,1632546262.22448,30.79
49.9961848258972,1632546262.47449,30.79
50.2461948394775,1632546262.7245,30.79
50.4962148666382,1632546262.97452,30.79
50.7462248802185,1632546263.22453,30.79
50.9962348937988,1632546263.47454,30.81
51.2462449073792,1632546263.72455,30.81
51.4962549209595,1632546263.97456,30.81
51.7462649345398,1632546264.22457,30.81
51.9962849617004,1632546264.47459,30.81
52.2462949752808,1632546264.7246,30.81
52.4963049888611,1632546264.97461,30.81
52.7463150024414,1632546265.22462,30.81
52.9963250160217,1632546265.47463,30.85
53.2463347911835,1632546265.72464,30.85
53.4963448047638,1632546265.97465,30.85
53.7463648319244,1632546266.22467,30.85
53.9963748455048,1632546266.47468,30.85
54.2463848590851,1632546266.72469,30.85
54.4963948726654,1632546266.9747,30.85
54.7464048862457,1632546267.22471,30.85
55.9964649677277,1632546268.47477,30.87
56.246474981308,1632546268.72478,30.87
56.4964849948883,1632546268.97479,30.87
56.7464950084686,1632546269.2248,30.87
56.9965147972107,1632546269.47482,30.91
57.246524810791,1632546269.72483,30.91
57.4965348243713,1632546269.97484,30.91
57.7465448379517,1632546270.22485,30.91
57.996554851532,1632546270.47486,30.93
58.2465648651123,1632546270.72487,30.93
58.4965848922729,1632546270.97489,30.93
58.7465949058533,1632546271.2249,30.93
58.9966049194336,1632546271.47491,30.95
59.2466149330139,1632546271.72492,30.95
59.4966249465942,1632546271.97493,30.95
59.7466349601746,1632546272.22494,30.95
59.9966549873352,1632546272.47496,30.95
60.2466650009155,1632546272.72497,30.95
60.4966750144959,1632546272.97498,30.95
60.7466847896576,1632546273.22499,30.95
60.9966948032379,1632546273.475,30.95
61.2467048168182,1632546273.72501,30.95
61.4967148303986,1632546273.97502,30.95
61.7467348575592,1632546274.22504,30.95
61.9967448711395,1632546274.47505,30.97
62.2467548847198,1632546274.72506,30.97
62.4967648983002,1632546274.97507,30.97
62.7467749118805,1632546275.22508,30.97
62.9967849254608,1632546275.47509,30.97
63.2468049526215,1632546275.72511,30.97
63.4968149662018,1632546275.97512,30.97
63.7468249797821,1632546276.22513,30.97
63.9968349933624,1632546276.47514,30.99
64.2468450069427,1632546276.72515,30.99
64.4968547821045,1632546276.97516,30.99
64.7468748092651,1632546277.22518,30.99
65.9969248771667,1632546278.47523,31.01
66.2469348907471,1632546278.72524,31.01
66.4969549179077,1632546278.97526,31.01
66.746964931488,1632546279.22527,31.01
66.9969749450684,1632546279.47528,31.05
67.2469849586487,1632546279.72529,31.05
67.496994972229,1632546279.9753,31.05
67.7470049858093,1632546280.22531,31.05
67.99702501297,1632546280.47533,31.03
68.2470347881317,1632546280.72534,31.03
68.497044801712,1632546280.97535,31.03
68.7470548152924,1632546281.22536,31.03
68.9970648288727,1632546281.47537,31.05
69.247074842453,1632546281.72538,31.05
69.4970948696136,1632546281.9754,31.05
69.747104883194,1632546282.22541,31.05
69.9971148967743,1632546282.47542,31.07
70.2471249103546,1632546282.72543,31.07
70.4971349239349,1632546282.97544,31.07
70.7471449375153,1632546283.22545,31.07
70.9971549510956,1632546283.47546,31.09
71.2471749782562,1632546283.72548,31.09
71.4971849918365,1632546283.97549,31.09
71.7471950054169,1632546284.2255,31.09
71.9972047805786,1632546284.47551,31.11
72.2472147941589,1632546284.72552,31.11
72.4972248077393,1632546284.97553,31.11
72.7472448348999,1632546285.22555,31.11
72.9972548484802,1632546285.47556,31.13
73.2472648620605,1632546285.72557,31.13
73.4972748756409,1632546285.97558,31.13
73.7472848892212,1632546286.22559,31.13
73.9972949028015,1632546286.4756,31.13
74.2473149299622,1632546286.72562,31.13
74.4973249435425,1632546286.97563,31.13
74.7473349571228,1632546287.22564,31.13
76.2474048137665,1632546288.72571,31.13
76.4974148273468,1632546288.97572,31.13
76.7474248409271,1632546289.22573,31.13
76.9974348545074,1632546289.47574,31.17
77.2474448680878,1632546289.72575,31.17
77.4974648952484,1632546289.97577,31.17
77.7474749088287,1632546290.22578,31.17
77.9974849224091,1632546290.47579,31.15
78.2474949359894,1632546290.7258,31.15
78.4975049495697,1632546290.97581,31.15
78.74751496315,1632546291.22582,31.15
78.9975349903107,1632546291.47584,31.17
79.247545003891,1632546291.72585,31.17
79.4975550174713,1632546291.97586,31.17
79.7475647926331,1632546292.22587,31.17
79.9975748062134,1632546292.47588,31.19
80.2475848197937,1632546292.72589,31.19
80.497594833374,1632546292.9759,31.19
80.7476148605347,1632546293.22592,31.19
81.9976649284363,1632546294.47597,31.17
82.2476849555969,1632546294.72599,31.17
82.4976949691772,1632546294.976,31.17
82.7477049827576,1632546295.22601,31.17
82.9977149963379,1632546295.47602,31.19
83.2477250099182,1632546295.72603,31.19
83.49773478508,1632546295.97604,31.19
83.7477447986603,1632546296.22605,31.19
83.9977648258209,1632546296.47607,31.19
84.2477748394012,1632546296.72608,31.19
84.4977848529816,1632546296.97609,31.19
84.7477948665619,1632546297.2261,31.19
84.9978048801422,1632546297.47611,31.21
85.2478148937225,1632546297.72612,31.21
85.4978349208832,1632546297.97614,31.21
85.7478449344635,1632546298.22615,31.21
85.9978549480438,1632546298.47616,31.23
86.2478649616241,1632546298.72617,31.23
86.4978749752045,1632546298.97618,31.23
86.7478849887848,1632546299.22619,31.23
87.9979448318481,1632546300.47625,31.25
88.2479548454285,1632546300.72626,31.25
88.4979648590088,1632546300.97627,31.25
88.7479848861694,1632546301.22629,31.25
