SGTime,UnixTime,GSR
-0.277305126190186,1632546212.201,1.413644
-0.0273051261901855,1632546212.451,1.408519
0.222694873809814,1632546212.701,0.9523649
0.472694873809814,1632546212.951,1.229132
0.722694873809814,1632546213.201,1.427739
0.972694873809814,1632546213.451,1.431583
1.22269487380981,1632546213.701,1.37136
1.47269487380981,1632546213.951,1.370079
1.72269487380981,1632546214.201,1.37136
1.97269487380981,1632546214.451,1.375204
2.22269487380981,1632546214.701,1.407238
2.47269487380981,1632546214.951,1.440552
3.72269487380981,1632546216.201,1.436807
3.97269487380981,1632546216.451,1.426557
5.47269487380981,1632546217.951,1.350958
6.47269487380981,1632546218.951,1.335582
6.72269487380981,1632546219.201,1.335582
6.97269487380981,1632546219.451,1.333019
8.22269487380981,1632546220.701,1.513687
8.47269487380981,1632546220.951,1.543158
9.72269487380981,1632546222.201,1.50728
9.97269487380981,1632546222.451,1.491904
10.2226948738098,1632546222.701,1.472685
10.4726948738098,1632546222.951,1.456027
10.7226948738098,1632546223.201,1.441933
10.9726948738098,1632546223.451,1.423994
11.2226948738098,1632546223.701,1.422713
11.4726948738098,1632546223.951,1.413743
11.7226948738098,1632546224.201,1.404774
11.9726948738098,1632546224.451,1.403493
12.2226948738098,1632546224.701,1.398367
12.4726948738098,1632546224.951,1.391961
12.7226948738098,1632546225.201,1.384273
12.9726948738098,1632546225.451,1.386835
13.2226948738098,1632546225.701,1.382991
13.4726948738098,1632546225.951,1.377866
13.7226948738098,1632546226.201,1.376585
13.9726948738098,1632546226.451,1.376585
14.2226948738098,1632546226.701,1.374022
14.4726948738098,1632546226.951,1.376585
14.7226948738098,1632546227.201,1.376585
14.9726948738098,1632546227.451,1.374022
15.2226948738098,1632546227.701,1.368897
15.4726948738098,1632546227.951,1.375303
15.7226948738098,1632546228.201,1.370178
15.9726948738098,1632546228.451,1.370178
16.2226948738098,1632546228.701,1.370178
16.4726948738098,1632546228.951,1.368897
16.7226948738098,1632546229.201,1.368897
16.9726948738098,1632546229.451,1.367615
17.2226948738098,1632546229.701,1.371459
17.4726948738098,1632546229.951,1.371459
18.7226948738098,1632546231.201,1.38171
18.9726948738098,1632546231.451,1.384273
19.2226948738098,1632546231.701,1.386835
19.4726948738098,1632546231.951,1.384273
19.7226948738098,1632546232.201,1.384273
19.9726948738098,1632546232.451,1.397086
20.2226948738098,1632546232.701,1.418869
20.4726948738098,1632546232.951,1.454746
21.9726948738098,1632546234.451,1.555971
23.2226948738098,1632546235.701,1.494467
23.4726948738098,1632546235.951,1.485498
24.9726948738098,1632546237.451,1.491904
25.2226948738098,1632546237.701,1.494467
25.4726948738098,1632546237.951,1.493186
25.7226948738098,1632546238.201,1.491904
25.9726948738098,1632546238.451,1.490623
26.2226948738098,1632546238.701,1.479091
26.4726948738098,1632546238.951,1.47781
27.7226948738098,1632546240.201,1.454746
27.9726948738098,1632546240.451,1.415025
29.2226948738098,1632546241.701,1.043439
29.4726948738098,1632546241.951,1.262546
30.7226948738098,1632546243.201,1.485498
30.9726948738098,1632546243.451,1.508562
31.2226948738098,1632546243.701,1.502155
31.4726948738098,1632546243.951,1.498311
31.7226948738098,1632546244.201,1.531626
31.9726948738098,1632546244.451,1.484216
32.2226948738098,1632546244.701,1.486779
32.4726948738098,1632546244.951,1.491904
33.7226948738098,1632546246.201,1.480372
33.9726948738098,1632546246.451,1.470122
35.2226948738098,1632546247.701,1.481654
35.4726948738098,1632546247.951,1.484216
36.7226948738098,1632546249.201,1.6226
36.9726948738098,1632546249.451,1.685385
37.2226948738098,1632546249.701,1.730232
37.4726948738098,1632546249.951,1.750733
37.7226948738098,1632546250.201,1.743045
37.9726948738098,1632546250.451,1.714856
38.2226948738098,1632546250.701,1.685385
38.4726948738098,1632546250.951,1.604662
38.7226948738098,1632546251.201,1.499592
38.9726948738098,1632546251.451,1.534188
39.2226948738098,1632546251.701,1.525219
39.4726948738098,1632546251.951,1.540595
39.7226948738098,1632546252.201,1.502155
39.9726948738098,1632546252.451,1.47781
40.2226948738098,1632546252.701,1.397086
40.4726948738098,1632546252.951,1.374022
40.7226948738098,1632546253.201,1.473966
40.9726948738098,1632546253.451,1.49703
41.2226948738098,1632546253.701,1.480372
41.4726948738098,1632546253.951,1.476528
41.7226948738098,1632546254.201,1.476528
41.9726948738098,1632546254.451,1.472685
42.2226948738098,1632546254.701,1.493186
42.4726948738098,1632546254.951,1.234357
42.7226948738098,1632546255.201,1.590567
42.9726948738098,1632546255.451,1.596974
43.2226948738098,1632546255.701,1.687948
43.4726948738098,1632546255.951,1.712293
43.7226948738098,1632546256.201,1.696917
43.9726948738098,1632546256.451,1.685385
44.2226948738098,1632546256.701,1.704605
44.4726948738098,1632546256.951,1.675135
45.7226948738098,1632546258.201,1.467559
45.9726948738098,1632546258.451,1.450902
46.2226948738098,1632546258.701,1.466278
46.4726948738098,1632546258.951,1.463715
46.7226948738098,1632546259.201,1.450902
46.9726948738098,1632546259.451,1.46884
47.2226948738098,1632546259.701,1.532907
47.4726948738098,1632546259.951,1.607224
47.7226948738098,1632546260.201,1.678979
47.9726948738098,1632546260.451,1.707168
48.2226948738098,1632546260.701,1.719981
48.4726948738098,1632546260.951,1.736639
48.7226948738098,1632546261.201,1.676416
48.9726948738098,1632546261.451,1.63157
50.4726948738098,1632546262.951,1.502155
50.7226948738098,1632546263.201,1.473966
50.9726948738098,1632546263.451,1.471403
51.2226948738098,1632546263.701,1.485498
51.4726948738098,1632546263.951,1.495748
51.7226948738098,1632546264.201,1.521375
51.9726948738098,1632546264.451,1.58416
53.2226948738098,1632546265.701,1.727669
53.4726948738098,1632546265.951,1.677697
53.7226948738098,1632546266.201,1.600818
53.9726948738098,1632546266.451,1.711012
54.2226948738098,1632546266.701,1.681541
54.4726948738098,1632546266.951,1.687948
54.7226948738098,1632546267.201,1.671291
54.9726948738098,1632546267.451,1.655915
55.2226948738098,1632546267.701,1.539314
55.4726948738098,1632546267.951,1.596974
55.7226948738098,1632546268.201,1.553408
55.9726948738098,1632546268.451,1.562378
56.2226948738098,1632546268.701,1.552127
56.4726948738098,1632546268.951,1.544439
57.7226948738098,1632546270.201,1.611068
57.9726948738098,1632546270.451,1.685385
58.2226948738098,1632546270.701,1.589286
58.4726948738098,1632546270.951,1.771235
58.7226948738098,1632546271.201,1.841708
58.9726948738098,1632546271.451,1.85324
59.2226948738098,1632546271.701,1.819925
59.4726948738098,1632546271.951,1.75714
59.7226948738098,1632546272.201,1.772516
59.9726948738098,1632546272.451,1.676416
60.2226948738098,1632546272.701,1.741764
60.4726948738098,1632546272.951,1.767391
60.7226948738098,1632546273.201,1.653352
60.9726948738098,1632546273.451,1.700761
61.2226948738098,1632546273.701,1.618756
61.4726948738098,1632546273.951,1.257421
61.7226948738098,1632546274.201,1.817363
61.9726948738098,1632546274.451,1.650789
62.2226948738098,1632546274.701,1.68026
62.4726948738098,1632546274.951,1.634132
63.7226948738098,1632546276.201,1.775079
63.9726948738098,1632546276.451,1.766109
65.2226948738098,1632546277.701,1.658477
65.4726948738098,1632546277.951,1.684104
65.7226948738098,1632546278.201,1.678979
65.9726948738098,1632546278.451,1.695636
66.2226948738098,1632546278.701,1.635414
66.4726948738098,1632546278.951,1.690511
66.7226948738098,1632546279.201,1.691792
66.9726948738098,1632546279.451,1.677697
67.2226948738098,1632546279.701,1.675135
67.4726948738098,1632546279.951,1.664884
67.7226948738098,1632546280.201,1.662321
67.9726948738098,1632546280.451,1.659759
68.2226948738098,1632546280.701,1.103661
68.4726948738098,1632546280.951,1.705887
68.7226948738098,1632546281.201,1.749452
68.9726948738098,1632546281.451,1.691792
69.2226948738098,1632546281.701,1.640539
69.4726948738098,1632546281.951,1.714856
69.7226948738098,1632546282.201,1.713575
69.9726948738098,1632546282.451,1.748171
70.2226948738098,1632546282.701,1.764828
70.4726948738098,1632546282.951,1.700761
70.7226948738098,1632546283.201,1.334301
70.9726948738098,1632546283.451,1.686667
71.2226948738098,1632546283.701,1.69948
71.4726948738098,1632546283.951,1.713575
71.7226948738098,1632546284.201,1.698199
71.9726948738098,1632546284.451,1.685385
72.2226948738098,1632546284.701,1.671291
72.4726948738098,1632546284.951,1.555971
72.7226948738098,1632546285.201,1.645664
72.9726948738098,1632546285.451,1.752015
73.2226948738098,1632546285.701,1.813519
73.4726948738098,1632546285.951,1.88271
73.7226948738098,1632546286.201,1.954465
73.9726948738098,1632546286.451,1.920068
74.2226948738098,1632546286.701,1.975165
74.4726948738098,1632546286.951,2.002074
75.7226948738098,1632546288.201,1.848314
75.9726948738098,1632546288.451,1.85472
76.2226948738098,1632546288.701,1.853439
76.4726948738098,1632546288.951,1.832938
76.7226948738098,1632546289.201,1.589485
76.9726948738098,1632546289.451,1.78681
77.2226948738098,1632546289.701,1.74837
77.4726948738098,1632546289.951,1.763746
78.9726948738098,1632546291.451,1.724025
79.2226948738098,1632546291.701,1.744526
79.4726948738098,1632546291.951,1.780403
79.7226948738098,1632546292.201,1.817562
79.9726948738098,1632546292.451,1.876503
80.2226948738098,1632546292.701,1.927756
80.4726948738098,1632546292.951,1.954664
80.7226948738098,1632546293.201,1.97004
80.9726948738098,1632546293.451,1.958508
81.2226948738098,1632546293.701,1.791935
81.4726948738098,1632546293.951,1.929038
81.7226948738098,1632546294.201,1.927756
81.9726948738098,1632546294.451,1.927756
83.4726948738098,1632546295.951,1.849595
83.7226948738098,1632546296.201,1.829094
83.9726948738098,1632546296.451,1.448538
84.2226948738098,1632546296.701,1.831656
84.4726948738098,1632546296.951,1.914943
84.7226948738098,1632546297.201,1.949539
84.9726948738098,1632546297.451,1.95979
85.2226948738098,1632546297.701,1.904692
85.4726948738098,1632546297.951,1.281965
85.7226948738098,1632546298.201,2.01725
85.9726948738098,1632546298.451,2.116112
86.2226948738098,1632546298.701,2.132769
86.4726948738098,1632546298.951,2.105861
86.7226948738098,1632546299.201,2.073828
86.9726948738098,1632546299.451,1.966196
87.2226948738098,1632546299.701,1.875222
87.4726948738098,1632546299.951,1.94057
87.7226948738098,1632546300.201,1.814999
87.9726948738098,1632546300.451,1.961071
88.2226948738098,1632546300.701,1.850876
88.4726948738098,1632546300.951,1.909818
88.7226948738098,1632546301.201,1.981572
88.9726948738098,1632546301.451,2.036669
89.2226948738098,1632546301.701,2.037951
89.4726948738098,1632546301.951,2.034107
89.7226948738098,1632546302.201,2.064859
89.9726948738098,1632546302.451,2.087923
90.2226948738098,1632546302.701,2.148145
90.4726948738098,1632546302.951,2.189148
90.7226948738098,1632546303.201,2.169928
90.9726948738098,1632546303.451,2.189148
91.2226948738098,1632546303.701,2.126363
91.4726948738098,1632546303.951,2.130207
91.7226948738098,1632546304.201,1.420349
91.9726948738098,1632546304.451,2.028782
92.2226948738098,1632546304.701,1.957227
92.4726948738098,1632546304.951,1.907255
93.9726948738098,1632546306.451,1.977728
94.2226948738098,1632546306.701,1.995667
94.4726948738098,1632546306.951,1.995667
94.7226948738098,1632546307.201,2.040514
94.9726948738098,1632546307.451,2.110987
95.2226948738098,1632546307.701,2.121237
95.4726948738098,1632546307.951,2.137895
95.7226948738098,1632546308.201,2.173772
95.9726948738098,1632546308.451,2.180178
96.2226948738098,1632546308.701,2.175053
96.4726948738098,1632546308.951,2.214774
96.7226948738098,1632546309.201,2.163521
96.9726948738098,1632546309.451,2.076391
97.2226948738098,1632546309.701,2.039232
97.4726948738098,1632546309.951,2.034107
97.7226948738098,1632546310.201,1.861127
97.9726948738098,1632546310.451,1.963634
98.2226948738098,1632546310.701,1.850876
98.4726948738098,1632546310.951,1.785529
98.7226948738098,1632546311.201,1.813718
98.9726948738098,1632546311.451,1.272996
99.2226948738098,1632546311.701,0.801267
99.4726948738098,1632546311.951,1.364954
99.7226948738098,1632546312.201,1.616094
99.9726948738098,1632546312.451,0.9204308
101.22269487381,1632546313.701,1.667646
101.47269487381,1632546313.951,1.908536
101.72269487381,1632546314.201,1.894442
101.97269487381,1632546314.451,1.461352
102.22269487381,1632546314.701,1.832938
102.47269487381,1632546314.951,1.823969
102.72269487381,1632546315.201,1.834219
102.97269487381,1632546315.451,1.845751
103.22269487381,1632546315.701,1.908536
103.47269487381,1632546315.951,1.994385
103.72269487381,1632546316.201,2.073828
103.97269487381,1632546316.451,2.117393
104.22269487381,1632546316.701,2.167365
104.47269487381,1632546316.951,2.141739
105.47269487381,1632546317.951,2.150708
105.72269487381,1632546318.201,2.105861
105.97269487381,1632546318.451,2.136613
106.22269487381,1632546318.701,2.114831
106.47269487381,1632546318.951,2.1238
106.72269487381,1632546319.201,2.057171
106.97269487381,1632546319.451,2.048201
107.22269487381,1632546319.701,2.017449
107.47269487381,1632546319.951,1.97901
107.72269487381,1632546320.201,1.952102
107.97269487381,1632546320.451,1.923912
108.22269487381,1632546320.701,1.907255
108.47269487381,1632546320.951,1.913662
108.72269487381,1632546321.201,1.909818
108.97269487381,1632546321.451,1.964915
109.22269487381,1632546321.701,1.999511
109.47269487381,1632546321.951,2.062296
109.72269487381,1632546322.201,2.116112
109.97269487381,1632546322.451,2.026419
110.22269487381,1632546322.701,2.054608
110.47269487381,1632546322.951,2.071265
110.72269487381,1632546323.201,2.045639
110.97269487381,1632546323.451,2.036669
111.22269487381,1632546323.701,2.007199
111.47269487381,1632546323.951,1.968759
111.72269487381,1632546324.201,1.925194
111.97269487381,1632546324.451,1.86369
113.22269487381,1632546325.701,1.905974
113.47269487381,1632546325.951,2.035388
114.97269487381,1632546327.451,2.167365
115.22269487381,1632546327.701,2.177616
115.47269487381,1632546327.951,2.187866
115.72269487381,1632546328.201,2.158396
115.97269487381,1632546328.451,2.127644
116.22269487381,1632546328.701,2.091767
116.47269487381,1632546328.951,2.048201
116.72269487381,1632546329.201,2.039232
116.97269487381,1632546329.451,2.00848
117.22269487381,1632546329.701,1.999511
117.47269487381,1632546329.951,1.986698
117.72269487381,1632546330.201,1.972603
117.97269487381,1632546330.451,1.984135
118.22269487381,1632546330.701,1.949539
118.47269487381,1632546330.951,1.967478
118.72269487381,1632546331.201,1.97004
118.97269487381,1632546331.451,1.952102
119.22269487381,1632546331.701,1.944414
119.47269487381,1632546331.951,1.967478
119.72269487381,1632546332.201,1.971322
119.97269487381,1632546332.451,1.958508
120.22269487381,1632546332.701,1.943132
120.47269487381,1632546332.951,1.932882
120.72269487381,1632546333.201,1.939288
120.97269487381,1632546333.451,1.963634
121.22269487381,1632546333.701,2.009762
121.47269487381,1632546333.951,2.061015
121.72269487381,1632546334.201,2.062296
121.97269487381,1632546334.451,2.112268
122.22269487381,1632546334.701,2.146864
122.47269487381,1632546334.951,2.182741
122.72269487381,1632546335.201,2.086641
122.97269487381,1632546335.451,2.061015
123.22269487381,1632546335.701,2.072547
123.47269487381,1632546335.951,2.032825
123.72269487381,1632546336.201,2.025137
123.97269487381,1632546336.451,1.871378
124.22269487381,1632546336.701,2.103299
124.47269487381,1632546336.951,2.109705
124.72269487381,1632546337.201,2.076391
124.97269487381,1632546337.451,2.064859
125.22269487381,1632546337.701,2.045639
125.47269487381,1632546337.951,2.030263
125.72269487381,1632546338.201,2.00848
125.97269487381,1632546338.451,1.98926
126.22269487381,1632546338.701,2.012324
126.47269487381,1632546338.951,2.082797
126.72269487381,1632546339.201,2.184022
126.97269487381,1632546339.451,2.21093
127.22269487381,1632546339.701,2.203243
127.47269487381,1632546339.951,2.176335
127.72269487381,1632546340.201,2.16224
127.97269487381,1632546340.451,2.128925
128.22269487381,1632546340.701,2.091767
128.47269487381,1632546340.951,1.448538
129.97269487381,1632546342.451,1.97004
130.22269487381,1632546342.701,1.999511
130.47269487381,1632546342.951,2.012324
130.72269487381,1632546343.201,2.041795
130.97269487381,1632546343.451,2.031544
131.22269487381,1632546343.701,2.107143
131.47269487381,1632546343.951,2.199399
131.72269487381,1632546344.201,2.151989
131.97269487381,1632546344.451,2.131488
132.22269487381,1632546344.701,2.128925
132.47269487381,1632546344.951,2.099455
132.72269487381,1632546345.201,2.014887
132.97269487381,1632546345.451,1.92135
133.22269487381,1632546345.701,1.939288
133.47269487381,1632546345.951,1.935444
133.72269487381,1632546346.201,1.857283
133.97269487381,1632546346.451,1.941851
134.22269487381,1632546346.701,2.035388
134.47269487381,1632546346.951,2.112268
134.72269487381,1632546347.201,2.144301
134.97269487381,1632546347.451,2.140457
135.22269487381,1632546347.701,2.107143
135.47269487381,1632546347.951,2.135332
