SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
2.427214384,1631603449,-25,59,9,64.70703208
2.458474398,1631603449,-24,60,8,65.11528238
2.489724398,1631603449,-27,61,10,67.45368782
2.520974398,1631603449,-30,61,14,69.4046108
2.552224398,1631603449,-28,60,14,67.67569726
2.583474398,1631603449,-27,58,13,65.28399498
2.614724398,1631603449,-27,58,11,64.91532947
2.645974398,1631603449,-26,57,9,63.29296959
2.677234411,1631603449,-25,56,9,61.98386887
2.708484411,1631603449,-25,56,9,61.98386887
2.739734411,1631603449,-24,57,9,62.49799997
2.770984411,1631603449,-24,58,8,63.27716808
2.802234411,1631603449,-23,58,7,62.78534861
2.833484411,1631603450,-24,58,8,63.27716808
2.864734411,1631603450,-25,57,7,62.63385666
2.895994425,1631603450,-26,57,7,63.03967005
2.927244425,1631603450,-26,57,7,63.03967005
2.958494425,1631603450,-27,57,8,63.5767253
2.989744425,1631603450,-29,57,8,64.45153218
3.020994425,1631603450,-30,58,8,65.78753681
3.052244425,1631603450,-33,58,10,67.47592163
3.083494425,1631603450,-33,58,10,67.47592163
3.114754438,1631603450,-32,59,11,68.01470429
3.146004438,1631603450,-31,59,12,67.72001181
3.302254438,1631603450,-26,59,4,64.5987616
3.333514452,1631603450,-26,58,3,63.63175308
3.364764452,1631603450,-27,59,2,64.91532947
3.396014452,1631603450,-27,59,1,64.89221833
3.427264452,1631603450,-25,59,0,64.07807737
3.458514452,1631603450,-23,60,1,64.26507605
3.489764452,1631603450,-22,60,2,63.93746945
3.521014452,1631603450,-23,60,2,64.28841264
3.552274466,1631603450,-23,61,2,65.22269544
3.583524466,1631603450,-23,61,3,65.2610144
3.614774466,1631603450,-23,61,3,65.2610144
3.646024466,1631603450,-24,61,4,65.67343451
3.677274466,1631603450,-25,61,4,66.0454389
3.708524466,1631603450,-26,60,5,65.58200973
3.864784479,1631603451,-25,60,5,65.19202405
3.896034479,1631603451,-26,58,3,63.63175308
3.927284479,1631603451,-27,58,2,64.00781202
3.958534479,1631603451,-29,59,2,65.77233461
3.989794493,1631603451,-29,59,1,65.74952471
4.021044493,1631603451,-28,61,2,67.14908786
4.052294493,1631603451,-27,62,3,67.690472
4.083544493,1631603451,-24,62,4,66.60330322
4.114794493,1631603451,-24,62,5,66.6708332
4.146044493,1631603451,-24,62,5,66.6708332
4.177294493,1631603451,-25,62,5,67.03730305
4.208554506,1631603451,-26,60,5,65.58200973
4.239804506,1631603451,-26,58,6,63.8435588
4.271054506,1631603451,-26,57,7,63.03967005
4.302304506,1631603451,-25,57,8,62.75348596
4.333554506,1631603451,-24,57,9,62.49799997
4.364804506,1631603451,-23,59,9,63.96092557
4.396054506,1631603451,-22,60,9,64.5368112
4.42731452,1631603451,-23,61,9,65.81033354
4.45856452,1631603451,-24,60,9,65.24568951
4.614824533,1631603451,-24,57,5,62.04836823
4.646074533,1631603451,-25,57,5,62.44197306
4.833584547,1631603452,-26,58,9,64.19501538
5.021084547,1631603452,-27,59,11,65.81033354
5.177344561,1631603452,-26,58,8,64.06246951
5.208594561,1631603452,-27,58,8,64.47480128
5.364854574,1631603452,-26,60,7,65.76473219
5.396104574,1631603452,-25,60,8,65.49045732
5.552364588,1631603452,-25,60,7,65.37583651
5.583614588,1631603452,-24,60,7,65.0
5.614864588,1631603452,-23,59,7,63.71028174
5.646114588,1631603452,-23,59,7,63.71028174
5.677364588,1631603452,-23,60,6,64.5368112
5.708624363,1631603452,-24,60,6,64.89992296
5.739874363,1631603452,-26,59,6,64.75337829
5.771124363,1631603452,-26,60,7,65.76473219
5.958634377,1631603453,-26,57,7,63.03967005
6.114884377,1631603453,-28,60,9,66.82065549
6.14614439,1631603453,-27,60,10,66.55073253
6.17739439,1631603453,-27,59,10,65.65059025
6.20864439,1631603453,-25,58,10,63.94528911
6.23989439,1631603453,-25,57,10,63.03967005
6.27114439,1631603453,-26,56,8,62.25752967
6.30239439,1631603453,-36,51,-1,62.43396512
6.33364439,1631603453,-39,50,-8,63.91400473
6.364904404,1631603453,-36,52,-9,63.88270501
6.396154404,1631603453,-30,52,-7,60.44005295
6.427404404,1631603453,-29,56,-7,63.45076832
6.458654404,1631603453,-35,62,-10,71.89575787
6.489904404,1631603453,-34,66,-11,75.05331438
6.521154404,1631603453,-26,74,-8,78.84161338
6.552404404,1631603453,-22,74,-7,77.51773991
6.583664417,1631603453,-23,66,-3,69.95712973
6.614914417,1631603453,-29,64,5,70.44146506
6.646164417,1631603453,-16,57,24,63.88270501
6.677414417,1631603453,-9,57,27,63.71028174
6.708664417,1631603453,-28,53,3,60.01666435
6.864924431,1631603454,-20,59,-2,62.32976817
6.896174431,1631603454,-30,60,-3,67.14908786
6.927424431,1631603454,-35,61,-5,70.50531895
6.958674431,1631603454,-39,58,0,69.89277502
6.989924431,1631603454,-12,61,2,62.20128616
7.021184444,1631603454,-20,61,-1,64.20280368
7.052434444,1631603454,-31,58,-4,65.88626564
7.083684444,1631603454,-29,56,-2,63.09516622
7.239944458,1631603454,-19,64,4,66.88049043
7.271194458,1631603454,-19,62,3,64.91532947
7.302444458,1631603454,-23,65,2,68.97825744
7.333694458,1631603454,-24,65,4,69.4046108
7.364944458,1631603454,-26,61,4,66.43041472
7.396194458,1631603454,-23,58,1,62.40192305
7.427454472,1631603454,-26,53,1,59.04235768
7.458704472,1631603454,-29,52,6,59.8414572
7.614954472,1631603454,6,71,3,71.31619732
7.646214485,1631603454,-12,72,-18,75.17978452
7.802464485,1631603454,-31,63,-10,70.92249291
7.833714485,1631603455,-29,64,-9,70.83784299
7.864974499,1631603455,-29,61,-8,68.01470429
7.896224499,1631603455,-26,54,-10,60.76183012
7.927474499,1631603455,-25,53,-11,59.62382074
7.958724499,1631603455,-22,51,-10,56.43580424
7.989974499,1631603455,-21,52,-10,56.96490147
8.021224499,1631603455,-22,61,-7,65.22269544
8.052474499,1631603455,-25,64,-8,69.17369442
8.083734512,1631603455,-22,63,-6,67.0
8.114984512,1631603455,-20,59,-2,62.32976817
8.146234512,1631603455,-18,60,-4,62.76941931
8.177484512,1631603455,-20,64,-8,67.52777206
8.208734512,1631603455,-4,64,15,65.8559033
8.239984512,1631603455,-22,63,-1,66.73829485
8.271234512,1631603455,-55,61,-16,83.67795409
8.302494526,1631603455,-47,63,-11,79.36623967
8.333744526,1631603455,-25,68,2,72.47758274
8.364994526,1631603455,-13,62,11,64.29618962
8.396244526,1631603455,0,66,2,66.03029608
8.427494526,1631603455,-28,64,-4,69.97142274
8.458744526,1631603455,-41,62,0,74.33034374
8.489994526,1631603455,-45,51,1,68.02205525
8.521254539,1631603455,-40,47,-3,61.78996682
8.552504539,1631603455,-49,51,-10,71.42828571
8.583754539,1631603455,-51,55,-11,75.80897045
8.677504539,1631603455,-28,47,8,55.29014379
8.708754539,1631603455,-25,48,9,54.8634669
8.740014553,1631603455,-30,52,14,61.64414003
8.771264553,1631603455,-32,51,16,62.29767251
8.802514553,1631603455,-26,56,14,63.30876717
8.833764553,1631603456,-30,57,11,65.34523701
8.865014553,1631603456,-32,56,11,65.42935121
8.896264553,1631603456,-33,57,12,66.94774081
8.927514553,1631603456,-28,55,13,63.07138812
8.958774567,1631603456,-29,54,14,62.87288764
8.990024567,1631603456,-34,55,8,65.15366452
9.021274567,1631603456,-37,56,6,67.38694236
9.052524567,1631603456,-42,53,3,67.690472
9.083774567,1631603456,-42,56,4,70.11419257
9.115024567,1631603456,-44,57,8,72.44998275
9.146274567,1631603456,-63,56,3,84.34453154
9.17753458,1631603456,-37,55,15,67.96322535
9.20878458,1631603456,-15,70,54,89.67162316
9.24003458,1631603456,-36,70,48,92.19544457
9.27128458,1631603456,-31,60,26,72.36711961
9.30253458,1631603456,-36,58,23,72.03471385
9.33378458,1631603456,-33,52,29,68.0734897
9.36503458,1631603456,-33,46,28,63.1585307
9.396294594,1631603456,-30,37,31,56.83308895
9.427544594,1631603456,-31,32,30,53.71219601
9.458794594,1631603456,-36,29,32,56.22277119
9.490044594,1631603456,-35,28,33,55.6596802
9.521294594,1631603456,-37,31,39,62.05642594
9.552544594,1631603456,-49,34,42,72.9451849
9.583794594,1631603456,-30,23,39,54.31390246
