SGTime,Performance
369.877,1
370.5247,1
371.1799,1
371.8775,1
372.5269,1
373.1537,1
373.7876,1
374.4402,1
375.0891,1
375.7419,1
376.391,1
377.0434,1
377.7005,1
378.3566,1
379.0137,1
379.6717,1
380.3646,1
381.0255,1
381.686,1
382.3523,1
383.0177,1
383.6804,1
384.3466,1
385.0135,1
385.6773,1
386.344,1
387.0083,1
387.677,1
388.382,1
389.0544,1
389.7288,1
390.3991,1
391.0731,1
391.7471,1
392.4235,1
393.1003,1
393.7737,1
394.4502,1
395.1306,1
395.8099,1
396.5294,1
397.2107,1
397.8972,1
398.5802,1
399.2669,1
399.9558,1
400.6368,1
401.32,1
402.0063,1
402.6936,1
403.3811,1
404.0632,1
404.7729,1
405.4709,1
406.1666,1
406.8583,1
407.5559,1
408.2408,1
408.9344,1
409.6256,1
410.3209,1
411.0142,1
411.7146,1
412.4157,1
413.1151,1
413.8493,1
414.5531,1
415.2502,1
415.9521,1
416.6585,1
417.3407,1
418.0472,1
418.7508,1
419.4411,1
420.149,1
420.8597,1
421.5697,1
422.3169,1
423.036,1
423.7512,1
424.4639,1
425.1781,1
425.8976,1
426.6175,1
427.3379,1
428.0517,1
428.75,1
429.4732,1
430.201,1
430.9641,1
431.6913,1
432.415,1
433.1397,1
433.8712,1
434.6023,1
435.3335,1
436.0727,1
436.8066,1
437.5421,1
438.2763,1
439.013,1
439.7951,1
440.5383,1
441.2781,1
442.0291,1
442.7696,1
443.5159,1
444.2538,1
444.9936,1
445.7443,1
446.4889,1
447.2299,1
447.9814,1
448.7718,1
449.5294,1
450.2784,1
451.0307,1
451.7841,1
452.5389,1
453.2927,1
454.0482,1
454.7852,1
455.5175,1
456.2545,1
457.0276,1
457.7654,1
458.5057,1
459.282,1
460.0462,1
460.8239,1
461.6018,1
462.378,1
463.1389,1
463.9511,1
464.7253,1
465.4917,1
466.2541,1
467.0216,1
467.7921,1
468.6064,1
469.3996,1
470.1917,1
471.0164,1
471.8334,1
472.6155,1
473.4008,1
474.19,1
474.9743,1
475.7602,1
476.5469,1
477.3385,1
478.1316,1
478.9329,1
479.7451,1
480.5568,1
481.4033,1
482.2087,1
483.0198,1
483.8331,1
484.6374,1
485.4399,1
486.2498,1
487.0562,1
487.8577,1
488.6584,1
489.4553,1
490.2566,1
491.0999,1
491.9049,1
492.7072,1
493.5135,1
494.317,1
495.1383,1
495.9605,1
496.7856,1
497.6099,1
498.4398,1
499.2766,1
500.1511,1
500.9838,1
501.8184,1
502.646,1
503.4776,1
504.3917,1
