SGTime,Performance
65.58585,1
65.78435,1
65.97396,1
66.16343,1
66.35137,1
66.54021,1
66.76556,1
66.9592,1
67.15151,1
67.3433,1
67.54039,1
67.73775,1
67.9313,1
68.12608,1
68.31547,1
68.50545,1
68.7031,1
68.89655,1
69.08927,1
69.28224,1
69.4751,1
69.66684,1
69.8592,1
70.05273,1
70.2463,1
70.43992,1
70.63858,1
70.83717,1
71.03223,1
71.22849,1
71.42757,1
71.62364,1
71.81882,1
72.01398,1
72.21556,1
72.41586,1
72.61957,1
72.828,1
73.0301,1
73.23555,1
73.44022,1
73.64658,1
73.8537,1
74.05695,1
74.26347,1
74.46941,1
74.6769,1
74.88583,1
75.12221,1
75.33573,1
75.54713,1
75.75835,1
75.9703,1
76.18204,1
76.39438,1
76.60773,1
76.82611,1
77.03588,1
77.24686,1
77.45856,1
77.6702,1
77.89973,1
78.12037,1
78.33147,1
78.54174,1
78.76011,1
78.97469,1
79.1872,1
79.40297,1
79.62079,1
79.84125,1
80.06144,1
80.27911,1
80.49528,1
80.72471,1
80.9437,1
81.16153,1
81.38099,1
81.59748,1
81.81271,1
82.03049,1
82.24527,1
82.4605,1
82.67826,1
82.90244,1
83.1238,1
83.34451,1
83.56276,1
83.78335,1
84.03412,1
84.2626,1
84.48283,1
84.70842,1
84.93235,1
85.15179,1
85.38747,0
85.6226,0
85.8513,0
86.07259,0
86.29299,0
86.51551,0
86.74563,0
86.97527,0
87.20115,0
87.42516,0
87.66555,0
87.89536,0
88.11855,0
88.3464,0
88.57096,0
88.80219,0
89.03315,0
89.26605,0
89.49825,0
89.72884,0
89.96274,0
90.20045,0
90.43458,0
90.66714,0
90.9034,0
91.13773,0
91.37299,0
91.60729,0
91.842,0
92.07256,0
92.30761,0
92.53989,0
92.78164,0
93.0211,1
93.2692,1
93.53718,1
93.77341,1
94.01321,1
94.2525,1
94.49089,1
94.738,1
94.98015,1
95.22514,1
95.46629,1
95.70791,1
95.94775,1
96.18793,1
96.42384,1
96.66521,1
96.90858,1
97.14902,1
97.38791,1
97.63096,1
97.87585,1
98.11802,1
98.36201,1
98.60484,1
98.85177,1
99.09503,1
99.33929,1
99.584,1
