SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
1.695751429,1636776494,-9,63,3,63.71028174
1.727001429,1636776494,-9,63,2,63.67102952
1.758251429,1636776494,-9,64,2,64.66065264
1.789501429,1636776494,-9,63,2,63.67102952
2.133271217,1636776495,-8,63,3,63.5767253
2.164521217,1636776495,-8,63,3,63.5767253
2.352031231,1636776495,-9,64,4,64.75337829
2.539531231,1636776495,-9,64,3,64.69930448
2.727041245,1636776495,-9,63,3,63.71028174
2.758291245,1636776495,-9,64,3,64.69930448
2.789551258,1636776495,-8,64,3,64.56779383
2.820801258,1636776495,-7,64,3,64.45153218
2.852051258,1636776495,-7,64,3,64.45153218
2.883301258,1636776495,-7,63,3,63.45864795
2.914551258,1636776495,-7,63,3,63.45864795
2.945801258,1636776496,-8,63,3,63.5767253
2.977051258,1636776496,-9,63,4,63.76519427
3.008311272,1636776496,-9,63,4,63.76519427
3.039561272,1636776496,-10,63,4,63.91400473
3.070811272,1636776496,-10,64,4,64.89992296
3.102061272,1636776496,-10,63,4,63.91400473
3.289571285,1636776496,-9,64,3,64.69930448
3.477081299,1636776496,-8,63,3,63.5767253
3.508331299,1636776496,-9,64,3,64.69930448
3.539581299,1636776496,-8,65,3,65.55913361
3.570831299,1636776496,-7,64,2,64.41273166
3.602081299,1636776496,-7,62,-1,62.40192305
3.633331299,1636776496,-8,62,-2,62.54598308
3.664591312,1636776496,-7,65,-3,65.44463309
3.820841312,1636776496,-2,66,-21,69.28924881
3.852091312,1636776496,-15,64,-35,74.47147105
3.883351326,1636776496,-26,64,-36,77.89736838
3.914601326,1636776496,-26,67,-24,75.76938696
3.945851326,1636776497,-28,67,-18,74.81310046
3.977101326,1636776497,-21,66,-18,71.56116265
4.008351326,1636776497,-11,63,-24,68.30812543
4.039601326,1636776497,-4,58,-30,65.42170894
4.19586134,1636776497,5,53,-39,65.99242381
4.22711134,1636776497,2,52,-49,71.47726911
4.352121353,1636776497,29,44,-50,72.64296249
4.383371353,1636776497,20,44,-36,60.26607669
4.414621353,1636776497,-8,35,-36,50.84289528
4.570881367,1636776497,26,22,-44,55.64171097
4.602131367,1636776497,40,37,-33,63.70243323
4.75839138,1636776497,22,30,-51,63.12685641
4.78964138,1636776497,26,35,-39,58.49786321
4.82089138,1636776497,46,29,-33,63.60817558
4.85214138,1636776497,44,23,-33,59.61543424
4.88339138,1636776497,40,19,-35,56.44466317
4.91464138,1636776497,39,21,-34,55.83905443
4.945901394,1636776498,40,22,-36,58.13776741
4.977151394,1636776498,46,25,-32,61.35959583
5.008401394,1636776498,47,20,-35,61.91930232
