SGTime,UnixTime,ST
1.37554478645325,1636350996.57707,33.55
3.37563467025757,1636350998.57716,33.53
5.37572479248047,1636351000.57725,33.51
5.62574481964111,1636351000.82727,33.51
5.87575483322144,1636351001.07728,33.51
6.12576484680176,1636351001.32729,33.51
6.37577486038208,1636351001.5773,33.51
6.6257848739624,1636351001.82731,33.53
6.87579488754272,1636351002.07732,33.53
7.12580490112305,1636351002.32733,33.53
7.37582468986511,1636351002.57735,33.53
9.37591481208801,1636351004.57744,33.51
9.62592482566834,1636351004.82745,33.51
9.87593483924866,1636351005.07746,33.51
10.125944852829,1636351005.32747,33.51
10.3759548664093,1636351005.57748,33.51
10.6259748935699,1636351005.8275,33.51
10.8759849071503,1636351006.07751,33.51
11.125994682312,1636351006.32752,33.51
11.3760046958923,1636351006.57753,33.51
13.1260848045349,1636351008.32761,33.53
13.3760948181152,1636351008.57762,33.53
13.6261148452759,1636351008.82764,33.53
13.8761248588562,1636351009.07765,33.53
14.1261348724365,1636351009.32766,33.53
14.3761448860168,1636351009.57767,33.53
14.6261548995972,1636351009.82768,33.53
14.8761646747589,1636351010.07769,33.53
15.1261746883392,1636351010.3277,33.53
15.3761947154999,1636351010.57772,33.53
16.8762648105621,1636351012.07779,33.53
17.1262748241425,1636351012.3278,33.53
17.3762848377228,1636351012.57781,33.53
18.8763546943665,1636351014.07788,33.53
19.1263647079468,1636351014.32789,33.53
19.3763747215271,1636351014.5779,33.53
20.8764448165894,1636351016.07797,33.53
21.1264548301697,1636351016.32798,33.53
21.37646484375,1636351016.57799,33.53
21.6264848709106,1636351016.82801,33.53
21.876494884491,1636351017.07802,33.53
22.1265048980713,1636351017.32803,33.53
22.376514673233,1636351017.57804,33.53
22.6265246868134,1636351017.82805,33.53
22.8765347003937,1636351018.07806,33.53
23.1265547275543,1636351018.32808,33.53
23.3765647411346,1636351018.57809,33.53
23.626574754715,1636351018.8281,33.51
23.8765847682953,1636351019.07811,33.51
24.1265947818756,1636351019.32812,33.51
24.3766047954559,1636351019.57813,33.51
24.6266148090363,1636351019.82814,33.51
24.8766348361969,1636351020.07816,33.51
25.1266448497772,1636351020.32817,33.51
25.3766548633575,1636351020.57818,33.51
25.6266648769379,1636351020.82819,33.53
25.8766748905182,1636351021.0782,33.53
26.1266849040985,1636351021.32821,33.53
26.3767046928406,1636351021.57823,33.53
26.6267147064209,1636351021.82824,33.51
26.8767247200012,1636351022.07825,33.51
27.1267347335815,1636351022.32826,33.51
27.3767447471619,1636351022.57827,33.51
27.6267547607422,1636351022.82828,33.53
27.8767747879028,1636351023.0783,33.53
28.1267848014832,1636351023.32831,33.53
28.3767948150635,1636351023.57832,33.53
28.6268048286438,1636351023.82833,33.51
28.8768148422241,1636351024.07834,33.51
29.1268248558044,1636351024.32835,33.51
29.3768348693848,1636351024.57836,33.51
29.6268548965454,1636351024.82838,33.53
29.8768646717072,1636351025.07839,33.53
30.1268746852875,1636351025.3284,33.53
30.3768846988678,1636351025.57841,33.53
30.6268947124481,1636351025.82842,33.51
30.8769047260284,1636351026.07843,33.51
