SGTime,Performance
71.29817,1
71.50673,1
71.71035,1
71.9167,1
72.12214,1
72.33372,1
72.54831,1
72.7603,1
72.97961,1
73.20641,1
73.41616,1
73.63441,1
73.85479,1
74.07346,1
74.29716,1
74.54287,1
74.75719,1
74.98089,1
75.20486,1
75.43378,1
75.64774,1
75.87302,1
76.10653,1
76.32502,1
76.54039,1
76.76962,1
76.98843,1
77.20144,1
77.41585,1
77.63039,1
77.8423,1
78.05676,1
78.27282,1
78.48799,1
78.70512,1
78.92538,1
79.1474,1
79.37855,1
79.60011,1
79.82915,1
80.0542,1
80.2888,1
80.5091,1
80.74388,1
80.99423,1
81.22083,1
81.45187,1
81.67697,1
81.91005,1
82.13807,1
82.3629,1
82.59132,1
82.81619,1
83.04279,1
83.26354,1
83.4855,1
83.71114,1
83.93295,1
84.16712,1
84.39691,1
84.62142,1
84.8528,1
85.09837,1
85.34116,1
85.58546,1
85.81991,1
86.06446,1
86.29974,1
86.53223,1
86.7749,1
87.01285,1
87.24596,1
87.51036,1
87.75581,1
87.99989,1
88.23698,1
88.47407,1
88.71667,1
88.96743,1
89.21875,1
89.46823,1
89.71808,1
89.96599,1
90.21194,1
90.46052,1
90.69663,1
90.93931,1
91.1805,1
91.42711,1
91.66779,1
91.90777,1
92.16022,1
92.4099,1
92.65964,1
92.91044,1
93.1524,1
93.39348,1
93.65845,1
93.90619,1
94.15017,1
94.39566,1
94.64233,1
94.89198,1
95.13939,1
95.38824,1
95.63837,1
95.88639,1
96.14622,1
96.39832,1
96.66788,1
96.91932,1
97.17616,1
97.44049,1
97.69669,1
97.95388,1
98.21362,1
98.47298,1
98.73733,1
98.99318,1
99.25669,1
99.50995,1
99.76903,1
100.0532,1
100.3172,1
100.5827,1
100.851,1
101.1234,1
101.3871,1
101.6478,1
101.9005,1
102.1545,1
102.404,1
102.6576,1
102.914,1
103.1655,1
103.4251,1
103.686,1
103.9393,1
104.194,1
104.4517,1
104.712,1
104.9774,1
105.2327,1
105.4923,1
105.7499,1
106.0202,1
106.3125,1
106.5655,1
106.8351,1
107.1122,1
107.3774,1
107.6481,1
107.9122,1
108.1736,1
108.4334,1
108.6939,1
108.9602,1
109.2226,1
109.4859,1
109.7616,1
110.0241,1
110.2855,1
110.5496,1
110.8233,1
111.0921,1
111.3535,1
111.6156,1
111.8773,1
112.1672,1
112.4432,1
112.7093,1
112.9977,1
113.2812,1
113.5648,1
113.8484,1
114.1257,1
114.4048,1
114.6785,1
114.9636,1
115.2415,1
115.5275,1
115.7942,1
116.0676,1
116.3532,1
116.6249,1
116.8988,1
117.1705,1
117.4456,1
117.7236,1
118.0063,1
118.3131,1
118.5885,1
118.8753,1
119.1596,1
119.4394,1
119.7275,1
120.0135,1
120.2997,1
120.578,1
120.8682,1
121.145,1
121.4287,1
121.7072,1
121.9919,1
122.2815,1
122.5702,1
122.8636,1
123.16,1
123.4465,1
123.7388,1
124.0423,1
124.3285,1
124.6185,1
124.9116,1
125.2041,1
125.5031,1
125.7993,1
126.091,1
126.3876,1
126.6695,1
126.9557,1
127.2456,1
127.5381,1
127.8379,1
128.1402,1
128.4344,1
128.7368,1
129.0351,1
129.3319,1
129.6418,1
129.9404,1
130.2476,1
130.5477,1
130.8541,1
131.1643,1
131.473,1
131.7789,1
132.0781,1
132.3843,1
132.6777,1
132.9718,1
133.2809,1
133.5758,1
133.876,1
134.1797,1
134.4741,1
134.7666,1
135.096,1
135.4066,1
135.7136,1
136.012,1
136.3125,1
136.6097,1
136.9148,1
137.2154,1
137.5186,1
137.8219,1
138.1373,1
138.4512,1
138.7646,1
139.0805,1
139.3958,1
139.6983,1
140.0145,1
140.318,1
140.6512,1
140.9558,1
141.261,1
141.5644,1
141.87,1
142.185,1
142.4909,1
142.7991,1
143.132,1
143.4406,1
143.7517,1
144.0725,1
144.3871,1
144.6991,1
145.0316,1
145.3442,1
145.6838,1
146.0039,1
146.3193,1
146.6261,1
146.9488,1
147.2737,1
147.5946,1
147.9202,1
148.2401,1
148.5677,1
148.8838,1
149.201,1
149.5175,1
149.8309,1
150.1668,1
150.5167,1
150.8412,1
151.1626,1
151.4823,1
151.7983,1
152.2027,1
