SGTime,UnixTime,GSR
0.723230123519897,1632984223.313,0.6960987
0.973230123519897,1632984223.563,0.7909172
2.4732301235199,1632984225.063,0.7434389
3.7232301235199,1632984226.313,0.5858352
3.9732301235199,1632984226.563,0.6844977
5.2232301235199,1632984227.813,0.6319631
5.4732301235199,1632984228.063,0.6370884
6.7232301235199,1632984229.313,0.9523649
6.9732301235199,1632984229.563,0.917769
8.2232301235199,1632984230.813,0.7934799
8.4732301235199,1632984231.063,0.7460706
9.7232301235199,1632984232.313,0.8741347
9.9732301235199,1632984232.563,0.9100119
10.2232301235199,1632984232.813,0.9394825
10.4732301235199,1632984233.063,0.9343572
10.7232301235199,1632984233.313,0.9330759
10.9732301235199,1632984233.563,0.9317945
11.2232301235199,1632984233.813,0.9330759
11.4732301235199,1632984234.063,0.9369199
11.7232301235199,1632984234.313,0.9433265
11.9732301235199,1632984234.563,0.9625465
12.2232301235199,1632984234.813,0.9048866
12.4732301235199,1632984235.063,0.9048866
12.7232301235199,1632984235.313,0.8971986
12.9732301235199,1632984235.563,0.9176999
14.2232301235199,1632984236.813,0.6960297
14.4732301235199,1632984237.063,0.6806537
15.4732301235199,1632984238.063,0.685779
15.7232301235199,1632984238.313,0.6844977
15.9732301235199,1632984238.563,0.6960297
17.4732301235199,1632984240.063,0.6729657
17.7232301235199,1632984240.313,0.6575897
17.9732301235199,1632984240.563,0.6639963
18.2232301235199,1632984240.813,0.6729657
18.4732301235199,1632984241.063,0.7434389
18.7232301235199,1632984241.313,0.7549708
18.9732301235199,1632984241.563,0.7741908
19.2232301235199,1632984241.813,0.7357509
19.4732301235199,1632984242.063,1.17781
19.7232301235199,1632984242.313,1.566123
19.9732301235199,1632984242.563,1.111349
20.2232301235199,1632984242.813,0.9627147
20.4732301235199,1632984243.063,0.8832722
20.7232301235199,1632984243.313,0.890861
20.9732301235199,1632984243.563,0.8588278
21.2232301235199,1632984243.813,0.8332012
21.4732301235199,1632984244.063,0.8267945
21.7232301235199,1632984244.313,0.6730348
21.9732301235199,1632984244.563,0.7332574
23.2232301235199,1632984245.813,0.5769349
23.4732301235199,1632984246.063,0.542339
24.4732301235199,1632984247.063,0.5717405
24.7232301235199,1632984247.313,0.6652777
24.9732301235199,1632984247.563,0.6486204
26.2232301235199,1632984248.813,0.6960297
26.4732301235199,1632984249.063,0.7190936
27.7232301235199,1632984250.313,0.6960297
27.9732301235199,1632984250.563,0.7088429
29.4732301235199,1632984252.063,0.689623
30.9732301235199,1632984253.563,0.7114056
31.2232301235199,1632984253.813,0.7062803
31.4732301235199,1632984254.063,0.6909043
31.7232301235199,1632984254.313,0.6870603
31.9732301235199,1632984254.563,0.689623
32.2232301235199,1632984254.813,0.6678404
32.4732301235199,1632984255.063,0.4935793
32.7232301235199,1632984255.313,0.7293442
32.9732301235199,1632984255.563,0.7306256
33.2232301235199,1632984255.813,0.4653901
33.4732301235199,1632984256.063,0.6050552
33.7232301235199,1632984256.313,0.5589272
33.9732301235199,1632984256.563,0.6191497
35.2232301235199,1632984257.813,0.5550832
35.4732301235199,1632984258.063,0.5397072
35.7232301235199,1632984258.313,0.5602086
35.9732301235199,1632984258.563,0.5473952
36.2232301235199,1632984258.813,0.5563645
36.4732301235199,1632984259.063,0.5743032
36.7232301235199,1632984259.313,0.5819912
36.9732301235199,1632984259.563,0.6037738
37.2232301235199,1632984259.813,0.5999298
37.4732301235199,1632984260.063,0.5922418
37.7232301235199,1632984260.313,0.5781472
37.9732301235199,1632984260.563,0.5819912
38.2232301235199,1632984260.813,0.5832725
38.4732301235199,1632984261.063,0.5807098
38.7232301235199,1632984261.313,0.5717405
38.9732301235199,1632984261.563,0.5755845
39.2232301235199,1632984261.813,0.5640525
39.4732301235199,1632984262.063,0.5922418
39.7232301235199,1632984262.313,0.5819912
39.9732301235199,1632984262.563,0.5730218
41.2232301235199,1632984263.813,0.4948606
41.4732301235199,1632984264.063,0.4948606
41.7232301235199,1632984264.313,0.5063927
41.9732301235199,1632984264.563,0.5333006
42.2232301235199,1632984264.813,0.5358633
42.4732301235199,1632984265.063,0.5115179
42.7232301235199,1632984265.313,0.5140806
42.9732301235199,1632984265.563,0.5115179
44.2232301235199,1632984266.813,0.5256126
44.4732301235199,1632984267.063,0.5358633
44.7232301235199,1632984267.313,0.5384259
44.9732301235199,1632984267.563,0.5307379
45.2232301235199,1632984267.813,0.5268939
45.4732301235199,1632984268.063,0.6037738
45.7232301235199,1632984268.313,0.6076178
45.9732301235199,1632984268.563,0.5999298
47.4732301235199,1632984270.063,0.5986485
