SGTime,UnixTime,ST
0.553110122680664,1632984223.14288,33.73
0.803130149841309,1632984223.3929,33.73
1.05314016342163,1632984223.64291,33.73
1.30315017700195,1632984223.89292,33.73
3.30324006080627,1632984225.89301,33.79
3.5532500743866,1632984226.14302,33.83
3.80327010154724,1632984226.39304,33.83
4.05328011512756,1632984226.64305,33.83
4.30329012870789,1632984226.89306,33.83
4.55330014228821,1632984227.14307,33.75
4.80331015586853,1632984227.39308,33.75
5.05332016944885,1632984227.64309,33.75
5.30333018302917,1632984227.8931,33.75
7.0534200668335,1632984229.64319,33.77
7.30343008041382,1632984229.8932,33.77
8.55349016189575,1632984231.14326,33.65
8.80350017547607,1632984231.39327,33.65
9.0535101890564,1632984231.64328,33.65
9.30352020263672,1632984231.89329,33.65
10.5535800457001,1632984233.14335,33.67
10.8035900592804,1632984233.39336,33.67
11.0536000728607,1632984233.64337,33.67
11.303610086441,1632984233.89338,33.67
12.3036601543427,1632984234.89343,33.69
12.553670167923,1632984235.14344,33.73
12.8036801815033,1632984235.39345,33.73
13.0536901950836,1632984235.64346,33.73
13.3037002086639,1632984235.89347,33.73
14.5537600517273,1632984237.14353,33.73
14.8037700653076,1632984237.39354,33.73
15.0537900924683,1632984237.64356,33.73
15.3038001060486,1632984237.89357,33.73
16.5538601875305,1632984239.14363,33.75
16.8038702011108,1632984239.39364,33.75
17.0538802146912,1632984239.64365,33.75
17.3038902282715,1632984239.89366,33.75
18.5539500713348,1632984241.14372,33.73
18.8039600849152,1632984241.39373,33.73
19.0539700984955,1632984241.64374,33.73
19.3039801120758,1632984241.89375,33.73
19.5539901256561,1632984242.14376,33.75
19.8040101528168,1632984242.39378,33.75
20.0540201663971,1632984242.64379,33.75
20.3040301799774,1632984242.8938,33.75
20.5540401935577,1632984243.14381,33.77
20.8040502071381,1632984243.39382,33.77
21.0540602207184,1632984243.64383,33.77
21.304080247879,1632984243.89385,33.77
22.8041400909424,1632984245.39391,33.81
23.054160118103,1632984245.64393,33.81
23.3041701316834,1632984245.89394,33.81
23.5541801452637,1632984246.14395,33.81
23.804190158844,1632984246.39396,33.81
24.0542001724243,1632984246.64397,33.81
24.3042101860046,1632984246.89398,33.81
24.5542302131653,1632984247.144,33.83
24.8042402267456,1632984247.39401,33.83
25.0542502403259,1632984247.64402,33.83
25.3042602539063,1632984247.89403,33.83
27.3043501377106,1632984249.89412,33.85
28.8044202327728,1632984251.39419,33.87
29.0544302463531,1632984251.6442,33.87
29.3044502735138,1632984251.89422,33.87
29.5544600486755,1632984252.14423,33.85
29.8044700622559,1632984252.39424,33.85
30.0544800758362,1632984252.64425,33.85
30.3044900894165,1632984252.89426,33.85
30.5545001029968,1632984253.14427,33.89
30.8045201301575,1632984253.39429,33.89
31.0545301437378,1632984253.6443,33.89
31.3045401573181,1632984253.89431,33.89
31.5545501708984,1632984254.14432,33.89
31.8045601844788,1632984254.39433,33.89
32.0545701980591,1632984254.64434,33.89
32.3045802116394,1632984254.89435,33.89
32.5546002388,1632984255.14437,33.91
32.8046102523804,1632984255.39438,33.91
33.0546202659607,1632984255.64439,33.91
33.3046300411224,1632984255.8944,33.91
34.5546901226044,1632984257.14446,33.91
34.8047001361847,1632984257.39447,33.91
35.054710149765,1632984257.64448,33.91
35.3047201633453,1632984257.89449,33.91
35.554740190506,1632984258.14451,33.93
35.8047502040863,1632984258.39452,33.93
36.0547602176666,1632984258.64453,33.93
36.3047702312469,1632984258.89454,33.93
36.5547802448273,1632984259.14455,33.91
36.8047902584076,1632984259.39456,33.91
37.0548002719879,1632984259.64457,33.91
37.30482006073,1632984259.89459,33.91
37.5548300743103,1632984260.1446,33.91
37.8048400878906,1632984260.39461,33.91
38.0548501014709,1632984260.64462,33.91
38.3048601150513,1632984260.89463,33.91
38.5548701286316,1632984261.14464,33.93
38.8048901557922,1632984261.39466,33.93
39.0549001693726,1632984261.64467,33.93
39.3049101829529,1632984261.89468,33.93
39.5549201965332,1632984262.14469,33.91
39.8049302101135,1632984262.3947,33.91
40.0549402236938,1632984262.64471,33.91
40.3049602508545,1632984262.89473,33.91
40.5549702644348,1632984263.14474,33.91
40.8049802780151,1632984263.39475,33.91
41.0549900531769,1632984263.64476,33.91
41.3050000667572,1632984263.89477,33.91
41.5550100803375,1632984264.14478,33.91
41.8050200939178,1632984264.39479,33.91
42.0550401210785,1632984264.64481,33.91
42.3050501346588,1632984264.89482,33.91
42.5550601482391,1632984265.14483,33.89
42.8050701618195,1632984265.39484,33.89
43.0550801753998,1632984265.64485,33.89
43.3050901889801,1632984265.89486,33.89
43.5551102161407,1632984266.14488,33.91
43.8051202297211,1632984266.39489,33.91
44.0551302433014,1632984266.6449,33.91
44.3051402568817,1632984266.89491,33.91
44.555150270462,1632984267.14492,33.91
44.8051600456238,1632984267.39493,33.91
45.0551700592041,1632984267.64494,33.91
45.3051900863647,1632984267.89496,33.91
46.5552401542664,1632984269.14501,33.93
46.805260181427,1632984269.39503,33.93
47.0552701950073,1632984269.64504,33.93
47.3052802085876,1632984269.89505,33.93
49.0553600788116,1632984271.64513,33.95
49.305370092392,1632984271.89514,33.95
50.8054401874542,1632984273.39521,33.99
51.0554502010345,1632984273.64522,33.99
51.3054602146149,1632984273.89523,33.99
51.5554802417755,1632984274.14525,33.99
51.8054902553558,1632984274.39526,33.99
52.0555002689362,1632984274.64527,33.99
52.3055100440979,1632984274.89528,33.99
52.5555200576782,1632984275.14529,34.03
52.8055300712585,1632984275.3953,34.03
53.0555500984192,1632984275.64532,34.03
53.3055601119995,1632984275.89533,34.03
53.5555701255798,1632984276.14534,33.99
53.8055801391602,1632984276.39535,33.99
54.0555901527405,1632984276.64536,33.99
54.3056001663208,1632984276.89537,33.99
54.5556101799011,1632984277.14538,34.01
54.8056302070618,1632984277.3954,34.01
55.0556402206421,1632984277.64541,34.01
55.3056502342224,1632984277.89542,34.01
56.5557100772858,1632984279.14548,33.97
56.8057200908661,1632984279.39549,33.97
57.0557301044464,1632984279.6455,33.97
57.3057401180267,1632984279.89551,33.97
57.5557501316071,1632984280.14552,33.97
57.8057701587677,1632984280.39554,33.97
58.055780172348,1632984280.64555,33.97
58.3057901859283,1632984280.89556,33.97
58.5558001995087,1632984281.14557,33.97
58.805810213089,1632984281.39558,33.97
59.0558202266693,1632984281.64559,33.97
59.3058302402496,1632984281.8956,33.97
60.8059000968933,1632984283.39567,33.97
61.055920124054,1632984283.64569,33.97
61.3059301376343,1632984283.8957,33.97
62.5559902191162,1632984285.14576,33.95
62.8060002326965,1632984285.39577,33.95
63.0560102462769,1632984285.64578,33.95
63.3060202598572,1632984285.89579,33.95
63.5560302734375,1632984286.1458,33.93
63.8060400485992,1632984286.39581,33.93
64.0560500621796,1632984286.64582,33.93
64.3060700893402,1632984286.89584,33.93
64.5560801029205,1632984287.14585,33.95
64.8060901165009,1632984287.39586,33.95
65.0561001300812,1632984287.64587,33.95
65.3061101436615,1632984287.89588,33.95
65.5561201572418,1632984288.14589,33.91
65.8061401844025,1632984288.39591,33.91
66.0561501979828,1632984288.64592,33.91
66.3061602115631,1632984288.89593,33.91
66.5561702251434,1632984289.14594,33.93
66.8061802387238,1632984289.39595,33.93
67.0561902523041,1632984289.64596,33.93
67.3062100410461,1632984289.89598,33.93
68.5562601089478,1632984291.14603,33.95
68.8062701225281,1632984291.39604,33.95
69.0562901496887,1632984291.64606,33.95
69.306300163269,1632984291.89607,33.95
70.556360244751,1632984293.14613,33.93
70.8063702583313,1632984293.39614,33.93
71.0563802719116,1632984293.64615,33.93
71.3063900470734,1632984293.89616,33.93
71.5564000606537,1632984294.14617,33.93
71.806410074234,1632984294.39618,33.93
72.0564200878143,1632984294.64619,33.93
72.306440114975,1632984294.89621,33.93
72.5564501285553,1632984295.14622,33.93
72.8064601421356,1632984295.39623,33.93
73.0564701557159,1632984295.64624,33.93
73.3064801692963,1632984295.89625,33.93
75.3065800666809,1632984297.89635,33.95
75.5565900802612,1632984298.14636,33.97
75.8066000938416,1632984298.39637,33.97
76.0566101074219,1632984298.64638,33.97
76.3066201210022,1632984298.89639,33.97
76.5566301345825,1632984299.1464,33.97
76.8066501617432,1632984299.39642,33.97
77.0566601753235,1632984299.64643,33.97
77.3066701889038,1632984299.89644,33.97
77.5566802024841,1632984300.14645,34.01
77.8066902160645,1632984300.39646,34.01
78.0567002296448,1632984300.64647,34.01
78.3067102432251,1632984300.89648,34.01
78.5567302703857,1632984301.1465,33.99
78.8067400455475,1632984301.39651,33.99
79.0567500591278,1632984301.64652,33.99
79.3067600727081,1632984301.89653,33.99
79.5567700862885,1632984302.14654,33.99
79.8067800998688,1632984302.39655,33.99
80.0568001270294,1632984302.64657,33.99
80.3068101406097,1632984302.89658,33.99
80.5568201541901,1632984303.14659,33.97
80.8068301677704,1632984303.3966,33.97
81.0568401813507,1632984303.64661,33.97
81.306850194931,1632984303.89662,33.97
82.8069200515747,1632984305.39669,33.99
83.056930065155,1632984305.6467,33.99
83.3069500923157,1632984305.89672,33.99
83.556960105896,1632984306.14673,34.01
83.8069701194763,1632984306.39674,34.01
84.0569801330566,1632984306.64675,34.01
84.306990146637,1632984306.89676,34.01
84.5570001602173,1632984307.14677,34.01
84.8070201873779,1632984307.39679,34.01
85.0570302009583,1632984307.6468,34.01
85.3070402145386,1632984307.89681,34.01
87.3071300983429,1632984309.8969,34.01
87.5571401119232,1632984310.14691,34.01
87.8071501255035,1632984310.39692,34.01
88.0571701526642,1632984310.64694,34.01
88.3071801662445,1632984310.89695,34.01
88.5571901798248,1632984311.14696,34.01
88.8072001934052,1632984311.39697,34.01
89.0572102069855,1632984311.64698,34.01
89.3072202205658,1632984311.89699,34.01
89.5572402477264,1632984312.14701,34.01
89.8072502613068,1632984312.39702,34.01
90.0572602748871,1632984312.64703,34.01
90.3072700500488,1632984312.89704,34.01
90.5572800636292,1632984313.14705,34.03
90.8072900772095,1632984313.39706,34.03
91.0573000907898,1632984313.64707,34.03
91.3073201179504,1632984313.89709,34.03
92.3073601722717,1632984314.89713,34.05
92.5573701858521,1632984315.14714,34.03
92.8073902130127,1632984315.39716,34.03
93.057400226593,1632984315.64717,34.03
93.3074102401733,1632984315.89718,34.03
95.3075001239777,1632984317.89727,34.05
95.557510137558,1632984318.14728,34.05
95.8075201511383,1632984318.39729,34.05
96.057540178299,1632984318.64731,34.05
96.3075501918793,1632984318.89732,34.05
96.5575602054596,1632984319.14733,34.07
96.8075702190399,1632984319.39734,34.07
97.0575802326202,1632984319.64735,34.07
97.3075902462006,1632984319.89736,34.07
97.5576102733612,1632984320.14738,34.07
97.8076200485229,1632984320.39739,34.07
98.0576300621033,1632984320.6474,34.07
98.3076400756836,1632984320.89741,34.07
98.5576500892639,1632984321.14742,34.07
98.8076601028442,1632984321.39743,34.07
99.0576701164246,1632984321.64744,34.07
99.3076901435852,1632984321.89746,34.07
100.807760238647,1632984323.39753,34.09
101.057770252228,1632984323.64754,34.09
101.307780265808,1632984323.89755,34.09
101.55779004097,1632984324.14756,34.07
101.80780005455,1632984324.39757,34.07
102.05781006813,1632984324.64758,34.07
102.307830095291,1632984324.8976,34.07
102.557840108871,1632984325.14761,34.11
102.807850122452,1632984325.39762,34.11
103.057860136032,1632984325.64763,34.11
103.307870149612,1632984325.89764,34.11
103.557880163193,1632984326.14765,34.11
103.807900190353,1632984326.39767,34.11
104.057910203934,1632984326.64768,34.11
104.307920217514,1632984326.89769,34.11
104.557930231094,1632984327.1477,34.09
104.807940244675,1632984327.39771,34.09
105.057950258255,1632984327.64772,34.09
105.307960271835,1632984327.89773,34.09
105.557980060577,1632984328.14775,34.07
105.807990074158,1632984328.39776,34.07
106.058000087738,1632984328.64777,34.07
106.308010101318,1632984328.89778,34.07
106.558020114899,1632984329.14779,34.09
106.808030128479,1632984329.3978,34.09
107.05805015564,1632984329.64782,34.09
107.30806016922,1632984329.89783,34.09
108.558110237122,1632984331.14788,34.09
108.808130264282,1632984331.3979,34.09
109.058140277863,1632984331.64791,34.09
109.308150053024,1632984331.89792,34.09
109.558160066605,1632984332.14793,34.07
109.808170080185,1632984332.39794,34.07
110.058180093765,1632984332.64795,34.07
110.308200120926,1632984332.89797,34.07
110.558210134506,1632984333.14798,34.11
110.808220148087,1632984333.39799,34.11
111.058230161667,1632984333.648,34.11
111.308240175247,1632984333.89801,34.11
111.558250188828,1632984334.14802,34.09
111.808270215988,1632984334.39804,34.09
112.058280229568,1632984334.64805,34.09
112.308290243149,1632984334.89806,34.09
112.558300256729,1632984335.14807,34.11
112.808310270309,1632984335.39808,34.11
113.058320045471,1632984335.64809,34.11
113.308330059052,1632984335.8981,34.11
114.558390140533,1632984337.14816,34.11
114.808400154114,1632984337.39817,34.11
115.058420181274,1632984337.64819,34.11
115.308430194855,1632984337.8982,34.11
115.558440208435,1632984338.14821,34.13
115.808450222015,1632984338.39822,34.13
116.058460235596,1632984338.64823,34.13
116.308470249176,1632984338.89824,34.13
116.558490276337,1632984339.14826,34.13
116.808500051498,1632984339.39827,34.13
117.058510065079,1632984339.64828,34.13
117.308520078659,1632984339.89829,34.13
118.558580160141,1632984341.14835,34.13
118.808590173721,1632984341.39836,34.13
119.058600187302,1632984341.64837,34.13
119.308610200882,1632984341.89838,34.13
119.558620214462,1632984342.14839,34.11
119.808640241623,1632984342.39841,34.11
120.058650255203,1632984342.64842,34.11
120.308660268784,1632984342.89843,34.11
120.558670043945,1632984343.14844,34.15
120.808680057526,1632984343.39845,34.15
121.058690071106,1632984343.64846,34.15
121.308710098267,1632984343.89848,34.15
121.558720111847,1632984344.14849,34.17
121.808730125427,1632984344.3985,34.17
122.058740139008,1632984344.64851,34.17
122.308750152588,1632984344.89852,34.17
122.558760166168,1632984345.14853,34.15
122.808770179749,1632984345.39854,34.15
123.058790206909,1632984345.64856,34.15
123.30880022049,1632984345.89857,34.15
123.55881023407,1632984346.14858,34.17
123.80882024765,1632984346.39859,34.17
124.05883026123,1632984346.6486,34.17
124.308840274811,1632984346.89861,34.17
124.558860063553,1632984347.14863,34.15
124.808870077133,1632984347.39864,34.15
125.058880090714,1632984347.64865,34.15
125.308890104294,1632984347.89866,34.15
125.558900117874,1632984348.14867,34.15
125.808910131454,1632984348.39868,34.15
126.058930158615,1632984348.6487,34.15
126.308940172195,1632984348.89871,34.15
126.558950185776,1632984349.14872,34.17
126.808960199356,1632984349.39873,34.17
127.058970212936,1632984349.64874,34.17
127.308980226517,1632984349.89875,34.17
127.558990240097,1632984350.14876,34.17
127.809010267258,1632984350.39878,34.17
128.059020042419,1632984350.64879,34.17
128.309030056,1632984350.8988,34.17
128.55904006958,1632984351.14881,34.13
128.80905008316,1632984351.39882,34.13
129.059060096741,1632984351.64883,34.13
129.309080123901,1632984351.89885,34.13
130.809150218964,1632984353.39892,34.13
131.059160232544,1632984353.64893,34.13
131.309170246124,1632984353.89894,34.13
137.309450149536,1632984359.89922,34.13
137.559460163116,1632984360.14923,34.15
137.809470176697,1632984360.39924,34.15
138.059480190277,1632984360.64925,34.15
138.309490203857,1632984360.89926,34.15
138.559500217438,1632984361.14927,34.13
138.809520244598,1632984361.39929,34.13
139.059530258179,1632984361.6493,34.13
139.309540271759,1632984361.89931,34.13
139.559550046921,1632984362.14932,34.15
139.809560060501,1632984362.39933,34.15
140.059570074081,1632984362.64934,34.15
140.309580087662,1632984362.89935,34.15
140.559600114822,1632984363.14937,34.15
140.809610128403,1632984363.39938,34.15
141.059620141983,1632984363.64939,34.15
141.309630155563,1632984363.8994,34.15
142.559690237045,1632984365.14946,34.15
142.809700250626,1632984365.39947,34.15
143.059710264206,1632984365.64948,34.15
143.309720277786,1632984365.89949,34.15
143.559740066528,1632984366.14951,34.15
143.809750080109,1632984366.39952,34.15
144.059760093689,1632984366.64953,34.15
144.309770107269,1632984366.89954,34.15
144.55978012085,1632984367.14955,34.13
144.80979013443,1632984367.39956,34.13
145.05980014801,1632984367.64957,34.13
145.309820175171,1632984367.89959,34.13
145.559830188751,1632984368.1496,34.11
145.809840202332,1632984368.39961,34.11
146.059850215912,1632984368.64962,34.11
146.309860229492,1632984368.89963,34.11
146.559870243073,1632984369.14964,34.13
146.809890270233,1632984369.39966,34.13
147.059900045395,1632984369.64967,34.13
147.309910058975,1632984369.89968,34.13
147.559920072556,1632984370.14969,34.11
147.809930086136,1632984370.3997,34.11
148.059940099716,1632984370.64971,34.11
148.309960126877,1632984370.89973,34.11
148.559970140457,1632984371.14974,34.11
148.809980154037,1632984371.39975,34.11
149.059990167618,1632984371.64976,34.11
149.310000181198,1632984371.89977,34.11
150.56006026268,1632984373.14983,34.11
150.81007027626,1632984373.39984,34.11
151.060080051422,1632984373.64985,34.11
151.310090065002,1632984373.89986,34.11
151.560110092163,1632984374.14988,34.15
151.810120105743,1632984374.39989,34.15
152.060130119324,1632984374.6499,34.15
152.310140132904,1632984374.89991,34.15
152.560150146484,1632984375.14992,34.15
152.810160160065,1632984375.39993,34.15
153.060180187225,1632984375.64995,34.15
153.310190200806,1632984375.89996,34.15
155.31028008461,1632984377.90005,34.15
157.060360193253,1632984379.65013,34.17
157.310370206833,1632984379.90014,34.17
158.560430049896,1632984381.1502,34.19
158.810440063477,1632984381.40021,34.19
159.060450077057,1632984381.65022,34.19
159.310460090637,1632984381.90023,34.19
159.560480117798,1632984382.15025,34.21
159.810490131378,1632984382.40026,34.21
160.060500144959,1632984382.65027,34.21
160.310510158539,1632984382.90028,34.21
160.560520172119,1632984383.15029,34.21
160.810530185699,1632984383.4003,34.21
161.06055021286,1632984383.65032,34.21
161.31056022644,1632984383.90033,34.21
162.560620069504,1632984385.15039,34.23
162.810630083084,1632984385.4004,34.23
163.060640096664,1632984385.65041,34.23
163.310650110245,1632984385.90042,34.23
163.560660123825,1632984386.15043,34.23
163.810670137405,1632984386.40044,34.23
164.060680150986,1632984386.65045,34.23
164.310700178146,1632984386.90047,34.23
164.560710191727,1632984387.15048,34.25
164.810720205307,1632984387.40049,34.25
165.060730218887,1632984387.6505,34.25
165.310740232468,1632984387.90051,34.25
165.560750246048,1632984388.15052,34.25
165.810770273209,1632984388.40054,34.25
166.06078004837,1632984388.65055,34.25
166.310790061951,1632984388.90056,34.25
166.560800075531,1632984389.15057,34.27
166.810810089111,1632984389.40058,34.27
167.060820102692,1632984389.65059,34.27
167.310830116272,1632984389.9006,34.27
167.560850143433,1632984390.15062,34.23
167.810860157013,1632984390.40063,34.23
168.060870170593,1632984390.65064,34.23
168.310880184174,1632984390.90065,34.23
168.560890197754,1632984391.15066,34.25
168.810900211334,1632984391.40067,34.25
169.060920238495,1632984391.65069,34.25
169.310930252075,1632984391.9007,34.25
169.560940265656,1632984392.15071,34.25
169.810950040817,1632984392.40072,34.25
170.060960054398,1632984392.65073,34.25
170.310970067978,1632984392.90074,34.25
170.560990095139,1632984393.15076,34.23
170.811000108719,1632984393.40077,34.23
171.061010122299,1632984393.65078,34.23
171.31102013588,1632984393.90079,34.23
173.061100244522,1632984395.65087,34.23
173.311110258102,1632984395.90088,34.23
175.311210155487,1632984397.90098,34.25
175.561220169067,1632984398.15099,34.23
175.811230182648,1632984398.401,34.23
176.061240196228,1632984398.65101,34.23
176.311250209808,1632984398.90102,34.23
176.561260223389,1632984399.15103,34.23
176.811270236969,1632984399.40104,34.23
177.06129026413,1632984399.65106,34.23
177.31130027771,1632984399.90107,34.23
177.561310052872,1632984400.15108,34.19
177.811320066452,1632984400.40109,34.19
178.061330080032,1632984400.6511,34.19
178.311340093613,1632984400.90111,34.19
