SGTime,Performance
50.53507,1
50.66786,1
50.79468,1
50.9192,1
51.05229,1
51.24841,1
51.37641,1
51.50367,1
51.63281,1
51.7616,1
51.8913,1
52.0205,1
52.14967,1
52.2876,1
52.4235,1
52.55522,1
52.69039,1
52.8209,1
52.94704,1
53.07937,1
53.21028,1
53.34381,1
53.47699,1
53.60704,1
53.73472,1
53.86264,1
53.99645,1
54.13155,1
54.26631,1
54.40285,1
54.53556,1
54.66847,1
54.7959,1
54.92023,1
55.04482,1
55.16929,1
55.29308,1
55.41737,1
55.54381,1
55.67159,1
55.79559,1
55.92139,1
56.04635,1
56.17341,1
56.30277,1
56.42841,1
56.55508,1
56.68644,1
56.81191,1
56.93795,1
57.06393,1
57.19026,1
57.31784,1
57.44627,1
57.57223,1
57.70047,1
57.82743,1
57.9547,1
58.08064,1
58.21089,1
58.34278,1
58.47109,1
58.6003,1
58.73194,1
58.85953,1
58.9865,1
59.11418,1
59.24427,1
59.37354,1
59.50262,1
59.63273,1
59.76427,1
59.89645,1
60.02702,1
60.15976,1
60.29296,1
60.42332,1
60.55381,1
60.68386,1
60.81044,1
60.94003,1
61.06819,1
61.19415,1
61.32575,1
61.45674,1
61.58795,1
61.71839,1
61.84945,1
61.98037,1
62.11187,1
62.24704,1
62.38668,1
62.51705,1
62.64872,1
62.77927,1
62.91064,1
63.04282,1
63.17554,1
63.30727,1
63.43819,1
63.56967,1
63.70258,1
63.83393,1
63.96912,1
64.09937,1
64.23482,1
64.37129,1
64.5054,1
64.64072,1
64.77436,1
64.90562,1
65.04019,1
65.17416,1
65.30575,1
65.43993,1
65.57216,1
65.71031,1
65.85156,1
65.99992,1
66.14825,1
66.29809,1
66.44039,1
66.58137,1
66.72815,1
66.8684,1
67.01278,1
67.1617,1
67.31213,1
67.46347,1
67.60751,1
67.75286,1
67.89577,1
68.03397,1
68.17883,1
68.32529,1
68.46604,1
68.61066,1
68.75072,1
68.89163,1
69.03252,1
69.17809,1
69.32933,1
69.47304,1
69.61523,1
69.75603,1
69.8966,1
70.03999,1
70.18587,1
70.33325,1
70.47188,1
70.60828,1
70.74633,1
70.88639,1
71.02831,1
71.1682,1
71.30692,1
71.45026,1
71.59386,1
71.73631,1
71.88027,1
72.01854,1
72.16098,1
72.30754,1
72.44806,1
72.5873,1
72.72913,1
72.89494,1
73.03664,1
73.1797,1
73.32085,1
73.46494,1
73.60633,1
73.74919,1
73.89416,1
74.03938,1
74.18448,1
74.3315,1
74.4765,1
74.61973,1
74.76413,1
74.90514,1
75.0473,1
75.19298,1
75.33684,1
75.48043,1
75.62663,1
75.77084,1
75.91494,1
76.06016,1
76.20892,1
76.35613,1
76.49921,1
76.64388,1
76.79127,1
76.93866,1
77.0816,1
77.22659,1
77.37125,1
77.5164,1
77.66102,1
77.80694,1
77.95048,1
78.10654,1
78.25661,1
78.40218,1
78.54665,1
78.69677,1
78.84549,1
78.99261,1
79.13614,1
79.28011,1
79.42765,1
79.57631,1
79.72342,1
79.87021,1
80.01435,1
80.16314,1
80.3157,1
80.46411,1
80.61153,1
80.76376,1
80.91141,1
81.06081,1
81.21511,1
81.42786,1
81.57854,1
81.72924,1
81.88377,1
82.03153,1
82.18121,1
82.33641,1
82.48614,1
82.63869,1
82.79051,1
82.94444,1
83.1024,1
83.26247,1
83.42257,1
83.5769,1
83.73748,1
83.89542,1
84.05153,1
84.21169,1
84.37375,1
84.53582,1
84.69537,1
84.85583,1
85.01535,1
85.17604,1
85.33535,1
85.4953,1
85.6563,1
85.81831,1
85.97668,1
86.14046,1
86.30263,1
86.46135,1
86.61845,1
86.77687,1
86.93938,1
87.10105,1
87.26412,1
87.42602,1
87.58624,1
87.74504,1
87.90628,1
88.0646,1
88.22927,1
88.39777,1
88.55554,1
88.71738,1
88.87769,1
89.0317,1
89.18467,1
89.33999,1
89.49283,1
89.64857,1
89.80458,1
89.95864,1
90.11335,1
90.27313,1
90.42988,1
90.58515,1
90.73692,1
90.88768,1
91.04101,1
91.19585,1
91.35304,1
91.50643,1
91.66335,1
91.82159,1
91.97767,1
92.1343,1
92.29307,1
92.4519,1
92.6064,1
92.76492,1
92.92106,1
93.07774,1
93.23867,1
93.3931,1
93.55474,1
93.71003,1
93.87164,1
94.02783,1
94.1883,1
94.35085,1
94.51068,1
94.67477,1
94.83591,1
94.99442,1
95.15434,1
95.31129,1
95.47141,1
95.63153,1
95.79401,1
95.95525,1
96.1134,1
96.27655,1
96.44122,1
96.60125,1
96.76255,1
96.92416,1
97.08813,1
97.2518,1
97.44749,1
97.60835,1
97.77084,1
97.93306,1
98.09499,1
98.25835,1
98.42498,1
98.5871,1
98.75195,1
98.9146,1
99.07695,1
99.24023,1
99.40765,1
99.56942,1
99.73119,1
99.8933,1
100.055,1
100.2226,1
100.3892,1
100.5534,1
100.7197,1
100.8856,1
101.0484,1
101.2111,1
101.3755,1
101.539,1
101.7025,1
101.8685,1
102.0319,1
102.1994,1
102.3766,1
102.5516,1
102.7235,1
102.8967,1
103.0734,1
103.2481,1
103.4304,1
103.6031,1
103.7784,1
103.962,1
104.1463,1
104.328,1
104.5116,1
104.6851,1
104.8609,1
105.0344,1
105.2142,1
105.3886,1
105.5644,1
105.7441,1
105.9252,1
106.1015,1
106.2852,1
106.4641,1
106.6358,1
106.8042,1
106.9755,1
107.1468,1
107.3168,1
107.4862,1
107.6573,1
107.8277,1
107.9982,1
108.1717,1
108.3449,1
108.5168,1
108.6863,1
108.8578,1
109.0266,1
109.1984,1
109.3708,1
109.5413,1
109.7128,1
109.8849,1
110.0583,1
110.231,1
110.409,1
110.5821,1
110.7557,1
110.9303,1
111.1049,1
111.2762,1
111.4715,1
111.6808,1
111.8619,1
112.0477,1
112.2314,1
112.4194,1
112.6005,1
112.7871,1
112.972,1
113.1606,1
113.3473,1
113.5326,1
113.7183,1
113.9046,1
114.0917,1
114.2829,1
114.4718,1
114.6578,1
114.8389,1
115.0194,1
115.1986,1
115.3759,1
115.5505,1
115.7269,1
115.9018,1
116.0772,1
116.257,1
116.4368,1
116.6128,1
116.7907,1
116.9672,1
117.1444,1
117.324,1
117.5007,1
117.6771,1
117.8563,1
118.0324,1
118.2105,1
118.3917,1
118.5708,1
118.7525,1
118.9316,1
119.1123,1
119.291,1
119.4692,1
119.6475,1
119.8269,1
120.006,1
120.1857,1
120.3716,1
120.5632,1
120.7559,1
120.9514,1
121.1406,1
121.3316,1
121.525,1
121.7166,1
121.9381,1
122.1294,1
122.3163,1
122.5041,1
122.692,1
122.8826,1
123.0772,1
123.2713,1
123.4689,1
123.6634,1
123.8526,1
124.0403,1
124.2321,1
124.4269,1
124.6217,1
124.811,1
124.9984,1
125.19,1
125.3817,1
125.5744,1
125.7683,1
125.9611,1
126.1574,1
126.3437,1
126.5383,1
126.73,1
126.923,1
127.1074,1
127.2934,1
127.4779,1
127.6639,1
127.8504,1
128.0364,1
128.224,1
128.4104,1
128.5989,1
128.7874,1
128.9735,1
129.1591,1
129.3454,1
129.531,1
129.7195,1
129.9059,1
130.0925,1
130.2826,1
130.4722,1
130.6589,1
130.8443,1
131.0307,1
131.2182,1
131.4055,1
131.593,1
131.7805,1
131.9722,1
132.1618,1
132.3532,1
132.5421,1
132.7309,1
132.9199,1
133.1102,1
133.3015,1
133.4897,1
133.6785,1
133.8685,1
134.0569,1
134.2478,1
134.4426,1
134.6327,1
134.825,1
135.0146,1
135.2074,1
135.3985,1
135.5905,1
135.7852,1
135.9828,1
136.1784,1
136.3768,1
136.5693,1
136.765,1
136.9674,1
137.1727,1
137.3794,1
137.5888,1
137.7912,1
137.9962,1
138.2055,1
138.4173,1
138.6191,1
138.8195,1
139.0235,1
139.2277,1
139.4284,1
139.6303,1
139.8295,1
140.0316,1
140.2318,1
140.4317,1
140.6273,1
140.8222,1
141.0183,1
141.2107,1
141.4053,1
141.6305,1
141.8612,1
142.059,1
142.2606,1
142.4601,1
142.6546,1
142.8496,1
143.0497,1
143.2478,1
143.4462,1
143.6446,1
143.8422,1
144.0431,1
144.2407,1
144.4421,1
144.6397,1
144.8404,1
145.0468,1
145.2484,1
145.4494,1
145.6848,1
145.8905,1
146.091,1
146.2914,1
146.4931,1
146.6949,1
146.8978,1
147.0976,1
147.2949,1
147.4951,1
147.6943,1
147.8956,1
148.0954,1
148.2969,1
148.5004,1
148.6992,1
148.9,1
149.1041,1
149.3164,1
149.533,1
149.7509,1
149.9665,1
150.1842,1
150.3982,1
150.6125,1
150.8205,1
151.0327,1
151.2486,1
151.4631,1
151.6774,1
151.8896,1
152.1036,1
152.3213,1
152.5406,1
152.7508,1
152.9553,1
153.1586,1
153.3635,1
153.5678,1
153.773,1
153.979,1
154.1895,1
154.4,1
154.6099,1
154.8162,1
155.0254,1
155.2329,1
155.4386,1
155.6477,1
155.8542,1
156.0625,1
156.2713,1
156.4828,1
156.6894,1
156.8944,1
157.1031,1
157.3118,1
157.5189,1
157.7249,1
157.9348,1
158.1415,1
158.3515,1
158.5607,1
158.7688,1
158.9834,1
159.19,1
159.3964,1
159.6018,1
159.8105,1
160.0208,1
160.2321,1
160.4426,1
160.6548,1
160.8667,1
161.0804,1
161.2887,1
161.4989,1
161.7105,1
161.9224,1
162.1336,1
162.3439,1
162.558,1
162.7667,1
162.981,1
163.194,1
163.4058,1
163.6166,1
163.8292,1
164.0401,1
164.2544,1
164.471,1
164.6853,1
164.898,1
165.1102,1
165.3247,1
165.5394,1
165.7561,1
165.9736,1
166.1908,1
166.4096,1
166.6266,1
166.8504,1
167.0769,1
167.3027,1
167.5273,1
167.7494,1
167.9828,1
168.2057,1
168.4301,1
168.6604,1
168.9342,1
169.1659,1
169.3935,1
169.6281,1
169.8586,1
170.0845,1
170.3107,1
170.5477,1
170.7742,1
171.0076,1
171.2381,1
171.4697,1
171.7013,1
171.9954,1
172.2235,1
172.4471,1
172.6759,1
172.8963,1
173.1257,1
173.3504,1
173.5783,1
173.8023,1
174.03,1
174.2518,1
174.475,1
174.6947,1
174.912,1
175.1335,1
175.3551,1
175.5758,1
175.7986,1
176.0189,1
176.2392,1
176.4651,1
176.6894,1
176.9116,1
177.1341,1
177.3592,1
177.5812,1
177.8041,1
178.0311,1
178.2575,1
178.4819,1
178.7058,1
178.9302,1
179.1578,1
179.3809,1
179.606,1
179.8304,1
180.0582,1
180.2818,1
180.5082,1
180.7352,1
180.9592,1
181.1841,1
181.4063,1
181.6314,1
181.8606,1
182.0886,1
182.3167,1
182.5449,1
182.7705,1
182.9956,1
183.2235,1
183.4553,1
183.6799,1
183.9117,1
184.1387,1
184.3686,1
184.6014,1
184.8322,1
185.0624,1
185.2929,1
185.5221,1
185.7573,1
185.988,1
186.2253,1
186.4782,1
186.7161,1
186.9492,1
187.1898,1
187.4303,1
187.6688,1
187.9093,1
188.1491,1
188.383,1
188.6194,1
188.8518,1
189.085,1
189.3164,1
189.5453,1
189.7801,1
190.0149,1
190.2465,1
190.4809,1
190.716,1
190.9474,1
191.1795,1
191.4471,1
191.6824,1
191.9144,1
192.1497,1
192.3856,1
192.621,1
192.854,1
193.0896,1
193.3252,1
193.5598,1
193.7912,1
194.0244,1
194.2606,1
194.4963,1
194.7336,1
194.9783,1
