SGTime,Performance
51.76526,1
51.94341,1
52.11887,1
52.2983,1
52.47759,1
52.65667,1
52.83681,1
53.00973,1
53.18554,1
53.35854,1
53.53785,1
53.71423,1
53.89343,1
54.07234,1
54.24663,1
54.42311,1
54.60532,1
54.7882,1
54.96698,1
55.144,1
55.34816,1
55.52626,1
55.70497,1
55.88516,1
56.06205,1
56.24056,1
56.41775,1
56.59172,1
56.76629,1
56.94159,1
57.11834,1
57.29277,1
57.46531,1
57.63899,1
57.81285,1
57.98727,1
58.16168,1
58.33558,1
58.50925,1
58.68391,1
58.86264,1
59.03786,1
59.21323,1
59.39017,1
59.56572,1
59.74443,1
59.9232,1
60.09878,1
60.27472,1
60.45306,1
60.63085,1
60.80869,1
60.98713,1
61.1649,1
61.34466,1
61.5461,1
61.72469,1
61.90358,1
62.08341,1
62.26322,1
62.44309,1
62.62232,1
62.8053,1
62.98768,1
63.17146,1
63.35262,1
63.5367,1
63.71879,1
63.90144,1
64.08466,1
64.27,1
64.45516,1
64.63874,1
64.8243,1
65.01031,1
65.20117,1
65.39342,1
65.58363,1
65.7775,1
65.96761,1
66.15842,1
66.34856,1
66.53893,1
66.73219,1
66.92672,1
67.12086,1
67.31435,1
67.50867,1
67.70408,1
67.92494,1
68.11739,1
68.3088,1
68.5002,1
68.69263,1
68.89082,1
69.08366,1
69.27475,1
69.46739,1
69.65907,1
69.85143,1
70.04511,1
70.23985,1
70.43881,1
70.63574,1
70.83288,1
71.03093,1
71.2247,1
71.42003,1
71.61282,1
71.80947,1
72.00739,1
72.20406,1
72.40471,1
72.60683,1
72.80854,1
73.01063,1
73.20947,1
73.40958,1
73.60893,1
73.81232,1
74.01328,1
74.21039,1
74.4109,1
74.60964,1
74.83979,1
75.04588,1
75.25706,1
75.4612,1
75.66212,1
75.86791,1
76.07295,1
76.27809,1
76.48961,1
76.70749,1
76.93579,1
77.16044,1
77.38206,1
77.59827,1
77.80808,1
78.02665,1
78.23976,1
78.45181,1
78.67082,1
78.88601,1
79.09482,1
79.31119,1
79.5255,1
79.73938,1
79.95058,1
80.1635,1
80.37749,1
80.59321,1
80.81339,1
81.03339,1
81.2534,1
81.47214,1
81.68726,1
81.90254,1
82.14171,1
82.35998,1
82.58001,1
82.80401,1
83.02674,1
83.2449,1
83.45827,1
83.67397,1
83.89452,1
84.10402,1
84.31776,1
84.52926,1
84.74554,1
84.96429,1
85.17803,1
85.3937,1
85.6097,1
85.82667,1
86.0429,1
86.25903,1
86.47623,1
86.69491,1
86.91844,1
87.13294,1
87.34837,1
87.56277,1
87.77911,1
87.99486,1
88.21094,1
88.42892,1
88.64723,1
88.87115,1
89.09258,1
89.31219,1
89.53128,1
89.77974,1
90.00213,1
90.2255,1
90.44463,1
90.66717,1
90.89182,1
91.11244,1
91.33515,1
91.56251,1
91.78513,1
92.00788,1
92.2309,1
92.45139,1
92.67186,1
