SGTime,Performance
29.26016,1
29.40928,1
29.54949,1
29.69188,1
29.83142,1
29.98075,1
30.12793,1
30.27946,1
30.44392,1
30.58329,1
30.72147,1
30.86332,1
31.01007,1
31.15062,1
31.29177,1
31.4427,1
31.58912,1
31.73066,1
31.87696,1
32.01917,1
32.16222,1
32.307,1
32.44985,1
32.5931,1
32.73505,1
32.88052,1
33.0298,1
33.18517,1
33.33634,1
33.48401,1
33.63513,1
33.78667,1
33.94148,1
34.0883,1
34.23747,1
34.38405,1
34.53006,1
34.68744,1
34.83617,1
34.98775,1
35.13823,1
35.28903,1
35.43568,1
35.58141,1
35.72738,1
35.88429,1
36.03602,1
36.18434,1
36.3316,1
36.47777,1
36.6445,1
36.79448,1
36.94325,1
37.09355,1
37.24083,1
37.3968,1
37.5515,1
37.70242,1
37.85466,1
38.00588,1
38.16678,1
38.32864,1
38.48302,1
38.63317,1
38.7854,1
38.94406,1
39.10358,1
39.26629,1
39.42948,1
39.59229,1
39.75803,1
39.92025,1
40.07636,1
40.23833,1
40.40548,1
40.56855,1
40.73142,1
40.89697,1
41.05782,1
41.21873,1
41.38704,1
41.56045,1
41.72884,1
41.88741,1
42.04542,1
42.20218,1
42.36378,1
42.53172,1
42.69828,1
42.86268,1
43.0444,1
43.20903,1
43.38015,1
43.54631,1
43.70606,1
43.86702,1
44.03083,1
44.1916,1
44.35299,1
44.51429,1
44.67691,1
44.83951,1
45.00316,1
45.16628,1
45.32803,1
45.49106,1
45.65402,1
45.8182,1
45.98409,1
46.14813,1
46.31008,1
46.48069,1
46.65536,1
46.82508,1
46.99027,1
47.1591,1
47.32568,1
47.49341,1
47.66233,1
47.83721,1
48.00756,1
48.17382,1
48.34162,1
48.5101,1
48.68662,1
48.8569,1
49.02737,1
49.19501,1
49.36274,1
49.53134,1
49.69846,1
49.86676,1
50.07332,1
50.24377,1
50.41352,1
50.59228,1
50.76946,1
50.94784,1
51.12852,1
51.30774,1
51.48732,1
51.66824,1
51.85041,1
52.02511,1
52.20006,1
52.38224,1
52.56538,1
52.75188,1
52.93377,1
53.12168,1
53.30213,1
53.47764,1
53.65456,1
53.83091,1
54.00705,1
54.18181,1
54.35819,1
54.53493,1
54.71306,1
54.88981,1
55.06779,1
55.24304,1
55.43101,1
55.61784,1
55.80249,1
55.99266,1
56.18265,1
56.36855,1
56.55555,1
56.73475,1
56.91529,1
57.10294,1
57.29131,1
57.50583,1
57.69015,1
57.868,1
58.05748,1
58.24346,1
58.43092,1
58.60814,1
58.79063,1
58.98234,1
59.16576,1
59.34976,1
59.54193,1
59.72348,1
59.91039,1
60.10001,1
60.29268,1
60.47947,1
60.66531,1
60.84957,1
61.03338,1
61.21886,1
61.40158,1
61.58623,1
61.77216,1
61.96229,1
62.14516,1
62.32928,1
62.51494,1
62.70576,1
62.89251,1
63.08326,1
63.27063,1
63.4573,1
63.64241,1
63.82992,1
64.03088,1
64.2317,1
64.42715,1
64.6252,1
64.82575,1
65.04432,1
65.23593,1
65.43665,1
65.63416,1
65.82458,1
66.01585,1
66.21384,1
66.41029,1
66.60239,1
66.79205,1
66.98372,1
67.17422,1
67.36679,1
67.55756,1
67.74948,1
67.94087,1
68.13441,1
68.3245,1
68.51736,1
68.70966,1
68.90662,1
69.11013,1
69.30389,1
69.50786,1
69.70975,1
69.91177,1
70.10767,1
70.30337,1
70.5079,1
70.71009,1
70.91746,1
71.12164,1
71.31689,1
71.51717,1
71.72569,1
71.92609,1
72.13346,1
72.34312,1
72.54614,1
72.75327,1
72.954,1
73.19497,1
73.40115,1
73.61006,1
73.81998,1
74.02746,1
74.232,1
74.43858,1
74.65399,1
74.86626,1
75.0851,1
75.29805,1
75.51128,1
75.72445,1
75.93848,1
76.15178,1
76.36665,1
76.58605,1
76.80512,1
77.0237,1
77.24074,1
77.45918,1
77.67765,1
77.90348,1
78.11558,1
78.33064,1
78.54431,1
78.76524,1
78.98879,1
79.21861,1
79.43893,1
79.65293,1
79.86728,1
80.08357,1
80.30833,1
80.53873,1
80.7568,1
80.98765,1
81.21122,1
81.4313,1
81.65524,1
81.87638,1
82.1265,1
82.35191,1
82.57683,1
82.79519,1
83.02097,1
83.259,1
83.47839,1
83.70488,1
83.92847,1
84.15598,1
84.37678,1
84.6028,1
84.82918,1
85.0575,1
85.29382,1
85.522,1
85.74635,1
85.97198,1
86.19533,1
86.42102,1
86.64659,1
86.87297,1
87.1003,1
87.32597,1
87.55328,1
87.78326,1
88.01874,1
88.25944,1
88.49182,1
88.72601,1
88.96474,1
89.20613,1
89.44103,1
89.67501,1
89.90911,1
90.14696,1
90.39655,1
90.63173,1
90.87868,1
91.12415,1
91.40012,1
91.6443,1
91.88054,1
92.12078,1
92.36542,1
92.6173,1
92.85684,1
93.09766,1
93.33375,1
93.58413,1
93.82916,1
94.07737,1
94.32459,1
94.56422,1
94.81478,1
95.0637,1
95.31261,1
95.5631,1
95.80526,1
96.05661,1
96.30196,1
96.54729,1
96.79188,1
97.03469,1
97.27738,1
97.52701,1
97.76861,1
98.0253,1
98.27804,1
98.53368,1
98.7867,1
99.04117,1
99.30176,1
99.55522,1
99.80692,1
100.0576,1
100.305,1
100.554,1
100.8051,1
101.0891,1
101.3433,1
101.5985,1
101.8532,1
102.1082,1
102.3722,1
102.6251,1
102.8831,1
103.1423,1
103.3954,1
103.6516,1
103.901,1
104.1545,1
104.4102,1
104.6675,1
104.918,1
105.1839,1
105.4444,1
105.7073,1
105.9632,1
106.2344,1
106.4972,1
106.7556,1
107.0142,1
107.2794,1
107.5352,1
107.7921,1
108.0523,1
108.3119,1
