SGTime,UnixTime,ST
0.952018260955811,1636445016.1618,30.95
1.20202827453613,1636445016.41181,30.95
1.45203828811646,1636445016.66182,30.95
1.7020583152771,1636445016.91184,30.95
2.70209836959839,1636445017.91188,30.97
2.95210838317871,1636445018.16189,30.97
3.20212841033936,1636445018.41191,30.97
3.45213842391968,1636445018.66192,30.97
3.7021484375,1636445018.91193,30.97
3.95215845108032,1636445019.16194,30.97
4.20216846466064,1636445019.41195,30.97
4.45217823982239,1636445019.66196,30.97
4.70218825340271,1636445019.91197,30.97
4.95220828056335,1636445020.16199,30.97
5.20221829414368,1636445020.412,30.97
5.452228307724,1636445020.66201,30.97
5.70223832130432,1636445020.91202,30.97
6.95229840278625,1636445022.16208,30.97
7.20230841636658,1636445022.41209,30.97
7.4523184299469,1636445022.6621,30.97
7.70232844352722,1636445022.91211,30.97
8.95238828659058,1636445024.16217,30.97
9.2023983001709,1636445024.41218,30.97
9.45240831375122,1636445024.66219,30.97
9.70242834091187,1636445024.91221,30.97
9.95243835449219,1636445025.16222,30.99
10.2024483680725,1636445025.41223,30.99
10.4524583816528,1636445025.66224,30.99
10.7024683952332,1636445025.91225,30.99
10.9524784088135,1636445026.16226,30.99
11.2024984359741,1636445026.41228,30.99
11.4525084495544,1636445026.66229,30.99
11.7025184631348,1636445026.9123,30.99
12.9525783061981,1636445028.16236,31.01
13.2025883197784,1636445028.41237,31.01
13.4525983333588,1636445028.66238,31.01
13.7026083469391,1636445028.91239,31.01
14.7026584148407,1636445029.91244,30.99
14.952668428421,1636445030.16245,30.99
15.2026784420013,1636445030.41246,30.99
15.4526884555817,1636445030.66247,30.99
15.702698469162,1636445030.91248,30.99
15.9527182579041,1636445031.1625,31.01
16.2027282714844,1636445031.41251,31.01
16.4527382850647,1636445031.66252,31.01
16.702748298645,1636445031.91253,31.01
16.9527583122253,1636445032.16254,31.01
17.2027683258057,1636445032.41255,31.01
17.452778339386,1636445032.66256,31.01
17.7027983665466,1636445032.91258,31.01
17.952808380127,1636445033.16259,31.03
18.2028183937073,1636445033.4126,31.03
18.4528284072876,1636445033.66261,31.03
18.7028384208679,1636445033.91262,31.03
18.9528484344482,1636445034.16263,30.99
19.2028684616089,1636445034.41265,30.99
19.4528782367706,1636445034.66266,30.99
19.702888250351,1636445034.91267,30.99
21.4529683589935,1636445036.66275,30.97
21.7029783725739,1636445036.91276,30.97
21.9529883861542,1636445037.16277,31.01
22.2029983997345,1636445037.41278,31.01
22.4530184268951,1636445037.6628,31.01
22.7030284404755,1636445037.91281,31.01
22.9530384540558,1636445038.16282,31.01
23.2030484676361,1636445038.41283,31.01
23.4530582427979,1636445038.66284,31.01
23.7030682563782,1636445038.91285,31.01
23.9530882835388,1636445039.16287,31.03
24.2030982971191,1636445039.41288,31.03
24.4531083106995,1636445039.66289,31.03
24.7031183242798,1636445039.9129,31.03
24.9531283378601,1636445040.16291,30.99
25.2031383514404,1636445040.41292,30.99
25.4531583786011,1636445040.66294,30.99
25.7031683921814,1636445040.91295,30.99
25.9531784057617,1636445041.16296,31.03
26.203188419342,1636445041.41297,31.03
26.4531984329224,1636445041.66298,31.03
26.7032084465027,1636445041.91299,31.03
26.953218460083,1636445042.163,31.05
27.2032382488251,1636445042.41302,31.05
27.4532482624054,1636445042.66303,31.05
27.7032582759857,1636445042.91304,31.05
28.9533183574677,1636445044.1631,31.01
29.203328371048,1636445044.41311,31.01
29.4533383846283,1636445044.66312,31.01
29.7033483982086,1636445044.91313,31.01
29.9533584117889,1636445045.16314,31.05
30.2033784389496,1636445045.41316,31.05
30.4533884525299,1636445045.66317,31.05
30.7033984661102,1636445045.91318,31.05
30.953408241272,1636445046.16319,31.05
31.2034182548523,1636445046.4132,31.05
31.4534282684326,1636445046.66321,31.05
31.7034382820129,1636445046.91322,31.05
32.9534983634949,1636445048.16328,31.07
33.2035083770752,1636445048.41329,31.07
33.4535284042358,1636445048.66331,31.07
33.7035384178162,1636445048.91332,31.07
34.9535882472992,1636445050.16337,31.07
35.2036082744598,1636445050.41339,31.07
35.4536182880402,1636445050.6634,31.07
35.7036283016205,1636445050.91341,31.07
35.9536383152008,1636445051.16342,31.09
36.2036483287811,1636445051.41343,31.09
36.4536583423615,1636445051.66344,31.09
36.7036783695221,1636445051.91346,31.09
36.9536883831024,1636445052.16347,31.07
37.2036983966827,1636445052.41348,31.07
37.4537084102631,1636445052.66349,31.07
37.7037184238434,1636445052.9135,31.07
37.9537284374237,1636445053.16351,31.09
38.2037484645844,1636445053.41353,31.09
38.4537582397461,1636445053.66354,31.09
38.7037682533264,1636445053.91355,31.09
38.9537782669067,1636445054.16356,31.07
39.2037882804871,1636445054.41357,31.07
39.4537982940674,1636445054.66358,31.07
39.7038083076477,1636445054.91359,31.07
39.9538283348084,1636445055.16361,31.05
40.2038383483887,1636445055.41362,31.05
40.453848361969,1636445055.66363,31.05
40.7038583755493,1636445055.91364,31.05
40.9538683891296,1636445056.16365,31.03
41.20387840271,1636445056.41366,31.03
41.4538984298706,1636445056.66368,31.03
41.7039084434509,1636445056.91369,31.03
41.9539184570313,1636445057.1637,31.03
42.2039284706116,1636445057.41371,31.03
42.4539382457733,1636445057.66372,31.03
42.7039482593536,1636445057.91373,31.03
42.9539682865143,1636445058.16375,31.09
43.2039783000946,1636445058.41376,31.09
43.4539883136749,1636445058.66377,31.09
