SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
0.888402462,1636437158,-54,14,27,61.97580173
0.919652462,1636437158,-52,14,27,60.24118193
0.950902462,1636437158,-54,11,27,61.36774397
0.982152462,1636437158,-55,8,28,62.23343153
1.013402462,1636437158,-57,7,28,63.89053138
1.044652462,1636437158,-58,6,30,65.57438524
1.169662476,1636437158,-54,7,30,62.16912417
1.200912476,1636437158,-54,6,31,62.55397669
1.232162476,1636437158,-54,6,31,62.55397669
1.263412476,1636437158,-55,6,30,62.93647591
1.294672489,1636437159,-56,6,30,63.81222453
1.325922489,1636437159,-56,6,30,63.81222453
1.357172489,1636437159,-55,5,30,62.84902545
1.388422489,1636437159,-57,5,30,64.60650122
1.419672489,1636437159,-57,4,31,65.00769185
1.450922489,1636437159,-56,5,30,63.72597587
1.482172489,1636437159,-56,5,29,63.26136262
1.513432503,1636437159,-56,7,28,63.0
1.544682503,1636437159,-58,8,27,64.47480128
1.575932503,1636437159,-58,8,27,64.47480128
1.607182503,1636437159,-58,8,27,64.47480128
1.763442516,1636437159,-58,9,24,63.41135545
1.794692516,1636437159,-58,9,24,63.41135545
1.825942516,1636437159,-58,9,23,63.03967005
1.857192516,1636437159,-59,9,23,63.96092557
1.888442516,1636437159,-59,8,23,63.82789359
1.91970253,1636437159,-60,7,23,64.63745044
1.95095253,1636437159,-60,6,23,64.5368112
1.98220253,1636437159,-59,6,24,63.97655821
2.138462543,1636437159,-59,5,25,64.27285586
2.169712543,1636437159,-60,5,25,65.19202405
2.200962543,1636437159,-59,4,24,63.82005954
2.232212543,1636437159,-59,4,25,64.20280368
2.263462543,1636437159,-58,4,25,63.28506933
2.294712543,1636437160,-58,4,25,63.28506933
2.325962543,1636437160,-59,4,25,64.20280368
2.357222557,1636437160,-59,4,25,64.20280368
2.388472557,1636437160,-59,4,26,64.5987616
2.419722557,1636437160,-58,4,26,63.68673331
2.450972557,1636437160,-59,5,26,64.66838486
2.482222557,1636437160,-59,5,26,64.66838486
2.513472557,1636437160,-59,5,26,64.66838486
2.544722557,1636437160,-59,5,26,64.66838486
2.700982571,1636437160,-59,7,24,64.07807737
2.732232571,1636437160,-59,6,24,63.97655821
2.763482571,1636437160,-59,6,25,64.35837164
2.794742584,1636437160,-58,6,25,63.4428877
2.825992584,1636437160,-59,7,25,64.45928948
2.857242584,1636437160,-59,7,24,64.07807737
2.888492584,1636437160,-59,7,24,64.07807737
2.919742584,1636437160,-59,6,24,63.97655821
2.950992584,1636437160,-58,6,25,63.4428877
2.982242584,1636437160,-59,6,25,64.35837164
3.013502598,1636437160,-57,5,26,62.84902545
3.044752598,1636437160,-57,5,26,62.84902545
3.076002598,1636437160,-56,4,26,61.87083319
3.107252598,1636437160,-55,5,26,61.04096985
3.138502598,1636437160,-55,5,26,61.04096985
3.169752598,1636437160,-56,5,26,61.94352266
3.201002598,1636437160,-57,5,26,62.84902545
3.232262611,1636437160,-57,5,26,62.84902545
3.263512611,1636437161,-59,6,26,64.75337829
3.294762611,1636437161,-59,6,26,64.75337829
3.326012611,1636437161,-59,6,26,64.75337829
3.357262611,1636437161,-60,6,26,65.66582064
3.388512611,1636437161,-59,6,26,64.75337829
3.419762611,1636437161,-59,5,25,64.27285586
3.451022625,1636437161,-59,5,25,64.27285586
3.482272625,1636437161,-58,4,26,63.68673331
7.169942617,1636437164,-47,-17,-12,51.4003891
7.201192617,1636437164,-47,-17,-12,51.4003891
7.232442617,1636437164,-47,-17,-12,51.4003891
7.263692617,1636437165,-47,-17,-12,51.4003891
7.294942617,1636437165,-47,-17,-12,51.4003891
7.326202631,1636437165,-47,-17,-12,51.4003891
7.357452631,1636437165,-47,-17,-12,51.4003891
7.388702631,1636437165,-47,-17,-12,51.4003891
7.419952631,1636437165,-47,-17,-12,51.4003891
7.451202631,1636437165,-47,-17,-12,51.4003891
7.482452631,1636437165,-47,-17,-12,51.4003891
7.513702631,1636437165,-47,-17,-12,51.4003891
7.544962645,1636437165,-47,-17,-12,51.4003891
7.576212645,1636437165,-47,-17,-12,51.4003891
7.607462645,1636437165,-47,-17,-12,51.4003891
