SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
-0.111655235,1631779215,-38,-41,-25,61.23724357
-0.080395222,1631779215,-44,-42,-26,66.15134163
-0.049145222,1631779215,-42,-41,-24,63.41135545
-0.017895222,1631779215,-40,-40,-18,59.36328832
0.013354778,1631779215,-45,-43,-30,69.09413868
0.044604778,1631779215,-44,-41,-26,65.520989
0.075854778,1631779215,-41,-39,-21,60.35726965
0.107104778,1631779215,-46,-43,-22,66.70082458
0.138364553,1631779215,-49,-43,-36,74.47147105
0.169614553,1631779215,-50,-42,-25,69.92138443
0.200864553,1631779215,-47,-41,-22,66.13622306
0.232114553,1631779215,-43,-43,-21,64.33506043
0.263364553,1631779215,-43,-41,-25,64.45928948
0.294614553,1631779215,-45,-40,-21,63.76519427
0.325864553,1631779215,-45,-42,-15,63.35613625
0.357124567,1631779215,-41,-41,-14,59.64897317
0.388374567,1631779215,-47,-42,-19,65.83312236
0.419624567,1631779215,-47,-40,-24,66.21933252
0.450874567,1631779215,-47,-40,-25,66.58828726
0.482124567,1631779215,-41,-42,-17,61.10646447
0.638384581,1631779215,-46,-41,-22,65.42935121
0.669634581,1631779215,-48,-43,-24,68.76772499
0.825894594,1631779216,-47,-42,-14,64.56779383
0.857144594,1631779216,-47,-41,-18,64.91532947
0.888394594,1631779216,-44,-41,-16,62.23343153
0.919644594,1631779216,-46,-40,-13,62.32976817
0.950894594,1631779216,-46,-41,-14,63.19018911
0.982144594,1631779216,-47,-40,-16,63.75735252
1.013404608,1631779216,-47,-39,-12,62.24146528
1.044654608,1631779216,-49,-40,-15,65.00769185
1.200914621,1631779216,-45,-41,-12,62.04836823
1.232164621,1631779216,-49,-43,-14,66.67833231
1.263414621,1631779216,-47,-41,-13,63.71028174
1.294664621,1631779216,-44,-41,-11,61.13918547
1.325914621,1631779216,-47,-42,-14,64.56779383
1.357164621,1631779216,-47,-41,-17,64.64518544
1.388414621,1631779216,-46,-42,-18,64.83826031
1.419674635,1631779216,-46,-42,-19,65.12296062
1.450924635,1631779216,-45,-43,-18,64.79197481
