SGTime,Performance
35.89843,1
36.05093,1
36.20166,1
36.34809,1
36.498,1
36.64632,1
36.79412,1
36.94052,1
37.09594,1
37.25084,1
37.3989,1
37.54815,1
37.69784,1
37.85019,1
38.02633,1
38.17516,1
38.32343,1
38.47636,1
38.62657,1
38.77456,1
38.92607,1
39.07641,1
39.22469,1
39.37416,1
39.52598,1
39.67891,1
39.83902,1
39.99177,1
40.14288,1
40.29541,1
40.44843,1
40.6014,1
40.76234,1
40.92196,1
41.07668,1
41.2335,1
41.38546,1
41.53727,1
41.68946,1
41.84414,1
41.99755,1
42.15338,1
42.30573,1
42.46276,1
42.62751,1
42.78568,1
42.94496,1
43.10345,1
43.2621,1
43.42473,1
43.60849,1
43.77964,1
43.9474,1
44.10579,1
44.2645,1
44.42507,1
44.58705,1
44.75175,1
44.91394,1
45.07864,1
45.24049,1
45.40316,1
45.56667,1
45.73842,1
45.90584,1
46.06907,1
46.2315,1
46.39496,1
46.55786,1
46.72142,1
46.88486,1
47.04964,1
47.21432,1
47.38606,1
47.55619,1
47.73159,1
47.90932,1
48.08183,1
48.25385,1
48.41964,1
48.59148,1
48.76587,1
48.94213,1
49.11659,1
49.28403,1
49.45185,1
49.62054,1
49.81913,1
49.99899,1
50.1775,1
50.35496,1
50.52435,1
50.70098,1
50.87778,1
51.05347,1
51.23203,1
51.40546,1
51.58437,1
51.75911,1
51.94402,1
52.12524,1
52.30608,1
52.48705,1
52.66966,1
52.85766,1
53.0397,1
53.22196,1
53.40868,1
53.59471,1
53.78516,1
53.97269,1
54.14987,1
54.32384,1
54.49982,1
54.67578,1
54.86171,1
55.0461,1
55.22883,1
55.41698,1
55.59634,1
55.78065,1
55.97156,1
56.1815,1
56.37192,1
56.55214,1
56.7353,1
56.91544,1
57.10059,1
57.28311,1
57.46901,1
57.6496,1
57.84016,1
58.02388,1
58.2118,1
58.39207,1
58.57272,1
58.75668,1
58.93927,1
59.12594,1
59.30795,1
59.49423,1
59.678,1
59.86631,1
60.05944,1
60.243,1
60.42719,1
60.61981,1
60.81082,1
60.99543,1
61.18424,1
61.38184,1
61.57568,1
61.76806,1
61.96712,1
62.16255,1
62.3564,1
62.5448,1
62.73484,1
62.95245,1
63.14137,1
63.33295,1
63.52911,1
63.72456,1
63.91954,1
64.11135,1
64.30646,1
64.50427,1
64.70242,1
64.90015,1
65.09661,1
65.29247,1
65.4866,1
65.68095,1
65.8759,1
66.06832,1
66.26215,1
66.4528,1
66.6517,1
66.85373,1
67.05519,1
67.25499,1
67.45502,1
67.65585,1
67.85596,1
68.05518,1
68.25654,1
68.45769,1
68.65633,1
68.85832,1
69.05657,1
69.252,1
69.44887,1
69.64661,1
69.87164,1
70.06998,1
70.26559,1
70.46156,1
70.65704,1
70.85532,1
71.06138,1
71.2654,1
71.47162,1
71.67561,1
71.88657,1
72.08561,1
72.28534,1
72.48331,1
72.68263,1
72.88288,1
73.08247,1
73.29002,1
73.49694,1
73.70523,1
73.92077,1
74.13017,1
74.33913,1
74.55856,1
74.77462,1
74.99214,1
75.20826,1
75.41869,1
75.63885,1
75.86117,1
76.07639,1
76.2941,1
76.50418,1
76.71535,1
76.92772,1
77.14046,1
77.38261,1
77.59963,1
77.82013,1
78.05009,1
78.27345,1
78.51021,1
78.72951,1
78.94722,1
79.16337,1
79.3902,1
79.61191,1
79.83574,1
80.05527,1
80.27402,1
80.49279,1
80.7128,1
80.94955,1
81.18018,1
81.41496,1
81.65337,1
81.89578,1
82.13229,1
82.36884,1
82.6031,1
82.82872,1
83.06181,1
83.2972,1
83.53357,1
83.77318,1
84.0147,1
84.24777,1
84.47104,1
84.70533,1
84.93535,1
85.16642,1
85.41733,1
85.64342,1
85.88206,1
86.11822,1
86.3533,1
86.58984,1
86.81677,1
87.04123,1
87.26534,1
87.49058,1
87.71935,1
87.95048,1
88.18224,1
88.41614,1
88.65082,1
88.88245,1
89.11965,1
89.35966,1
89.59332,1
89.82898,1
90.06933,1
90.30404,1
90.54961,1
90.79377,1
91.03564,1
91.27564,1
91.51272,1
91.75165,1
91.99328,1
92.23901,1
92.48436,1
92.72318,1
92.96547,1
93.21271,1
93.44955,1
93.71233,1
93.9649,1
94.20447,1
94.44427,1
94.68298,1
94.92414,1
95.1656,1
95.40697,1
95.64537,1
95.89253,1
96.13693,1
96.38065,1
96.62881,1
96.88223,1
97.13567,1
97.39005,1
97.64535,1
97.90771,1
98.16476,1
98.41832,1
98.67713,1
98.93562,1
99.1974,1
99.45094,1
99.71282,1
99.98032,1
100.2446,1
100.5115,1
100.771,1
101.0194,1
101.2788,1
101.5336,1
101.788,1
102.0538,1
102.3075,1
102.5887,1
102.8419,1
103.1009,1
103.3574,1
103.6099,1
103.8707,1
104.1258,1
104.3754,1
104.6324,1
104.8912,1
105.1516,1
105.4155,1
105.6859,1
105.9543,1
106.2223,1
106.4883,1
106.7657,1
107.0306,1
107.2881,1
107.5432,1
107.8004,1
108.0627,1
108.325,1
108.5853,1
108.8436,1
109.1026,1
109.3622,1
109.6196,1
109.8864,1
110.1501,1
110.4121,1
110.6726,1
110.9464,1
111.2151,1
111.4832,1
111.7822,1
112.0612,1
112.3245,1
112.5871,1
112.8508,1
113.1126,1
113.3734,1
113.6363,1
113.9107,1
114.1898,1
114.4607,1
114.7286,1
115.0102,0
115.2886,0
115.5581,0
115.8298,0
116.0968,0
116.3636,0
116.6415,0
116.919,0
117.197,0
117.4696,0
117.7392,0
118.0145,0
118.2809,0
118.5529,0
118.8237,0
119.0985,0
119.3733,0
119.656,0
119.9336,0
120.2166,0
120.4995,0
120.7793,0
121.0889,0
121.3745,0
121.6601,0
121.9421,0
122.2303,0
122.5033,0
122.784,0
123.0705,0
123.3545,0
123.6375,0
123.9307,0
124.2195,0
124.4991,0
124.7782,0
125.0528,0
125.334,0
125.611,0
125.9001,0
126.1849,0
126.4664,0
126.753,0
127.0365,0
127.3169,0
127.6034,0
127.8889,0
128.1758,0
128.4603,0
128.7454,0
