SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
1.779848814,1636960987,-13,-63,-4,64.45153218
1.811098814,1636960987,-13,-62,-4,63.47440429
1.967358828,1636960987,-13,-63,-3,64.39720491
1.998608828,1636960987,-14,-63,-3,64.60650122
2.186118841,1636960987,-13,-62,-4,63.47440429
2.373628855,1636960987,-10,-62,-1,62.80923499
2.467378855,1636960988,-7,-64,1,64.38944013
2.498628855,1636960988,-4,-64,4,64.24951362
2.529878855,1636960988,-3,-66,4,66.18912297
2.561138868,1636960988,18,-62,6,64.83826031
2.748638868,1636960988,-20,-60,-8,63.7495098
2.779898882,1636960988,-21,-61,-8,65.00769185
2.811148882,1636960988,-22,-60,-8,64.40496875
2.842398882,1636960988,-22,-58,-7,62.42595614
2.873648882,1636960988,-19,-58,-10,61.84658438
2.904898882,1636960988,-21,-58,-11,62.65780079
2.936148882,1636960988,-23,-56,-10,61.35959583
2.967398882,1636960988,-22,-57,-9,61.75759063
2.998658895,1636960988,-28,-57,-9,64.14047084
3.029908895,1636960988,-27,-56,-9,62.8171951
3.061158895,1636960988,-27,-57,-8,63.5767253
3.092408895,1636960988,-32,-57,-10,66.12866247
3.123658895,1636960988,-30,-59,-10,66.94027188
3.311168909,1636960988,-54,-57,-8,78.92401409
3.342418909,1636960988,-53,-59,-10,79.93747557
3.373668909,1636960988,-55,-57,-10,79.83733462
3.404918909,1636960988,-51,-50,-13,72.59476565
3.436178923,1636960989,-54,-40,-15,68.85491994
3.467428923,1636960989,-52,-36,-16,65.23802572
3.498678923,1636960989,-47,-26,-14,55.50675635
3.686188936,1636960989,-43,-15,30,54.53439282
3.717438936,1636960989,-50,-15,38,64.56779383
3.748688936,1636960989,-70,-22,36,81.73126697
3.779938936,1636960989,-62,-15,36,73.24616031
3.811188936,1636960989,-64,-13,38,75.5579248
3.842438936,1636960989,-59,-6,32,67.38694236
3.87369895,1636960989,-61,-5,30,68.16157275
4.02994895,1636960989,-51,-2,24,56.40035461
4.061208963,1636960989,-59,2,27,64.91532947
4.217458963,1636960989,-70,8,29,76.1905506
4.248708963,1636960989,-70,7,20,73.13685801
4.404968977,1636960989,-70,32,17,78.8225856
