SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
7.327950239,1637130520,1,-7,62,62.40192305
7.359200239,1637130520,0,-7,62,62.39390996
7.515460253,1637130520,2,-8,61,61.55485359
7.546710253,1637130520,2,-8,61,61.55485359
7.702970028,1637130520,0,-8,61,61.52235366
7.734220028,1637130520,0,-8,61,61.52235366
7.890480042,1637130520,0,-7,64,64.38167441
7.921730042,1637130521,-1,-8,63,63.51377803
8.046730042,1637130521,0,-7,62,62.39390996
8.077980042,1637130521,0,-8,62,62.51399843
8.109240055,1637130521,-1,-8,62,62.52199613
8.234240055,1637130521,1,-8,60,60.53924347
8.265490055,1637130521,-3,-7,62,62.46599075
8.296740055,1637130521,-4,-7,62,62.52199613
8.453000069,1637130521,-1,-7,62,62.40192305
8.484250069,1637130521,-2,-8,61,61.55485359
8.515500069,1637130521,-2,-8,60,60.56401572
8.546760082,1637130521,0,-7,59,59.41380311
8.578010082,1637130521,1,-7,59,59.42221807
8.609260082,1637130521,-1,-7,57,57.43692192
8.640510082,1637130521,-3,-6,59,59.38013136
8.671760082,1637130521,-8,-5,67,67.6609193
8.703010082,1637130521,-9,-6,69,69.84268036
8.734260082,1637130521,-8,-7,65,65.8634952
8.765520096,1637130521,-5,-5,61,61.40846847
8.796770096,1637130521,-3,-5,62,62.27358991
8.828020096,1637130521,-4,-6,62,62.41794614
8.859270096,1637130521,-6,-5,62,62.4899992
8.890520096,1637130521,-6,-4,63,63.41135545
8.921770096,1637130522,-5,-5,62,62.40192305
8.953020096,1637130522,-5,-5,62,62.40192305
8.984280109,1637130522,-4,-5,61,61.3351449
9.015530109,1637130522,-4,-5,62,62.32976817
9.046780109,1637130522,-4,-5,62,62.32976817
9.203040123,1637130522,-4,-5,61,61.3351449
9.234290123,1637130522,-4,-5,62,62.32976817
9.390550137,1637130522,-4,-5,62,62.32976817
9.421800137,1637130522,-5,-5,62,62.40192305
9.578050137,1637130522,-5,-6,62,62.4899992
9.60931015,1637130522,-5,-6,62,62.4899992
9.64056015,1637130522,-5,-6,61,61.49796745
9.67181015,1637130522,-5,-6,61,61.49796745
9.70306015,1637130522,-6,-6,62,62.57795139
9.73431015,1637130522,-5,-6,61,61.49796745
9.76556015,1637130522,-5,-6,62,62.4899992
9.79681015,1637130522,-6,-6,62,62.57795139
9.828070164,1637130522,-6,-6,62,62.57795139
9.859320164,1637130522,-6,-6,62,62.57795139
9.890570164,1637130522,-6,-5,61,61.49796745
9.921820164,1637130523,-5,-6,62,62.4899992
9.953070164,1637130523,-6,-6,62,62.57795139
9.984320164,1637130523,-6,-6,62,62.57795139
10.10933018,1637130523,-4,-13,92,93.0
10.14058018,1637130523,-9,-13,97,98.28021164
10.17183018,1637130523,-13,-13,93,94.79978903
10.32809019,1637130523,1,-7,48,48.51803788
10.35934019,1637130523,11,-13,54,56.62155067
10.5156002,1637130523,12,-18,51,55.39855594
10.5468502,1637130523,14,-19,53,58.01723882
10.6718502,1637130523,18,-18,68,72.60853944
10.70311022,1637130523,11,-19,63,66.71581522
10.73436022,1637130523,-10,-24,50,56.35601121
10.92187023,1637130524,-45,-31,15,56.66568627
11.07812023,1637130524,-54,-44,0,69.65629907
11.10937023,1637130524,-53,-45,-4,69.64194139
11.14063025,1637130524,-50,-47,-6,68.8839604
11.17188025,1637130524,-47,-46,-6,66.03786792
11.20313025,1637130524,-46,-45,-8,64.84597135
11.23438025,1637130524,-43,-44,-16,63.5688603
11.26563025,1637130524,-41,-44,-17,62.49799997
11.29688025,1637130524,-39,-43,-18,60.7782856
11.32813025,1637130524,-37,-45,-18,60.97540488
11.35939026,1637130524,-37,-46,-20,62.32976817
11.39064026,1637130524,-35,-49,-21,63.77303505
11.42189026,1637130524,-36,-49,-19,63.70243323
11.45314026,1637130524,-36,-49,-19,63.70243323
11.48439026,1637130524,-37,-48,-21,64.14047084
11.51564026,1637130524,-39,-47,-22,64.91532947
11.54689026,1637130524,-42,-46,-22,66.06057826
11.57815003,1637130524,-37,-46,-18,61.7170965
11.60940003,1637130524,-37,-46,-18,61.7170965
11.64065003,1637130524,-37,-47,-20,63.07138812
11.67190003,1637130524,-37,-47,-20,63.07138812
11.76566005,1637130524,-50,-48,-14,70.71067812
11.79691005,1637130524,-52,-44,-11,69.0
11.82816005,1637130524,-47,-42,-5,63.22973984
11.85941005,1637130524,-50,-42,2,65.32993188
11.98442006,1637130525,-42,-39,24,62.13694553
12.01567006,1637130525,-32,-37,28,56.36488268
12.04692006,1637130525,-32,-35,30,56.11595139
12.07817006,1637130525,-34,-35,32,58.35237784
12.10942006,1637130525,-32,-33,39,60.28266749
12.14067006,1637130525,-26,-34,44,61.38403701
12.17192006,1637130525,-24,-32,47,61.7170965
12.20318007,1637130525,-20,-29,53,63.63961031
12.23443007,1637130525,-14,-28,51,59.8414572
12.26568007,1637130525,-12,-27,48,56.36488268
12.29693007,1637130525,-23,-24,45,55.94640292
12.32818007,1637130525,-45,-25,41,65.81033354
12.35943007,1637130525,-43,-24,46,67.38694236
12.39068007,1637130525,-41,-20,46,64.78425735
12.42194009,1637130525,-32,-16,57,67.29784543
12.45319009,1637130525,-27,-17,66,73.30757123
12.48444009,1637130525,-29,-16,66,73.84443107
12.51569009,1637130525,-29,-19,59,68.43244844
12.54694009,1637130525,-31,-20,53,64.57553716
12.57819009,1637130525,-32,-21,47,60.61352984
12.60944009,1637130525,-32,-21,46,59.8414572
12.7344501,1637130525,-33,-21,50,63.48228099
12.7657001,1637130525,-35,-23,46,62.20932406
12.7969501,1637130525,-35,-24,47,63.3245608
12.95321012,1637130526,-27,-20,54,63.60031446
12.98446012,1637130526,-35,-22,47,62.59392942
13.01571012,1637130526,-37,-25,42,61.3025285
13.04696012,1637130526,-31,-26,44,59.77457654
13.07822013,1637130526,-29,-25,46,59.84981203
13.10947013,1637130526,-30,-25,46,60.34069937
13.14072013,1637130526,-38,-23,46,63.94528911
13.17197013,1637130526,-33,-22,54,67.0
13.32823014,1637130526,-37,-21,43,60.48966854
13.35948014,1637130526,-36,-21,44,60.6052803
13.48448014,1637130526,-40,-21,44,63.0634601
13.51574016,1637130526,-41,-21,43,63.01587102
13.54699016,1637130526,-41,-21,43,63.01587102
13.70324016,1637130526,-40,-21,44,63.0634601
13.73450017,1637130526,-40,-20,44,62.73754857
13.89075017,1637130526,-36,-26,46,63.93746945
13.92201018,1637130527,-35,-25,47,63.71028174
14.07826018,1637130527,-37,-25,42,61.3025285
14.10951018,1637130527,-37,-26,43,62.40192305
14.1407702,1637130527,-35,-23,50,65.22269544
