SGTime,Performance
32.90412,1
33.05879,1
33.20206,1
33.3497,1
33.50196,1
33.66033,1
33.81163,1
33.95702,1
34.1024,1
34.25114,1
34.40799,1
34.55611,1
34.70958,1
34.85592,1
35.00631,1
35.15842,1
35.3041,1
35.45044,1
35.59664,1
35.74353,1
35.89703,1
36.04269,1
36.18847,1
36.33496,1
36.48335,1
36.63238,1
36.78344,1
36.937,1
37.08696,1
37.23532,1
37.39185,1
37.54125,1
37.69502,1
37.84335,1
38.01672,1
38.18039,1
38.33854,1
38.49775,1
38.65878,1
38.83001,1
38.98503,1
39.13648,1
39.29061,1
39.4434,1
39.59694,1
39.7527,1
39.90505,1
40.05737,1
40.21638,1
40.36856,1
40.5206,1
40.6784,1
40.83267,1
40.98556,1
41.13863,1
41.29288,1
41.4464,1
41.60645,1
41.76871,1
41.93114,1
42.09602,1
42.26269,1
42.42744,1
42.58654,1
42.75396,1
42.91867,1
43.07544,1
43.24172,1
43.39899,1
43.57818,1
43.73644,1
43.90423,1
44.06153,1
44.22001,1
44.38196,1
44.53981,1
44.70224,1
44.86274,1
45.02326,1
45.18294,1
45.34243,1
45.50232,1
45.66436,1
45.82747,1
45.98838,1
46.15733,1
46.32648,1
46.49649,1
46.66771,1
46.832,1
47.00568,1
47.18073,1
47.35004,1
47.51981,1
47.68274,1
47.85661,1
48.02868,1
48.20128,1
48.36457,1
48.53828,1
48.71343,1
48.87687,1
49.04528,1
49.23975,1
49.40553,1
49.57272,1
49.735,1
49.89748,1
50.05912,1
50.22319,1
50.38697,1
50.5509,1
50.71896,1
50.88653,1
51.05209,1
51.21738,1
51.39266,1
51.56492,1
51.73132,1
51.89939,1
52.06644,1
52.23299,1
52.39834,1
52.57206,1
52.75064,1
52.92891,1
53.09674,1
53.27185,1
53.44626,1
53.62206,1
53.79924,1
53.97202,1
54.14052,1
54.30903,1
54.47753,1
54.66499,1
54.83731,1
55.00668,1
55.18583,1
55.36123,1
55.5372,1
55.70874,1
55.87943,1
56.04884,1
56.2265,1
56.39878,1
56.57064,1
56.7467,1
56.92785,1
57.10472,1
57.27872,1
57.46333,1
57.63627,1
57.8088,1
57.98458,1
58.16329,1
58.34708,1
58.52206,1
58.71509,1
58.89454,1
59.07586,1
59.26394,1
59.45016,1
59.63709,1
59.82351,1
60.00222,1
60.20245,1
60.38232,1
60.55938,1
60.73915,1
60.9239,1
61.10402,1
61.28444,1
61.47711,1
61.66994,1
61.85656,1
62.04884,1
62.23816,1
62.42709,1
62.60743,1
62.79195,1
62.98016,1
63.16991,1
63.36168,1
63.55298,1
63.73596,1
63.9196,1
64.10097,1
64.2893,1
64.4829,1
64.67155,1
64.86322,1
65.04964,1
65.23444,1
65.42168,1
65.62639,1
65.81355,1
66.00026,1
66.19495,1
66.38933,1
66.58567,1
66.78635,1
66.98198,1
67.17761,1
67.37286,1
67.5731,1
67.76933,1
67.9674,1
68.16909,1
68.37981,1
68.57478,1
68.77437,1
68.97246,1
69.17177,1
69.36921,1
69.57037,1
69.7671,1
69.96427,1
70.15826,1
70.35728,1
70.54808,1
70.7485,1
70.94881,1
71.16997,1
71.36664,1
71.56616,1
71.76555,1
71.95958,1
72.15151,1
72.34335,1
72.53754,1
72.74182,1
72.93798,1
73.13397,1
73.32742,1
73.52246,1
73.71915,1
73.92188,1
74.11869,1
74.31564,1
74.51376,1
74.71905,1
74.92564,1
75.12718,1
75.33408,1
75.53963,1
75.74966,1
75.95713,1
76.16243,1
76.37703,1
76.61874,1
76.84232,1
77.04916,1
77.25983,1
77.47826,1
77.69325,1
77.90753,1
78.11508,1
78.32314,1
78.54182,1
78.76578,1
78.98162,1
79.19086,1
79.4028,1
79.62059,1
79.84342,1
80.06433,1
80.28164,1
80.501,1
80.73099,1
80.95691,1
81.17503,1
81.38988,1
81.60805,1
81.81974,1
82.06734,1
82.28469,1
82.49992,1
82.71561,1
82.93388,1
83.15079,1
83.36517,1
83.58216,1
83.80063,1
84.02664,1
84.24141,1
84.45496,1
84.6721,1
84.88874,1
85.11075,1
85.34484,1
85.56495,1
85.79179,1
86.02168,1
86.25021,1
86.48098,1
86.69898,1
86.92534,1
87.1468,1
87.39536,1
87.62447,1
87.85565,1
88.08038,1
88.30331,1
88.52544,1
88.75027,1
88.98695,1
89.22324,1
89.44746,1
89.68532,1
89.91869,1
90.15652,1
90.38658,1
90.6319,1
90.86671,1
91.10945,1
91.35041,1
91.57739,1
91.81783,1
92.05719,1
92.3046,1
92.57024,1
92.81276,1
93.05666,1
93.29115,1
93.53152,1
93.77338,1
94.02046,1
94.25479,1
94.49952,1
94.75191,1
95.00389,1
95.25801,1
95.50407,1
95.74671,1
95.98401,1
96.22156,1
96.4584,1
96.70216,1
96.95217,1
97.18654,1
97.4222,1
97.67063,1
97.92876,1
98.17093,1
98.42233,1
98.66459,1
98.9064,1
99.15327,1
99.39466,1
99.63921,1
99.88531,1
100.1286,1
100.375,1
100.6237,1
100.8713,1
101.1124,1
101.356,1
101.6054,1
101.8552,1
102.1058,1
102.3556,1
102.6055,1
102.8592,1
103.1362,1
103.3907,1
103.6517,1
103.9135,1
104.1771,1
104.4386,1
104.6989,1
104.9466,1
105.1971,1
105.4454,1
105.6924,1
105.9433,1
106.1937,1
106.441,1
106.6946,1
106.9468,1
107.211,1
107.4746,1
107.7406,1
108.0276,1
108.2884,1
108.5441,1
108.8024,1
109.0567,1
109.3161,1
109.5734,1
109.827,1
110.0798,1
110.333,1
110.5843,1
110.8463,1
111.0987,1
111.354,1
111.6116,1
111.8805,1
112.1531,1
112.4222,1
112.7048,1
112.9726,1
113.2344,1
113.5072,1
113.7675,1
114.0318,1
