SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
0.096810102,1632725137,-50,41,12,65.76473219
0.284320116,1632725137,-28,52,23,63.37980751
0.47183013,1632725137,-51,36,18,64.96922348
0.659340143,1632725137,-37,43,14,58.42944463
0.846850157,1632725137,-42,43,21,63.67102952
1.03436017,1632725137,-39,46,19,63.22973984
1.221870184,1632725138,-39,47,20,64.26507605
1.409380198,1632725138,-40,45,21,63.76519427
1.596880198,1632725138,-40,46,20,64.15605973
1.628140211,1632725138,-40,46,21,64.47480128
1.659390211,1632725138,-39,46,21,63.85922016
1.690640211,1632725138,-39,46,21,63.85922016
1.721890211,1632725138,-40,46,20,64.15605973
1.753140211,1632725138,-40,45,20,63.4428877
1.784390211,1632725138,-41,46,19,64.48255578
1.940650225,1632725138,-40,46,19,63.85138996
1.971900225,1632725138,-40,46,20,64.15605973
2.128160238,1632725139,-39,46,21,63.85922016
2.159410238,1632725139,-40,46,20,64.15605973
2.315670252,1632725139,-40,46,20,64.15605973
2.346920252,1632725139,-39,46,21,63.85922016
2.378170252,1632725139,-39,46,21,63.85922016
2.409420252,1632725139,-39,46,21,63.85922016
2.440670252,1632725139,-40,46,21,64.47480128
2.471920252,1632725139,-41,46,20,64.78425735
2.503180265,1632725139,-40,45,20,63.4428877
2.534430265,1632725139,-40,46,20,64.15605973
2.690680265,1632725139,-40,46,21,64.47480128
2.721940279,1632725139,-40,46,21,64.47480128
2.753190279,1632725139,-40,46,20,64.15605973
2.784440279,1632725139,-39,45,21,63.14269554
2.815690279,1632725139,-40,45,21,63.76519427
2.846940279,1632725139,-40,46,21,64.47480128
2.878190279,1632725139,-40,46,20,64.15605973
2.909450293,1632725139,-40,46,21,64.47480128
3.065700293,1632725139,-40,47,20,64.87680633
3.096950293,1632725140,-38,45,21,62.5299928
3.128210306,1632725140,-41,44,20,63.37980751
3.159460306,1632725140,-41,45,20,64.07807737
3.190710306,1632725140,-41,45,21,64.39720491
3.221960306,1632725140,-41,45,22,64.73020933
3.253210306,1632725140,-41,45,21,64.39720491
3.284460306,1632725140,-41,44,20,63.37980751
3.440720081,1632725140,-42,44,23,65.03076195
3.471970081,1632725140,-40,44,23,63.75735252
3.628230095,1632725140,-40,44,23,63.75735252
3.659480095,1632725140,-40,44,23,63.75735252
3.815740108,1632725140,-40,45,22,64.10148204
3.846990108,1632725140,-40,45,23,64.45153218
4.003250122,1632725140,-42,44,22,64.68384652
4.034500122,1632725140,-42,44,23,65.03076195
4.190750122,1632725141,-40,45,22,64.10148204
4.222010136,1632725141,-39,45,22,63.48228099
4.347010136,1632725141,-40,45,23,64.45153218
4.378260136,1632725141,-43,45,21,65.6886596
4.409510136,1632725141,-41,45,18,63.48228099
4.440770149,1632725141,-41,45,20,64.07807737
4.472020149,1632725141,-45,44,18,65.4599114
4.503270149,1632725141,-45,43,19,65.07687761
4.534520149,1632725141,-43,44,19,64.38944013
4.565770149,1632725141,-42,45,19,64.42049363
4.597020149,1632725141,-43,44,19,64.38944013
4.628270149,1632725141,-41,45,20,64.07807737
4.659530163,1632725141,-42,45,20,64.7224845
4.690780163,1632725141,-42,44,20,64.03124237
4.722030163,1632725141,-42,45,19,64.42049363
4.753280163,1632725141,-42,45,20,64.7224845
4.784530163,1632725141,-41,44,20,63.37980751
4.909540176,1632725141,-40,45,21,63.76519427
4.940790176,1632725141,-38,44,23,62.52199613
4.972040176,1632725141,-39,44,23,63.13477647
