SGTime,Performance
52.81438,0
52.99188,0
53.16761,0
53.34255,0
53.51933,0
53.69612,0
53.8714,0
54.04587,0
54.22039,0
54.39744,0
54.57355,0
54.74961,0
54.94916,0
55.12577,0
55.30627,0
55.48285,0
55.65773,0
55.83393,0
56.00657,0
56.17858,0
56.35083,0
56.5253,0
56.69747,0
56.87071,0
57.04465,0
57.21673,0
57.39081,0
57.56379,0
57.73611,0
57.9119,0
58.08669,0
58.26151,0
58.44011,0
58.61844,0
58.79254,0
58.96663,0
59.14155,0
59.31636,0
59.49081,0
59.66759,0
59.84284,0
60.01757,0
60.19423,0
60.37135,0
60.5518,0
60.72928,0
60.90763,0
61.08488,0
61.26557,0
61.44641,0
61.64819,0
61.83045,0
62.0112,0
62.19632,0
62.37971,0
62.56473,0
62.7457,0
62.93499,0
63.12138,0
63.31111,0
63.50016,0
63.69179,0
63.89167,0
64.09056,0
64.28819,0
64.49297,0
64.69935,0
64.89385,0
65.08958,0
65.28703,0
65.49051,0
65.69221,0
65.8902,0
66.09489,0
66.29822,0
66.50492,0
66.71131,0
66.91455,0
67.11213,0
67.30833,0
67.50613,0
67.70113,0
67.89294,0
68.08964,0
68.28878,0
68.48931,0
68.68877,0
68.8889,0
69.10794,0
69.30458,0
69.50092,0
69.69413,0
69.88967,0
70.08605,0
70.27933,0
70.47705,0
70.67474,0
70.87202,0
71.07117,0
71.27049,0
71.46605,0
71.66232,0
71.85855,0
72.05742,0
72.25644,0
72.45815,0
72.66045,0
72.85804,0
73.05934,0
73.26049,0
73.45859,0
73.66258,0
73.86029,0
74.06055,0
74.26038,0
74.46578,0
74.67058,0
74.87281,0
75.07491,0
75.27814,0
75.47923,0
75.68011,0
75.88115,0
76.085,0
76.28919,0
76.50081,0
76.70827,0
76.938,0
77.14403,0
77.34914,0
77.55345,0
77.76498,0
77.97309,0
78.17936,0
78.3876,0
78.59953,0
78.80961,0
79.01609,0
79.22357,0
79.43512,0
79.64598,0
79.85574,0
80.06799,0
80.27573,0
80.48866,0
80.70483,0
80.91576,0
81.12534,0
81.33762,0
81.55034,0
81.75993,0
81.97127,0
82.1826,0
82.39532,0
82.61288,0
82.82671,0
83.0395,0
83.25075,0
83.46265,0
83.67579,0
83.88839,0
84.10433,0
84.31911,0
84.53856,0
84.75387,0
84.9716,0
85.21783,0
85.43512,0
85.64967,0
85.86488,0
86.08038,0
86.2971,0
86.52386,0
86.741,0
86.95887,0
87.17657,0
87.39552,0
87.61172,0
87.83126,0
88.05984,0
88.29805,0
88.53654,0
88.77715,0
89.01797,1
89.26131,1
89.49496,1
89.73249,1
89.97314,1
90.2239,1
90.46317,1
90.70683,1
90.94328,1
91.18266,1
91.42009,1
91.66624,1
91.9092,1
92.14591,1
92.38776,1
92.63388,1
92.87594,1
93.11321,1
93.35081,1
93.5977,1
93.8606,1
94.1038,1
94.3449,1
94.59354,1
94.83801,1
95.07699,1
95.31326,1
95.56068,1
95.7984,1
96.04543,1
96.28989,1
96.53917,1
96.77937,1
97.01054,1
97.24483,1
97.47764,1
97.71486,1
97.95026,1
98.18678,1
98.42343,1
98.66875,1
98.90337,1
99.14288,1
99.38017,1
99.61845,1
99.85906,1
100.0974,1
100.34,1
100.5849,1
100.8278,1
101.0662,1
101.3061,1
101.5464,1
101.7882,1
102.0324,1
102.2753,1
102.5185,1
102.7636,1
103.0358,1
103.2783,1
103.5209,1
103.7641,1
104.0094,1
104.2506,1
104.4975,1
104.7455,1
104.9908,1
105.2346,1
105.4816,1
105.7263,1
105.9736,1
106.223,1
106.4747,1
106.7297,1
106.979,1
107.2283,1
107.479,1
107.725,1
107.9769,1
108.2275,1
108.4797,1
108.7365,1
108.9884,1
109.2429,1
109.4955,1
109.7481,1
110.0066,1
110.263,1
110.5205,1
110.7828,1
111.0417,1
111.297,1
111.5568,1
111.8188,1
112.0918,1
112.3584,1
112.6588,1
112.9244,1
113.1887,1
113.4531,1
113.72,1
113.9929,0
114.262,0
114.5327,0
114.8097,0
115.0759,0
115.3515,0
115.6237,0
115.8925,0
116.162,0
116.4277,0
116.6929,0
116.9567,0
117.2199,0
117.4838,0
117.7484,0
118.0165,0
118.2797,0
118.5484,0
118.8142,0
119.0807,0
119.3492,0
119.6169,0
119.8822,0
120.1517,0
120.4217,0
120.6963,0
120.9655,0
121.2357,0
121.5076,0
121.7804,0
122.0506,0
