SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
-0.248019695,1636961523,-31,36,42,63.41135545
-0.216759682,1636961523,-31,37,42,63.98437309
-0.185509682,1636961523,-31,36,42,63.41135545
-0.154259682,1636961523,-31,36,42,63.41135545
-0.123009682,1636961523,-30,36,42,62.92853089
-0.091759682,1636961523,-30,37,42,63.50590524
0.064500332,1636961523,-31,36,42,63.41135545
0.095750332,1636961523,-31,36,42,63.41135545
0.127000332,1636961523,-31,36,42,63.41135545
0.158250332,1636961523,-31,36,42,63.41135545
0.189500332,1636961523,-31,36,42,63.41135545
0.220760345,1636961523,-31,36,42,63.41135545
0.252010345,1636961524,-31,36,42,63.41135545
0.283260345,1636961524,-31,36,42,63.41135545
0.314510345,1636961524,-31,36,42,63.41135545
0.345760345,1636961524,-31,36,42,63.41135545
0.377010345,1636961524,-31,36,42,63.41135545
0.408260345,1636961524,-31,36,42,63.41135545
0.439520359,1636961524,-31,36,42,63.41135545
0.470770359,1636961524,-31,36,42,63.41135545
0.502020359,1636961524,-31,36,42,63.41135545
0.533270359,1636961524,-31,36,42,63.41135545
0.564520359,1636961524,-31,36,42,63.41135545
0.595770359,1636961524,-31,36,42,63.41135545
0.627030373,1636961524,-31,37,42,63.98437309
0.658280373,1636961524,-31,37,42,63.98437309
0.689530373,1636961524,-31,36,42,63.41135545
0.720780373,1636961524,-31,36,42,63.41135545
0.752030373,1636961524,-31,37,42,63.98437309
0.783280373,1636961524,-31,36,42,63.41135545
0.814530373,1636961524,-31,37,42,63.98437309
0.845790386,1636961524,-31,37,42,63.98437309
1.002040386,1636961524,-31,37,42,63.98437309
1.033290386,1636961524,-31,37,42,63.98437309
1.0645504,1636961524,-31,37,42,63.98437309
1.0958004,1636961524,-30,37,42,63.50590524
1.1270504,1636961524,-31,37,42,63.98437309
1.1583004,1636961524,-31,37,42,63.98437309
1.1895504,1636961524,-31,37,42,63.98437309
1.2208004,1636961524,-31,37,42,63.98437309
1.377060413,1636961525,-30,37,42,63.50590524
1.408310413,1636961525,-31,37,42,63.98437309
1.564570427,1636961525,-31,37,42,63.98437309
1.595820427,1636961525,-30,37,42,63.50590524
1.752080441,1636961525,-30,37,42,63.50590524
1.783330441,1636961525,-30,37,42,63.50590524
1.814580441,1636961525,-30,37,42,63.50590524
1.845830441,1636961525,-30,37,42,63.50590524
1.877080441,1636961525,-30,37,42,63.50590524
1.908330441,1636961525,-30,37,42,63.50590524
1.939590454,1636961525,-30,37,42,63.50590524
1.970840454,1636961525,-30,37,42,63.50590524
2.002090454,1636961525,-30,37,42,63.50590524
2.033340454,1636961525,-30,37,42,63.50590524
2.064590454,1636961525,-30,37,42,63.50590524
2.095840454,1636961525,-30,37,42,63.50590524
2.127090454,1636961525,-30,37,42,63.50590524
2.158350468,1636961525,-30,37,42,63.50590524
2.189600468,1636961525,-31,37,42,63.98437309
2.220850468,1636961525,-30,37,42,63.50590524
2.252100468,1636961526,-30,37,42,63.50590524
2.283350468,1636961526,-30,37,42,63.50590524
2.314600468,1636961526,-30,37,42,63.50590524
2.345850468,1636961526,-30,37,42,63.50590524
2.377110481,1636961526,-30,37,42,63.50590524
2.408360481,1636961526,-30,37,42,63.50590524
2.439610481,1636961526,-30,37,42,63.50590524
2.470860481,1636961526,-30,37,42,63.50590524
2.502110481,1636961526,-31,37,42,63.98437309
2.533360481,1636961526,-30,37,42,63.50590524
2.689620256,1636961526,-30,37,42,63.50590524
2.720870256,1636961526,-30,37,42,63.50590524
2.752120256,1636961526,-30,37,42,63.50590524
2.783370256,1636961526,-30,37,42,63.50590524
2.81463027,1636961526,-30,37,42,63.50590524
2.84588027,1636961526,-30,37,42,63.50590524
2.87713027,1636961526,-30,37,42,63.50590524
2.90838027,1636961526,-31,37,42,63.98437309
3.033390284,1636961526,-30,37,42,63.50590524
3.064640284,1636961526,-30,37,42,63.50590524
3.095890284,1636961526,-30,37,42,63.50590524
3.252150297,1636961527,-30,37,42,63.50590524
3.283400297,1636961527,-30,37,42,63.50590524
3.439660311,1636961527,-30,37,42,63.50590524
3.470910311,1636961527,-30,37,42,63.50590524
3.627160311,1636961527,-30,37,42,63.50590524
3.658420324,1636961527,-30,37,42,63.50590524
3.689670324,1636961527,-30,37,42,63.50590524
3.720920324,1636961527,-30,37,42,63.50590524
3.752170324,1636961527,-30,37,42,63.50590524
3.783420324,1636961527,-30,37,42,63.50590524
3.814670324,1636961527,-30,37,42,63.50590524
3.845920324,1636961527,-30,37,42,63.50590524
4.002180338,1636961527,-30,38,42,64.09368144
4.033430338,1636961527,-30,38,42,64.09368144
4.064680338,1636961527,-30,38,42,64.09368144
4.095940351,1636961527,-30,38,42,64.09368144
4.127190351,1636961527,-30,38,42,64.09368144
4.158440351,1636961527,-30,38,41,63.4428877
4.189690351,1636961527,-30,38,42,64.09368144
4.220940351,1636961527,-30,38,42,64.09368144
4.252190351,1636961528,-30,38,42,64.09368144
4.283440351,1636961528,-30,38,41,63.4428877
4.314700365,1636961528,-30,38,41,63.4428877
4.345950365,1636961528,-30,38,42,64.09368144
4.377200365,1636961528,-30,38,42,64.09368144
4.408450365,1636961528,-30,38,42,64.09368144
4.564710379,1636961528,-30,38,42,64.09368144
4.595960379,1636961528,-30,38,42,64.09368144
4.752220392,1636961528,-30,38,42,64.09368144
4.783470392,1636961528,-30,37,42,63.50590524
4.814720392,1636961528,-30,37,42,63.50590524
4.845970392,1636961528,-30,38,42,64.09368144
4.877220392,1636961528,-30,38,42,64.09368144
4.908470392,1636961528,-30,37,42,63.50590524
4.939720392,1636961528,-31,37,41,63.33245613
4.970980406,1636961528,-31,37,40,62.68971207
5.002230406,1636961528,-31,37,40,62.68971207
5.033480406,1636961528,-31,37,41,63.33245613
5.064730406,1636961528,-31,37,41,63.33245613
5.095980406,1636961528,-31,37,41,63.33245613
5.127230406,1636961528,-31,37,41,63.33245613
5.158480406,1636961528,-31,37,41,63.33245613
5.189740419,1636961528,-31,37,41,63.33245613
5.220990419,1636961528,-32,37,40,63.19018911
5.252240419,1636961529,-32,37,40,63.19018911
5.283490419,1636961529,-32,37,40,63.19018911
5.314740419,1636961529,-32,37,40,63.19018911
5.345990419,1636961529,-32,37,40,63.19018911
5.533500433,1636961529,-31,37,41,63.33245613
5.564750433,1636961529,-31,37,41,63.33245613
5.596010447,1636961529,-31,37,40,62.68971207
5.627260447,1636961529,-31,37,40,62.68971207
5.658510447,1636961529,-31,38,41,63.92182726
5.689760447,1636961529,-31,37,41,63.33245613
5.721010447,1636961529,-31,37,41,63.33245613
5.87727046,1636961529,-31,37,41,63.33245613
5.90852046,1636961529,-31,37,41,63.33245613
6.064780474,1636961529,-31,37,42,63.98437309
6.096030474,1636961529,-32,38,41,64.41273166
6.127280474,1636961529,-32,39,40,64.38167441
6.158530474,1636961529,-29,40,42,64.84597135
6.189780474,1636961529,-30,38,42,64.09368144
6.221030474,1636961529,-30,36,41,62.2655603
6.252290487,1636961530,-30,35,41,61.69278726
6.283540487,1636961530,-31,37,40,62.68971207
6.439790487,1636961530,-30,35,42,62.36184731
6.471050262,1636961530,-30,35,42,62.36184731
6.502300262,1636961530,-31,36,42,63.41135545
6.533550262,1636961530,-30,38,42,64.09368144
6.564800262,1636961530,-31,39,43,65.81033354
6.596050262,1636961530,-33,41,43,67.96322535
6.627300262,1636961530,-31,43,44,68.8912186
6.658550262,1636961530,-31,43,42,67.63135368
6.689810276,1636961530,-28,44,35,62.80923499
6.721060276,1636961530,-18,41,33,55.62373594
6.752310276,1636961530,-9,39,23,46.16275555
6.783560276,1636961530,-19,45,26,55.33534133
6.814810276,1636961530,-43,50,26,70.88723439
6.846060276,1636961530,-42,58,27,76.53103945
7.00232029,1636961530,-11,29,-1,31.0322413
7.03357029,1636961530,-31,44,1,53.83307533
7.06482029,1636961530,-35,43,8,56.0178543
7.09607029,1636961530,-30,53,2,60.93439095
7.127330303,1636961530,-26,55,-13,62.20932406
7.158580303,1636961530,-24,67,-11,72.01388755
7.189830303,1636961530,-38,57,-24,72.58787778
7.221080303,1636961530,-45,58,-31,79.68688725
7.252330303,1636961531,-38,70,-21,82.37111144
7.283580303,1636961531,-31,72,-16,80.00624976
7.314830303,1636961531,-30,82,-3,87.36704184
7.346090317,1636961531,-28,75,8,80.45495634
7.377340317,1636961531,65,76,39,107.3405795
7.408590317,1636961531,-45,54,-29,76.03946344
7.56485033,1636961531,-31,52,-15,62.36986452
7.59610033,1636961531,-21,51,-3,55.23585792
7.62735033,1636961531,-7,52,6,52.81098371
7.65860033,1636961531,-27,37,-10,46.88283268
7.68985033,1636961531,-31,55,3,63.20601237
7.72110033,1636961531,-40,83,52,105.7969754
7.75235033,1636961531,-10,121,58,134.5548215
7.783610344,1636961531,37,106,55,125.0199984
7.814860344,1636961531,26,127,48,138.2353066
7.846110344,1636961531,16,127,46,136.0183811
7.877360344,1636961531,-9,127,23,129.3792874
7.908610344,1636961531,-49,125,12,134.7961424
7.939860344,1636961531,-68,113,6,132.018938
7.971120358,1636961531,-44,93,7,103.1212878
8.127370358,1636961531,-39,12,25,47.85394446
8.158620358,1636961531,-35,10,22,42.53234064
8.189880371,1636961531,-25,4,19,31.65438358
8.221130371,1636961531,-12,-14,11,21.47091055
8.252380371,1636961532,-6,-21,9,23.62202362
8.283630371,1636961532,-1,-24,4,24.35159132
8.314880371,1636961532,11,-33,-7,35.48239
8.346130371,1636961532,17,-33,-11,38.71692137
8.502390385,1636961532,82,-23,-44,95.85927185
8.533640385,1636961532,87,-22,-53,104.2209192
8.564890385,1636961532,83,-22,-48,98.37174391
8.596140385,1636961532,71,-7,-28,76.64202503
8.627400398,1636961532,35,-12,-7,37.65634077
8.658650398,1636961532,43,-16,-5,46.15192304
8.689900398,1636961532,45,-4,-14,47.29693436
8.721150398,1636961532,50,-3,-17,52.89612462
8.752400398,1636961532,55,-1,-20,58.53204251
8.783650398,1636961532,66,-1,-33,73.79701891
8.814900398,1636961532,64,-7,-44,77.98076686
8.846160412,1636961532,59,-14,-57,83.22259309
8.877410412,1636961532,42,-18,-37,58.79625838
8.908660412,1636961532,28,-17,-17,36.90528417
8.939910412,1636961532,-37,-20,31,52.24940191
8.971160412,1636961532,-63,-18,49,81.81686868
9.002410412,1636961532,-12,-20,15,27.73084925
9.033660412,1636961532,-72,37,-21,83.63013811
9.064920425,1636961532,-119,52,2,129.8807145
9.096170425,1636961532,-120,2,-2,120.0333287
9.127420425,1636961532,-128,7,-6,128.3316017
9.158670425,1636961532,-103,127,127,207.0434737
9.189920425,1636961532,-128,58,119,184.1439654
9.221170425,1636961532,-85,64,68,126.2735127
9.252420425,1636961533,-81,24,43,94.79451461
9.283680439,1636961533,-36,30,67,81.76184929
9.314930439,1636961533,-32,20,64,74.29670248
9.346180439,1636961533,-52,17,34,64.41273166
9.377430439,1636961533,-49,7,21,53.76802024
9.408680439,1636961533,-36,4,10,37.57658846
9.439930439,1636961533,-24,-8,-1,25.3179778
9.471180439,1636961533,-18,-9,-5,20.73644135
9.627440453,1636961533,-18,9,-23,30.56141358
9.658690453,1636961533,-20,40,-15,47.16990566
9.783700466,1636961533,18,4,98,99.7196069
9.814950466,1636961533,36,47,70,91.67878708
9.846200466,1636961533,7,67,44,80.46117076
9.877450466,1636961533,17,53,55,78.24960064
9.908700466,1636961533,-20,25,29,43.19722213
9.93996048,1636961533,-23,20,15,33.9705755
9.97121048,1636961533,-19,67,-8,70.09992867
10.00246048,1636961533,-28,49,-28,63.0
10.03371048,1636961533,-29,52,-24,64.19501538
10.18997025,1636961533,-14,79,-5,80.38656604
10.22122025,1636961533,-38,85,-2,93.12894287
10.25247025,1636961534,-57,92,7,108.4527547
10.28372025,1636961534,53,127,127,187.2618488
10.31497025,1636961534,-60,42,9,73.79024326
10.34623027,1636961534,-37,116,29,125.1638926
10.37748027,1636961534,-47,78,3,91.11531156
10.40873027,1636961534,4,64,15,65.8559033
10.56499028,1636961534,-30,49,-2,57.48912941
10.59624028,1636961534,-34,50,-8,60.99180273
10.75249028,1636961534,23,89,14,92.98386957
10.7837503,1636961534,68,22,64,95.93747964
10.8150003,1636961534,-40,77,-20,89.04493248
10.8462503,1636961534,14,96,1,97.02061637
