SGTime,Performance
29.79076,1
29.93409,1
30.08155,1
30.228,1
30.36858,1
30.51159,1
30.6525,1
30.79663,1
30.94478,1
31.10535,1
31.2471,1
31.39398,1
31.53589,1
31.68562,1
31.83573,1
31.98798,1
32.13297,1
32.27454,1
32.41845,1
32.55993,1
32.7012,1
32.85235,1
33.0002,1
33.14421,1
33.28728,1
33.43006,1
33.58226,1
33.72495,1
33.87246,1
34.01706,1
34.16764,1
34.32067,1
34.47276,1
34.622,1
34.77623,1
34.93605,1
35.09057,1
35.24677,1
35.39289,1
35.54617,1
35.70327,1
35.86029,1
36.0264,1
36.17545,1
36.32861,1
36.48213,1
36.63391,1
36.78788,1
36.95847,1
37.11339,1
37.26482,1
37.41854,1
37.57146,1
37.72588,1
37.88107,1
38.03906,1
38.19522,1
38.34652,1
38.50325,1
38.65617,1
38.81104,1
38.97066,1
39.13824,1
39.30464,1
39.46692,1
39.63049,1
39.80076,1
39.9594,1
40.11322,1
40.27093,1
40.42656,1
40.58547,1
40.74595,1
40.9094,1
41.06763,1
41.24837,1
41.41059,1
41.57028,1
41.73016,1
41.89296,1
42.05448,1
42.21949,1
42.38668,1
42.55274,1
42.72103,1
42.89164,1
43.06067,1
43.22721,1
43.39034,1
43.54921,1
43.7241,1
43.88977,1
44.0571,1
44.22766,1
44.3963,1
44.56042,1
44.72395,1
44.89287,1
45.06218,1
45.22558,1
45.38945,1
45.55403,1
45.72575,1
45.89333,1
46.05965,1
46.22499,1
46.39104,1
46.5567,1
46.7459,1
46.92587,1
47.09847,1
47.26482,1
47.43667,1
47.60604,1
47.78024,1
47.95062,1
48.11828,1
48.2921,1
48.46587,1
48.64201,1
48.81657,1
48.99585,1
49.17599,1
49.35064,1
49.52201,1
49.69747,1
49.86956,1
50.04015,1
50.21686,1
50.38889,1
50.55968,1
50.73067,1
50.90781,1
51.08232,1
51.26226,1
51.43577,1
51.6086,1
51.78465,1
51.96391,1
52.14505,1
52.33255,1
52.53472,1
52.71329,1
52.89428,1
53.07649,1
53.25178,1
53.43023,1
53.6086,1
53.78613,1
53.96463,1
54.14424,1
54.32648,1
54.50695,1
54.6852,1
54.86385,1
55.04635,1
55.23113,1
55.40999,1
55.58745,1
55.76624,1
55.94688,1
56.13522,1
56.3196,1
56.50355,1
56.68963,1
56.88032,1
57.06961,1
57.26073,1
57.44707,1
57.63729,1
57.82519,1
58.01165,1
58.20588,1
58.42373,1
58.61169,1
58.80421,1
59.00501,1
59.19957,1
59.38573,1
59.57865,1
59.77063,1
59.96276,1
60.15593,1
60.34417,1
60.53798,1
60.72328,1
60.90972,1
61.0976,1
61.28266,1
61.469,1
61.66599,1
61.85873,1
62.04691,1
62.24268,1
62.43532,1
62.61895,1
62.80447,1
62.99533,1
63.18161,1
63.37661,1
63.5653,1
63.76177,1
63.95662,1
64.15069,1
64.3721,1
64.56417,1
64.763,1
64.96472,1
65.15584,1
65.3488,1
65.54558,1
65.73955,1
65.94061,1
66.14012,1
66.33848,1
66.52913,1
66.72272,1
66.92251,1
67.11858,1
67.31518,1
67.50999,1
67.70204,1
67.89413,1
68.08703,1
68.28254,1
68.47782,1
68.6721,1
68.86954,1
69.06863,1
69.26241,1
69.46474,1
69.65762,1
69.85714,1
70.05221,1
70.269,1
70.47428,1
70.67152,1
70.88312,1
71.09254,1
71.29784,1
71.49541,1
71.69352,1
71.89523,1
72.09934,1
72.31283,1
72.52094,1
72.72761,1
72.9432,1
73.15726,1
73.36482,1
73.57292,1
73.77962,1
73.98653,1
74.1948,1
74.40327,1
74.61033,1
74.8202,1
75.04327,1
75.26011,1
75.47832,1
75.69731,1
75.91483,1
76.15947,1
76.38036,1
76.59704,1
76.81489,1
77.03902,1
77.25811,1
77.47608,1
77.69759,1
77.91988,1
78.14057,1
78.3554,1
78.57379,1
78.79015,1
79.01536,1
79.2364,1
79.47321,1
79.69375,1
79.91142,1
80.12996,1
80.34464,1
80.56239,1
80.77662,1
81.00261,1
81.21944,1
81.44221,1
81.66047,1
81.90653,1
82.12651,1
82.34283,1
82.58033,1
82.80951,1
83.035,1
83.256,1
83.47491,1
83.69994,1
83.919,1
84.14183,1
84.37888,1
84.61439,1
84.83831,1
85.08344,1
85.31616,1
85.55433,1
85.78834,1
86.03334,1
86.26673,1
86.49947,1
86.75166,1
86.99487,1
87.23589,1
87.46336,1
87.68621,1
87.93734,1
88.16785,1
88.40591,1
88.63447,1
88.86414,1
89.09952,1
89.32954,1
89.56538,1
89.80065,1
90.03944,1
90.28417,0
90.52739,0
90.757,0
90.99345,0
91.22838,0
91.46665,0
91.70306,0
91.93698,0
92.17141,0
92.41452,0
92.6575,0
92.89986,0
93.14929,0
93.38895,0
93.64236,0
93.8778,0
94.11531,0
94.3531,0
94.59354,0
94.838,0
95.09023,0
95.33477,0
95.59014,0
95.83775,0
96.07789,0
96.32011,0
96.57359,0
96.82465,0
97.07223,0
97.31605,0
97.56612,0
97.80959,0
98.05458,0
98.2995,0
98.54713,0
98.79957,0
99.05218,0
99.32855,0
99.57211,0
99.81531,0
100.0669,0
100.316,0
100.5618,0
100.807,0
101.0625,0
101.3214,0
101.5755,0
101.8239,0
102.0687,0
102.325,0
102.5715,0
102.8259,0
103.0795,0
103.3355,0
103.5851,0
103.834,0
104.0895,0
104.3434,0
104.595,0
104.8763,0
105.1364,0
105.4012,0
105.6658,0
105.9252,0
106.1732,0
106.4322,0
106.6893,0
106.9481,0
107.2116,0
107.4702,0
107.726,0
107.9795,0
108.2365,0
108.4939,0
108.7551,0
109.0171,0
109.2768,0
109.5346,0
109.7937,0
110.0547,0
110.3335,0
110.5938,0
110.8587,0
111.1393,0
111.4133,1
111.692,1
111.9685,1
112.2389,1
112.5013,1
112.7694,1
113.036,1
113.3014,1
113.5673,1
113.8398,1
114.1024,1
114.3717,1
114.6382,1
114.9177,1
115.1929,1
115.4616,1
115.7578,1
116.0384,1
116.3065,1
116.5732,1
116.8389,1
117.1104,1
117.3744,1
117.6443,1
117.9138,1
118.1794,1
118.4559,1
118.7357,1
119.0195,1
119.2916,1
119.5733,1
119.8562,1
120.1282,1
120.4073,1
120.7041,1
120.9894,1
121.2673,1
121.5447,1
121.823,1
122.1092,1
122.386,1
122.6646,1
122.9543,1
123.2459,1
123.5284,1
123.8141,1
124.0917,1
124.3746,1
124.6525,1
124.9408,1
125.227,1
125.5117,1
125.8093,1
126.09,1
126.378,1
126.6762,1
126.9704,1
127.2567,1
127.5459,1
127.8272,1
128.1139,1
128.3995,1
128.6935,1
128.9836,1
129.2737,1
129.5589,1
129.8429,1
130.127,1
130.4128,1
130.7231,1
131.0139,1
131.3102,1
131.6111,1
131.9174,1
132.2142,1
132.5118,1
132.8023,1
133.1089,1
133.4032,1
133.6966,1
133.9941,1
134.293,1
134.5851,1
134.8798,1
135.1794,1
135.5184,1
135.8217,1
136.1325,1
136.4366,1
136.7441,1
137.0572,1
137.3624,1
137.6674,1
137.9738,1
138.2703,1
138.5676,1
138.8763,1
139.1826,1
139.4795,1
139.7796,1
140.0983,1
140.4017,1
140.7049,1
141.0141,1
141.3195,1
141.6266,1
141.928,1
142.2507,1
142.5707,1
142.8851,1
143.2107,1
143.5292,1
143.8451,1
144.1499,1
144.4749,1
144.7865,1
145.109,1
145.4216,1
145.7343,1
146.0607,1
146.3716,1
146.6829,1
147.0022,1
147.317,1
147.6218,1
147.9399,1
148.2534,1
148.5688,1
148.9006,1
149.2262,1
149.5452,1
149.872,1
150.1856,1
150.5029,1
150.8203,1
