SGTime,UnixTime,GSR
0.0508959293365479,1636445247.682,0.1998876
0.300895929336548,1636445247.932,0.1998876
1.80089592933655,1636445249.432,0.1986063
3.05089592933655,1636445250.682,0.1947623
3.30089592933655,1636445250.932,0.193481
4.30089592933655,1636445251.932,0.1986063
4.55089592933655,1636445252.182,0.1960436
4.80089592933655,1636445252.432,0.1986063
6.05089592933655,1636445253.682,0.193481
6.30089592933655,1636445253.932,0.1947623
7.30089592933655,1636445254.932,0.1960436
7.55089592933655,1636445255.182,0.197325
7.80089592933655,1636445255.432,0.1947623
8.05089592933655,1636445255.682,0.1947623
8.30089592933655,1636445255.932,0.1960436
8.55089592933655,1636445256.182,0.193481
8.80089592933655,1636445256.432,0.1921996
9.05089592933655,1636445256.682,0.1947623
9.30089592933655,1636445256.932,0.189637
10.5508959293365,1636445258.182,0.193481
10.8008959293365,1636445258.432,0.1909183
11.0508959293365,1636445258.682,0.193481
11.3008959293365,1636445258.932,0.1921996
11.5508959293365,1636445259.182,0.1870743
11.8008959293365,1636445259.432,0.1883556
12.0508959293365,1636445259.682,0.1909183
12.3008959293365,1636445259.932,0.1909183
12.5508959293365,1636445260.182,0.1870743
12.8008959293365,1636445260.432,0.1883556
13.0508959293365,1636445260.682,0.189637
13.3008959293365,1636445260.932,0.1870743
13.5508959293365,1636445261.182,0.1870743
13.8008959293365,1636445261.432,0.189637
15.0508959293365,1636445262.682,0.1883556
15.3008959293365,1636445262.932,0.189637
15.5508959293365,1636445263.182,0.185793
15.8008959293365,1636445263.432,0.1870743
16.0508959293365,1636445263.682,0.1883556
16.3008959293365,1636445263.932,0.1845116
16.5508959293365,1636445264.182,0.1832303
16.8008959293365,1636445264.432,0.185793
17.0508959293365,1636445264.682,0.1806677
17.3008959293365,1636445264.932,0.1832303
17.5508959293365,1636445265.182,0.189637
17.8008959293365,1636445265.432,0.1870743
18.0508959293365,1636445265.682,0.185793
18.3008959293365,1636445265.932,0.1883556
19.5508959293365,1636445267.182,0.1870743
19.8008959293365,1636445267.432,0.185793
20.5508959293365,1636445268.182,0.1883556
20.8008959293365,1636445268.432,0.1883556
21.0508959293365,1636445268.682,0.185793
21.3008959293365,1636445268.932,0.1870743
21.5508959293365,1636445269.182,0.1883556
21.8008959293365,1636445269.432,0.185793
22.0508959293365,1636445269.682,0.185793
22.3008959293365,1636445269.932,0.1883556
22.5508959293365,1636445270.182,0.181949
22.8008959293365,1636445270.432,0.1832303
23.0508959293365,1636445270.682,0.185793
23.3008959293365,1636445270.932,0.1845116
23.5508959293365,1636445271.182,0.1832303
23.8008959293365,1636445271.432,0.1832303
24.0508959293365,1636445271.682,0.1870743
24.3008959293365,1636445271.932,0.1832303
25.3008959293365,1636445272.932,0.1806677
25.5508959293365,1636445273.182,0.185793
25.8008959293365,1636445273.432,0.1793863
27.0508959293365,1636445274.682,0.1832303
27.3008959293365,1636445274.932,0.1793863
28.5508959293365,1636445276.182,0.1793863
28.8008959293365,1636445276.432,0.1793863
29.0508959293365,1636445276.682,0.1768237
29.3008959293365,1636445276.932,0.1768237
29.5508959293365,1636445277.182,0.178105
29.8008959293365,1636445277.432,0.1768237
30.0508959293365,1636445277.682,0.1793863
30.3008959293365,1636445277.932,0.1793863
30.5508959293365,1636445278.182,0.1768237
30.8008959293365,1636445278.432,0.1768237
31.0508959293365,1636445278.682,0.178105
31.3008959293365,1636445278.932,0.1768237
31.5508959293365,1636445279.182,0.178105
31.8008959293365,1636445279.432,0.178105
33.0508959293365,1636445280.682,0.1755423
