SGTime,UnixTime,GSR,Unnamed: 3,Unnamed: 4
50.79379773,1631513857,1.421942,,
51.04379773,1631513858,1.415539,,
51.29379773,1631513858,1.383523,,
52.54379773,1631513859,1.295159,,
52.79379773,1631513859,1.290036,,
54.04379773,1631513861,1.290036,,
54.29379773,1631513861,1.313088,,
55.54379773,1631513862,1.469326,,1.515226211
55.79379773,1631513862,1.485974,,
57.04379773,1631513864,1.465484,,
57.29379773,1631513864,1.487254,,
58.54379773,1631513865,1.485974,,
58.79379773,1631513865,1.45908,,
59.79379773,1631513866,1.460361,,
60.04379773,1631513867,1.45908,,
60.29379773,1631513867,1.4578,,
61.54379773,1631513868,1.451397,,
61.79379773,1631513868,1.448835,,
63.04379773,1631513870,1.583302,,
63.29379773,1631513870,1.593547,,
64.54379773,1631513871,1.585863,,
64.79379773,1631513871,1.561531,,
66.29379773,1631513873,1.541041,,
67.29379773,1631513874,1.546164,,
67.54379773,1631513874,1.59867,,
67.79379773,1631513874,1.648615,,
68.79379773,1631513875,1.71905,,1.969815783
69.04379773,1631513876,1.745943,,
69.29379773,1631513876,1.757469,,
70.54379773,1631513877,1.688314,,
70.79379773,1631513877,1.663982,,
71.79379773,1631513878,1.652457,,
72.04379773,1631513879,1.708805,,
72.29379773,1631513879,1.701121,,
73.54379773,1631513880,1.874007,,
73.79379773,1631513880,1.904742,,
74.54379773,1631513881,1.904742,,
74.79379773,1631513881,1.941881,,
75.04379773,1631513882,1.940799,,
75.29379773,1631513882,1.974096,,
76.54379773,1631513883,2.248152,,
76.79379773,1631513883,2.178998,,
77.79379773,1631513884,2.200768,,
78.04379773,1631513885,2.194365,,
78.29379773,1631513885,2.200768,,
79.54379773,1631513886,2.180278,,
79.79379773,1631513886,2.167472,,
81.04379773,1631513888,2.349322,,
81.29379773,1631513888,2.408232,,
82.54379773,1631513889,2.542758,,2.971675645
82.79379773,1631513889,2.652893,,
84.04379773,1631513891,2.654174,,
84.29379773,1631513891,2.693874,,
85.54379773,1631513892,2.615755,,
85.79379773,1631513892,2.737415,,
87.04379773,1631513894,2.633684,,
87.29379773,1631513894,2.656735,,
88.04379773,1631513895,2.654174,,
88.29379773,1631513895,2.775835,,
88.54379773,1631513895,2.879566,,
88.79379773,1631513895,2.980736,,
90.04379773,1631513897,3.030812,,
90.29379773,1631513897,2.930922,,
91.54379773,1631513898,3.021847,,
91.79379773,1631513898,3.094844,,
93.04379773,1631513900,3.175524,,
93.29379773,1631513900,3.135824,,
94.29379773,1631513901,3.203698,,
94.54379773,1631513901,3.185769,,
94.79379773,1631513901,3.172962,,
95.79379773,1631513902,3.16784,,
96.04379773,1631513903,3.212662,,
96.29379773,1631513903,3.025689,,
97.79379773,1631513904,2.782368,,
99.04379773,1631513906,3.003918,,
99.29379773,1631513906,3.116614,,
100.5437977,1631513907,3.277975,,
100.7937977,1631513907,3.34969,,
102.0437977,1631513909,3.411631,,
102.2937977,1631513909,3.343757,,
103.5437977,1631513910,3.019756,,2.991066944
103.7937977,1631513910,2.968531,,
104.5437977,1631513911,2.969341,,
104.7937977,1631513911,2.993673,,
105.0437977,1631513912,3.115334,,
105.2937977,1631513912,3.216504,,
106.5437977,1631513913,2.891222,,
106.7937977,1631513913,2.877135,,
107.7937977,1631513914,2.74651,,
108.0437977,1631513915,2.960377,,
108.2937977,1631513915,2.836155,,
108.5437977,1631513915,2.810542,,
108.7937977,1631513915,2.893784,,
109.0437977,1631513916,2.957815,,
109.2937977,1631513916,2.988551,,
109.5437977,1631513916,2.992393,,
109.7937977,1631513916,3.052583,,
111.0437977,1631513918,3.10765,,
111.2937977,1631513918,3.098686,,
111.5437977,1631513918,3.041057,,
111.7937977,1631513918,3.080756,,
112.0437977,1631513919,3.146069,,
112.2937977,1631513919,3.156314,,
112.5437977,1631513919,3.192172,,
112.7937977,1631513919,3.225468,,
113.7937977,1631513920,3.143508,,
114.0437977,1631513921,3.096124,,
114.2937977,1631513921,3.099966,,
115.5437977,1631513922,2.76572,,
115.7937977,1631513922,2.747791,,
117.0437977,1631513924,3.010321,,
117.2937977,1631513924,3.012883,,
118.5437977,1631513925,2.847681,,
118.7937977,1631513925,2.834874,,
120.0437977,1631513927,2.891222,,
120.2937977,1631513927,2.889942,,
121.5437977,1631513928,2.941167,,2.677637893
121.7937977,1631513928,2.937325,,
123.0437977,1631513930,2.923238,,
123.2937977,1631513930,3.015444,,
124.5437977,1631513931,2.854084,,
124.7937977,1631513931,2.804139,,
126.0437977,1631513933,2.74523,,
126.2937977,1631513933,2.733704,,
127.5437977,1631513934,2.481418,,
127.7937977,1631513934,2.600518,,
129.0437977,1631513936,2.496655,,
129.2937977,1631513936,2.519707,,
130.5437977,1631513937,2.634964,,
130.7937977,1631513937,2.64649,,
132.0437977,1631513939,2.678506,,
132.2937977,1631513939,2.661858,,
133.5437977,1631513940,2.696435,,
133.7937977,1631513940,2.697716,,
135.0437977,1631513942,2.495375,,
135.2937977,1631513942,2.415975,,
136.5437977,1631513943,2.449272,,
136.7937977,1631513943,2.535075,,
138.0437977,1631513945,2.451833,,
138.2937977,1631513945,2.541478,,
139.2937977,1631513946,2.78608,,
139.5437977,1631513946,2.796325,,
139.7937977,1631513946,2.812973,,
141.0437977,1631513948,2.620877,,
141.2937977,1631513948,2.601668,,2.488751034
142.5437977,1631513949,2.54532,,
142.7937977,1631513949,2.506901,,
143.7937977,1631513950,2.392924,,
144.0437977,1631513951,2.301999,,
144.2937977,1631513951,2.412133,,
145.2937977,1631513952,2.407011,,
145.5437977,1631513952,2.46464,,
145.7937977,1631513952,2.453114,,
147.0437977,1631513954,2.600387,,
147.2937977,1631513954,2.656735,,
147.5437977,1631513954,2.709241,,
147.7937977,1631513954,2.637526,,
148.0437977,1631513955,2.672103,,
148.2937977,1631513955,2.7054,,
148.5437977,1631513955,2.715645,,
148.7937977,1631513955,2.756625,,
150.0437977,1631513957,2.413414,,
150.2937977,1631513957,2.570933,,
151.2937977,1631513958,2.374995,,
151.5437977,1631513958,2.214916,,
151.7937977,1631513958,2.295596,,
152.7937977,1631513959,2.209793,,
153.0437977,1631513960,2.313524,,
153.2937977,1631513960,2.359627,,
154.2937977,1631513961,2.442869,,
154.5437977,1631513961,2.463359,,
154.7937977,1631513961,2.512023,,
156.0437977,1631513963,2.463359,,
156.2937977,1631513963,2.499217,,2.366528667
156.5437977,1631513963,2.491533,,
156.7937977,1631513963,2.449272,,
157.0437977,1631513964,2.427501,,
157.2937977,1631513964,2.354505,,
157.5437977,1631513964,2.276386,,
157.7937977,1631513964,2.358347,,
159.0437977,1631513966,2.217477,,
159.2937977,1631513966,2.337857,,
160.5437977,1631513967,2.252054,,
160.7937977,1631513967,2.209793,,
162.0437977,1631513969,2.42494,,
162.2937977,1631513969,2.542758,,
163.5437977,1631513970,2.444149,,
163.7937977,1631513970,2.423659,,
164.7937977,1631513971,2.390363,,
165.0437977,1631513972,2.362189,,
165.2937977,1631513972,2.334015,,
166.2937977,1631513973,2.373714,,
166.5437977,1631513973,2.336576,,
166.7937977,1631513973,2.354505,,
167.0437977,1631513974,2.319928,,
167.2937977,1631513974,2.351943,,
167.5437977,1631513974,2.253335,,
167.7937977,1631513974,2.231564,,
168.0437977,1631513975,2.216196,,
168.2937977,1631513975,2.271263,,
169.2937977,1631513976,2.346821,,
169.5437977,1631513976,2.32377,,
169.7937977,1631513976,2.269983,,
170.7937977,1631513977,2.394205,,
171.0437977,1631513978,2.449272,,
171.2937977,1631513978,2.463359,,
172.2937977,1631513979,2.503059,,
172.5437977,1631513979,2.476165,,
172.7937977,1631513979,2.463359,,
174.2937977,1631513981,2.340418,,2.344686733
175.7937977,1631513982,2.36475,,
177.2937977,1631513984,2.340418,,
178.5437977,1631513985,2.366031,,
178.7937977,1631513985,2.358347,,
180.0437977,1631513987,2.394205,,
180.2937977,1631513987,2.40445,,
181.5437977,1631513988,2.46464,,
181.7937977,1631513988,2.257176,,
183.0437977,1631513990,2.216196,,
183.2937977,1631513990,2.147042,,
184.5437977,1631513991,2.212354,,
184.7937977,1631513991,2.310963,,
186.0437977,1631513993,2.480007,,
186.2937977,1631513993,2.513304,,
187.2937977,1631513994,2.476165,,2.38462544
187.5437977,1631513994,2.449272,,
187.7937977,1631513994,2.455675,,
189.0437977,1631513996,2.492814,,
189.2937977,1631513996,2.514585,,
190.2937977,1631513997,2.403169,,
190.5437977,1631513997,2.433904,,
190.7937977,1631513997,2.332734,,
192.2937977,1631513999,2.240528,,
193.0437977,1631514000,2.205951,,
193.2937977,1631514000,2.312244,,
193.5437977,1631514000,2.38524,,
193.7937977,1631514000,2.42622,,
194.7937977,1631514001,2.403169,,
195.0437977,1631514002,2.369873,,
195.2937977,1631514002,2.392924,,
196.2937977,1631514003,2.363469,,
196.5437977,1631514003,2.359627,,
196.7937977,1631514003,2.366031,,
198.0437977,1631514005,2.46464,,
198.2937977,1631514005,2.355786,,
199.5437977,1631514006,2.38524,,
199.7937977,1631514006,2.335295,,
201.0437977,1631514008,2.314805,,
201.2937977,1631514008,2.376276,,
202.5437977,1631514009,2.541478,,2.512648628
202.7937977,1631514009,2.579897,,
203.5437977,1631514010,2.596545,,
203.7937977,1631514010,2.556845,,
204.0437977,1631514011,2.509462,,
204.2937977,1631514011,2.50562,,
205.5437977,1631514012,2.587581,,
205.7937977,1631514012,2.52611,,
206.5437977,1631514013,2.573494,,
206.7937977,1631514013,2.331453,,
207.0437977,1631514014,2.463359,,
207.2937977,1631514014,2.322489,,
207.5437977,1631514014,2.387801,,
207.7937977,1631514014,2.337857,,
208.0437977,1631514015,2.363469,,
208.2937977,1631514015,2.294315,,
208.5437977,1631514015,2.510743,,
208.7937977,1631514015,2.491533,,
210.0437977,1631514017,2.483849,,
210.2937977,1631514017,2.428782,,
211.5437977,1631514018,2.651613,,
211.7937977,1631514018,2.70668,,
212.5437977,1631514019,2.716925,,
212.7937977,1631514019,2.669542,,
213.0437977,1631514020,2.631122,,
213.2937977,1631514020,2.601668,,
214.0437977,1631514021,2.519707,,
214.2937977,1631514021,2.471043,,
214.5437977,1631514021,2.468482,,
214.7937977,1631514021,2.463359,,
216.0437977,1631514023,2.458236,,
216.2937977,1631514023,2.631122,,
217.5437977,1631514024,2.450553,,
217.7937977,1631514024,2.403169,,
218.7937977,1631514025,2.387801,,
219.0437977,1631514026,2.368592,,
219.2937977,1631514026,2.407011,,
220.0437977,1631514027,2.494094,,
220.2937977,1631514027,2.559407,,
220.5437977,1631514027,2.626,,
220.7937977,1631514027,2.636245,,
222.0437977,1631514029,2.681067,,
222.2937977,1631514029,2.647771,,
223.7937977,1631514030,2.581178,,2.633523656
225.0437977,1631514032,2.652893,,
225.2937977,1631514032,2.664419,,
226.2937977,1631514033,2.569652,,
226.5437977,1631514033,2.610632,,
226.7937977,1631514033,2.684909,,
227.7937977,1631514034,2.570933,,
228.0437977,1631514035,2.574775,,
228.2937977,1631514035,2.560687,,
229.5437977,1631514036,2.782238,,
229.7937977,1631514036,2.750222,,
231.2937977,1631514038,2.882127,,
232.2937977,1631514039,2.715645,,
232.5437977,1631514039,2.675945,,
232.7937977,1631514039,2.755344,,
234.0437977,1631514041,2.654174,,
234.2937977,1631514041,2.652893,,
234.5437977,1631514041,2.5466,,
234.7937977,1631514041,2.624719,,
235.0437977,1631514042,2.556845,,
235.2937977,1631514042,2.624719,,
235.5437977,1631514042,2.569652,,
235.7937977,1631514042,2.535075,,
236.0437977,1631514043,2.527391,,
236.2937977,1631514043,2.52611,,
236.5437977,1631514043,2.523549,,
236.7937977,1631514043,2.587581,,
237.0437977,1631514044,2.60551,,
237.2937977,1631514044,2.559407,,
238.5437977,1631514045,2.757905,,
238.7937977,1631514045,2.734854,,
239.0437977,1631514046,2.654174,,
239.2937977,1631514046,2.637526,,2.623702265
239.5437977,1631514046,2.642648,,
239.7937977,1631514046,2.651613,,
240.0437977,1631514047,2.632403,,
240.2937977,1631514047,2.62728,,
240.5437977,1631514047,2.623439,,
240.7937977,1631514047,2.617035,,
241.0437977,1631514048,2.602948,,
241.2937977,1631514048,2.617035,,
241.5437977,1631514048,2.640087,,
241.7937977,1631514048,2.673383,,
242.0437977,1631514049,2.66698,,
242.2937977,1631514049,2.64649,,
242.5437977,1631514049,2.663138,,
242.7937977,1631514049,2.622158,,
243.0437977,1631514050,2.695154,,
243.2937977,1631514050,2.488972,,
244.2937977,1631514051,2.422379,,
244.5437977,1631514051,2.661858,,
244.7937977,1631514051,2.441588,,
246.0437977,1631514053,2.50562,,
246.2937977,1631514053,2.615755,,
247.5437977,1631514054,2.734854,,
247.7937977,1631514054,2.792483,,
248.7937977,1631514055,2.742538,,
249.0437977,1631514056,2.755344,,
249.2937977,1631514056,2.728451,,
250.5437977,1631514057,2.528672,,
250.7937977,1631514057,2.658016,,
252.0437977,1631514059,2.519707,,
252.2937977,1631514059,2.54532,,
253.5437977,1631514060,2.554284,,
253.7937977,1631514060,2.617035,,
255.0437977,1631514062,2.633684,,
255.2937977,1631514062,2.656735,,2.69875961
256.2937977,1631514063,2.578616,,
256.5437977,1631514063,2.595265,,
256.7937977,1631514063,2.624719,,
258.2937977,1631514065,2.517146,,
259.2937977,1631514066,2.44543,,
259.5437977,1631514066,2.496655,,
259.7937977,1631514066,2.410853,,
260.7937977,1631514067,2.432624,,
261.0437977,1631514068,2.579897,,
261.2937977,1631514068,2.66698,,
262.5437977,1631514069,2.743819,,
262.7937977,1631514069,2.764309,,
263.0437977,1631514070,2.782238,,
263.2937977,1631514070,2.788641,,
263.5437977,1631514070,2.814254,,
263.7937977,1631514070,2.789922,,
264.0437977,1631514071,2.777115,,
264.2937977,1631514071,2.812973,,
265.5437977,1631514072,2.68747,,
265.7937977,1631514072,2.590142,,
266.7937977,1631514073,2.74766,,
267.0437977,1631514074,2.765589,,
267.2937977,1631514074,2.641367,,
268.2937977,1631514075,2.88853,,
268.5437977,1631514075,2.915424,,
268.7937977,1631514075,2.917985,,
270.0437977,1631514077,2.742668,,
270.2937977,1631514077,2.715775,,
271.5437977,1631514078,2.56594,,
271.7937977,1631514078,2.558257,,
273.0437977,1631514080,2.572344,,
273.2937977,1631514080,2.608202,,
274.5437977,1631514081,2.74651,,
274.7937977,1631514081,2.747791,,
275.0437977,1631514082,2.770842,,
275.2937977,1631514082,2.799016,,
275.5437977,1631514082,2.82591,,
275.7937977,1631514082,2.837435,,
276.0437977,1631514083,2.848961,,
276.2937977,1631514083,2.877135,,
277.5437977,1631514084,2.943728,,2.616486444
277.7937977,1631514084,2.957815,,
279.0437977,1631514086,2.582589,,
279.2937977,1631514086,2.68504,,
279.5437977,1631514086,2.492944,,
279.7937977,1631514086,2.594115,,
280.0437977,1631514087,2.428912,,
280.2937977,1631514087,2.554284,,
280.5437977,1631514087,2.463359,,
280.7937977,1631514087,2.456956,,
281.5437977,1631514088,2.487691,,
281.7937977,1631514088,2.512023,,
282.0437977,1631514089,2.563249,,
282.2937977,1631514089,2.568371,,
283.5437977,1631514090,2.788641,,
283.7937977,1631514090,2.86804,,
285.0437977,1631514092,2.742668,,
285.2937977,1631514092,2.530082,,
286.0437977,1631514093,2.64534,,
286.2937977,1631514093,2.510873,,
286.5437977,1631514093,2.559537,,
286.7937977,1631514093,2.477576,,
288.0437977,1631514095,2.419948,,
288.2937977,1631514095,2.574775,,
288.5437977,1631514095,2.650332,,
288.7937977,1631514095,2.805289,,
289.0437977,1631514096,2.780957,,
289.2937977,1631514096,2.78736,,2.672621814
289.5437977,1631514096,2.710522,,
289.7937977,1631514096,2.7054,,
291.0437977,1631514098,2.701557,,
291.2937977,1631514098,2.715645,,
291.5437977,1631514098,2.724609,,
291.7937977,1631514098,2.650332,,
292.0437977,1631514099,2.684909,,
292.2937977,1631514099,2.595265,,
292.5437977,1631514099,2.709241,,
292.7937977,1631514099,2.544039,,
293.0437977,1631514100,2.601668,,
293.2937977,1631514100,2.581178,,
293.5437977,1631514100,2.62728,,
293.7937977,1631514100,2.549162,,
294.0437977,1631514101,2.52483,,
294.2937977,1631514101,2.614474,,
294.5437977,1631514101,2.550442,,
294.7937977,1631514101,2.578616,,
295.0437977,1631514102,2.623439,,
295.2937977,1631514102,2.62728,,
295.5437977,1631514102,2.599107,,
295.7937977,1631514102,2.711802,,
297.0437977,1631514104,2.720767,,
297.2937977,1631514104,2.695154,,
298.5437977,1631514105,2.84755,,
298.7937977,1631514105,2.809131,,
300.0437977,1631514107,2.857795,,
300.2937977,1631514107,2.932072,,
300.5437977,1631514107,2.66455,,
300.7937977,1631514107,2.82591,,
301.0437977,1631514108,2.569782,,
301.2937977,1631514108,2.681198,,
301.5437977,1631514108,2.56466,,
301.7937977,1631514108,2.714494,,
302.0437977,1631514109,2.654304,,
302.2937977,1631514109,2.759317,,
302.5437977,1631514109,2.637656,,
302.7937977,1631514109,2.70553,,
303.0437977,1631514110,2.615885,,
303.2937977,1631514110,2.613324,,
304.5437977,1631514111,2.710652,,
304.7937977,1631514111,2.62485,,
306.0437977,1631514113,2.768281,,2.731762258
306.2937977,1631514113,2.772123,,
306.5437977,1631514113,2.74651,,
306.7937977,1631514113,2.752913,,
307.0437977,1631514114,2.74523,,
307.2937977,1631514114,2.756755,,
307.5437977,1631514114,2.778526,,
307.7937977,1631514114,2.743949,,
309.0437977,1631514116,2.670953,,
309.2937977,1631514116,2.654304,,
310.2937977,1631514117,2.587711,,
310.5437977,1631514117,2.667111,,
310.7937977,1631514117,2.661988,,
312.0437977,1631514119,2.781087,,
312.2937977,1631514119,2.797736,,
313.5437977,1631514120,2.833594,,
313.7937977,1631514120,2.845119,,
315.0437977,1631514122,2.884819,,
315.2937977,1631514122,2.878416,,
316.5437977,1631514123,2.668391,,
316.7937977,1631514123,2.594115,,
318.0437977,1631514125,2.599237,,
318.2937977,1631514125,2.64534,,
318.5437977,1631514125,2.580027,,
318.7937977,1631514125,2.571063,,
319.0437977,1631514126,2.60436,,
319.2937977,1631514126,2.644059,,
319.5437977,1631514126,2.692724,,
319.7937977,1631514126,2.774684,,
321.0437977,1631514128,2.96678,,
321.2937977,1631514128,3.016725,,
322.5437977,1631514129,2.969341,,2.8608711
322.7937977,1631514129,2.978306,,
324.2937977,1631514131,2.865609,,
325.5437977,1631514132,2.829752,,
325.7937977,1631514132,2.704249,,
326.0437977,1631514133,2.767,,
326.2937977,1631514133,2.683759,,
326.5437977,1631514133,2.800297,,
326.7937977,1631514133,2.750352,,
327.0437977,1631514134,2.763159,,
327.2937977,1631514134,2.727301,,
327.5437977,1631514134,2.734984,,
327.7937977,1631514134,2.792613,,
328.0437977,1631514135,2.839997,,
328.2937977,1631514135,2.872013,,
328.5437977,1631514135,2.94629,,
328.7937977,1631514135,2.983428,,
330.0437977,1631514137,3.070511,,
330.2937977,1631514137,3.112772,,
331.5437977,1631514138,2.811823,,
331.7937977,1631514138,2.985989,,
333.0437977,1631514140,2.78621,,
333.2937977,1631514140,2.813103,,
333.5437977,1631514140,2.861768,,
333.7937977,1631514140,2.842558,,
334.0437977,1631514141,2.88738,,
334.2937977,1631514141,2.901467,,
334.5437977,1631514141,2.919396,,
334.7937977,1631514141,2.872013,,
335.0437977,1631514142,2.952693,,
335.2937977,1631514142,2.955254,,3.04771608
335.5437977,1631514142,3.023128,,
335.7937977,1631514142,2.989831,,
336.0437977,1631514143,2.950131,,
336.2937977,1631514143,2.94757,,
337.5437977,1631514144,2.978306,,
337.7937977,1631514144,2.992393,,
339.0437977,1631514146,3.041057,,
339.2937977,1631514146,3.065389,,
339.5437977,1631514146,3.089721,,
339.7937977,1631514146,3.12814,,
340.0437977,1631514147,3.151191,,
340.2937977,1631514147,3.105089,,
340.5437977,1631514147,3.111492,,
340.7937977,1631514147,3.123018,,
341.0437977,1631514148,3.120456,,
341.2937977,1631514148,3.152472,,
341.5437977,1631514148,3.144788,,
341.7937977,1631514148,3.08716,,
342.0437977,1631514149,3.131982,,
342.2937977,1631514149,3.078195,,
343.5437977,1631514150,2.94757,,
343.7937977,1631514150,3.016725,,
344.0437977,1631514151,2.884819,,
344.2937977,1631514151,2.793894,,
344.5437977,1631514151,2.793894,,
344.7937977,1631514151,2.892503,,
345.0437977,1631514152,2.96678,,
345.2937977,1631514152,2.925799,,
345.5437977,1631514152,3.011602,,
345.7937977,1631514152,3.057705,,
346.0437977,1631514153,3.046179,,
346.2937977,1631514153,3.00648,,
346.5437977,1631514153,2.945009,,
346.7937977,1631514153,3.00648,,
347.0437977,1631514154,2.989831,,
347.2937977,1631514154,2.94629,,
347.5437977,1631514154,2.975744,,
347.7937977,1631514154,3.096124,,
348.0437977,1631514155,3.058986,,
348.2937977,1631514155,3.070511,,
348.5437977,1631514155,3.101247,,
348.7937977,1631514155,3.178085,,
349.0437977,1631514156,3.198575,,
349.2937977,1631514156,3.202417,,
349.5437977,1631514156,3.226749,,
349.7937977,1631514156,3.215223,,
351.0437977,1631514158,3.236994,,
351.2937977,1631514158,3.019286,,
352.2937977,1631514159,2.984709,,
352.5437977,1631514159,3.092282,,
352.7937977,1631514159,2.969341,,
353.0437977,1631514160,2.996234,,
353.2937977,1631514160,2.991112,,
353.5437977,1631514160,2.941167,,
353.7937977,1631514160,2.984709,,
354.0437977,1631514161,2.96678,,
354.2937977,1631514161,2.998796,,
355.5437977,1631514162,3.080756,,
355.7937977,1631514162,3.123018,,
356.0437977,1631514163,3.117895,,
356.2937977,1631514163,3.074353,,
356.5437977,1631514163,3.105089,,
356.7937977,1631514163,3.08716,,
357.0437977,1631514164,3.055144,,
357.2937977,1631514164,3.064108,,
358.7937977,1631514165,2.978306,,
359.0437977,1631514166,3.029531,,
359.2937977,1631514166,3.033373,,
359.5437977,1631514166,3.052583,,
359.7937977,1631514166,3.08844,,
360.0437977,1631514167,3.016725,,
360.2937977,1631514167,3.065389,,
360.5437977,1631514167,3.039776,,
360.7937977,1631514167,3.155033,,
361.0437977,1631514168,3.244678,,
361.2937977,1631514168,3.251081,,
361.5437977,1631514168,3.176804,,
361.7937977,1631514168,3.137105,,
362.0437977,1631514169,3.215223,,
362.2937977,1631514169,3.183208,,
362.5437977,1631514169,3.178085,,
362.7937977,1631514169,3.198575,,
363.0437977,1631514170,3.160156,,
363.2937977,1631514170,3.018005,,
363.5437977,1631514170,2.998796,,
363.7937977,1631514170,2.914274,,
364.0437977,1631514171,3.069231,,
364.2937977,1631514171,2.982147,,
364.5437977,1631514171,2.993673,,
364.7937977,1631514171,2.880977,,
365.0437977,1631514172,2.882258,,
365.2937977,1631514172,2.970622,,
365.5437977,1631514172,2.956535,,
365.7937977,1631514172,2.956535,,
366.0437977,1631514173,2.957815,,
366.2937977,1631514173,2.965499,,
367.5437977,1631514174,3.042337,,
367.7937977,1631514174,3.102527,,
368.0437977,1631514175,3.065389,,
368.2937977,1631514175,3.056424,,3.079000171
368.5437977,1631514175,3.12814,,
368.7937977,1631514175,3.110211,,
369.0437977,1631514176,3.097405,,
369.2937977,1631514176,3.142227,,
370.5437977,1631514177,3.120456,,
370.7937977,1631514177,3.12814,,
372.0437977,1631514179,3.144788,,
372.2937977,1631514179,3.060266,,
373.7937977,1631514180,3.001357,,
375.0437977,1631514182,2.90659,,
375.2937977,1631514182,2.945009,,
376.5437977,1631514183,3.066669,,
376.7937977,1631514183,3.115334,,
377.0437977,1631514184,3.170401,,
377.2937977,1631514184,3.252362,,
377.5437977,1631514184,3.24852,,
377.7937977,1631514184,3.258765,,
378.0437977,1631514185,3.281816,,
378.2937977,1631514185,3.309991,,
379.5437977,1631514186,3.203698,,
379.7937977,1631514186,2.984709,,
380.0437977,1631514187,3.06795,,
380.2937977,1631514187,2.98727,,
380.5437977,1631514187,3.089721,,
380.7937977,1631514187,2.900187,,
381.0437977,1631514188,3.020566,,
381.2937977,1631514188,3.043618,,
381.5437977,1631514188,2.945009,,
381.7937977,1631514188,2.959096,,
382.0437977,1631514189,2.960377,,
382.2937977,1631514189,2.996234,,
382.5437977,1631514189,2.991112,,
382.7937977,1631514189,3.005199,,
384.0437977,1631514191,3.065389,,
384.2937977,1631514191,3.084598,,
385.5437977,1631514192,3.151191,,
385.7937977,1631514192,3.166559,,
386.0437977,1631514193,3.16784,,
386.2937977,1631514193,3.247239,,
386.5437977,1631514193,3.206259,,
386.7937977,1631514193,3.295903,,
387.0437977,1631514194,3.304868,,
387.2937977,1631514194,3.216504,,
387.5437977,1631514194,3.231872,,
387.7937977,1631514194,3.156314,,
388.0437977,1631514195,3.185769,,
388.2937977,1631514195,3.169121,,
388.5437977,1631514195,3.166559,,
388.7937977,1631514195,3.170401,,
