SGTime,Performance
63.78621,1
63.93068,1
64.08341,1
64.21947,1
64.35374,1
64.48897,1
64.6239,1
64.76176,1
64.89568,1
65.03179,1
65.1682,1
65.30302,1
65.44379,1
65.5809,1
65.71616,1
65.87672,1
66.02427,1
66.16229,1
66.29996,1
66.43653,1
66.57587,1
66.71412,1
66.85268,1
66.991,1
67.13227,1
67.27121,1
67.40831,1
67.54572,1
67.68271,1
67.82185,1
67.96423,1
68.10321,1
68.24277,1
68.38219,1
68.52119,1
68.65942,1
68.79859,1
68.95305,1
69.09476,1
69.23477,1
69.37576,1
69.51488,1
69.65305,1
69.79314,1
69.93307,1
70.07175,1
70.20925,1
70.34509,1
70.48371,1
70.62344,1
70.7599,1
70.89779,1
71.03542,1
71.17434,1
71.31602,1
71.45809,1
71.60129,1
71.73992,1
71.8828,1
72.02636,1
72.16432,1
72.30422,1
72.44352,1
72.58466,1
72.72282,1
72.86503,1
73.01212,1
73.1534,1
73.29509,1
73.43545,1
73.57683,1
73.73191,1
73.87694,1
74.02123,1
74.16386,1
74.30709,1
74.44884,1
74.59055,1
74.73138,1
74.87261,1
75.01342,1
75.15649,1
75.29993,1
75.44438,1
75.58605,1
75.72849,1
75.87372,1
76.02205,1
76.16496,1
76.30984,1
76.45306,1
76.59821,1
76.74319,1
76.88546,1
77.03041,1
77.17352,1
77.31751,1
77.46275,1
77.60837,1
77.7524,1
77.90121,1
78.05027,1
78.21174,1
78.35813,1
78.50261,1
78.6497,1
78.79833,1
78.94736,1
79.09631,1
79.24287,1
79.38586,1
79.53079,1
79.67553,1
79.82188,1
79.97089,1
80.11764,1
80.26461,1
80.4153,1
80.56512,1
80.71422,1
80.86073,1
81.00636,1
81.15306,1
81.2998,1
81.45061,1
81.59991,1
81.74997,1
81.90469,1
82.05479,1
82.20179,1
82.35015,1
82.49905,1
82.66846,1
82.81828,1
82.96834,1
83.11848,1
83.26904,1
83.41895,1
83.56989,1
83.72111,1
83.87237,1
84.0248,1
84.17373,1
84.3254,1
84.47626,1
84.62539,1
84.77814,1
84.92763,1
85.08519,1
85.23705,1
85.39523,1
85.55828,1
85.70674,1
85.86262,1
86.02107,1
86.17284,1
86.32757,1
86.48555,1
86.6405,1
86.79277,1
86.97512,1
87.13234,1
87.28638,1
87.44456,1
87.61144,1
87.76917,1
87.92994,1
88.09068,1
88.24546,1
88.40247,1
88.55735,1
88.71064,1
88.86237,1
89.01512,1
89.17025,1
89.32372,1
89.47875,1
89.63464,1
89.79045,1
89.94806,1
90.10724,1
90.26045,1
90.4176,1
90.57397,1
90.73028,1
90.88813,1
91.06147,1
91.21664,1
91.37271,1
91.52824,1
91.68514,1
91.84516,1
92.00452,1
92.15958,1
92.31435,1
92.47066,1
92.62701,1
92.78344,1
92.94165,1
93.10285,1
93.26124,1
93.41914,1
93.5776,1
93.7364,1
93.89732,1
94.05926,1
94.21709,1
94.37767,1
94.53879,1
94.6983,1
94.85936,1
95.03783,1
95.19612,1
95.35522,1
95.51565,1
95.67646,1
95.83834,1
96.00357,1
96.16819,1
96.32684,1
96.48927,1
96.65025,1
96.81034,1
96.97094,1
97.13139,1
97.29047,1
97.45134,1
97.61129,1
97.77335,1
97.93824,1
98.10411,1
98.26586,1
98.42679,1
98.58907,1
98.77415,1
98.93555,1
99.10049,1
99.26134,1
99.42276,1
99.5865,1
99.74793,1
99.91279,1
100.0808,1
100.2443,1
100.4062,1
100.569,1
100.7328,1
100.897,1
101.0622,1
101.2258,1
101.3911,1
101.5582,1
101.7243,1
101.891,1
102.0609,1
102.23,1
102.3971,1
102.5823,1
102.7468,1
102.9136,1
103.0808,1
103.2481,1
103.4155,1
103.5818,1
103.7469,1
103.9154,1
104.0849,1
104.2505,1
104.4182,1
104.585,1
104.749,1
104.916,1
105.0858,1
105.2541,1
105.4247,1
105.5925,1
105.7583,1
105.9299,1
106.1208,1
106.2878,1
106.4568,1
106.6255,1
106.795,1
106.9656,1
107.1355,1
107.3049,1
107.4735,1
107.6427,1
107.8122,1
107.9844,1
108.1561,1
108.3278,1
108.5002,1
108.6693,1
108.839,1
109.0071,1
109.1772,1
109.3484,1
109.5391,1
109.7112,1
109.8853,1
110.06,1
110.2327,1
110.4043,1
110.5763,1
110.7513,1
110.9242,1
111.096,1
111.2717,1
