SGTime,Performance
79.58327,1
79.79819,1
80.00774,1
80.22482,1
80.45114,1
80.67895,1
80.90002,1
81.11687,1
81.34223,1
81.55996,1
81.7734,1
81.99731,1
82.21629,1
82.43587,1
82.64805,1
82.88591,1
83.10603,1
83.33037,1
83.53998,1
83.7537,1
83.9695,1
84.18225,1
84.40891,1
84.64123,1
84.86966,1
85.09164,1
85.32404,1
85.55802,1
85.79108,1
86.02463,1
86.25611,1
86.48839,1
86.70992,1
86.93774,1
87.15998,1
87.39412,1
87.62514,1
87.86177,1
88.0921,1
88.34113,1
88.6054,1
88.83215,1
89.07719,1
89.30854,1
89.54471,1
89.78259,1
90.02817,1
90.26429,1
90.50963,1
90.74323,1
90.97198,1
91.20316,1
91.44308,1
91.68365,1
91.9194,1
92.14584,1
92.39428,1
92.64278,1
92.88077,1
93.12616,1
93.37215,1
93.61592,1
93.86019,1
94.0959,1
94.35741,1
94.60175,1
94.84574,1
95.08331,1
95.32721,1
95.56293,1
95.81706,1
96.06413,1
96.30743,1
96.56768,1
96.82037,1
97.06946,1
97.31902,1
97.56121,1
97.80408,1
98.04891,1
98.29873,1
98.54735,1
98.78642,1
99.02423,1
99.29268,1
99.54856,1
99.82222,1
100.0739,1
100.328,1
100.5892,1
100.8439,1
101.0939,1
101.3536,1
101.6074,1
101.8577,1
102.1101,1
102.3655,1
102.6262,1
102.8748,1
103.1292,1
103.377,1
103.632,1
103.8855,1
104.14,1
104.3888,1
104.6408,1
104.8922,1
105.1444,1
105.4183,1
105.6776,1
105.9377,1
106.1927,1
106.4535,1
106.7197,1
106.9858,1
107.2432,1
107.5025,1
107.761,1
108.022,1
108.2809,1
108.5456,1
108.8115,1
109.0801,1
109.3439,1
109.5996,1
109.8535,1
110.1203,1
110.3887,1
110.6778,1
110.9459,1
111.2197,1
111.4849,1
111.7529,1
112.0184,1
112.2887,1
112.5617,1
112.82,1
113.0858,1
113.3569,1
113.6258,1
113.8982,1
114.1674,1
114.4306,1
114.6951,1
114.9671,1
115.2411,1
115.5118,1
115.7873,1
116.0876,1
116.3552,1
116.6371,1
116.903,1
117.1779,1
117.4506,1
117.7275,1
117.9938,1
118.2622,1
118.5329,1
118.8027,1
119.0682,1
119.3475,1
119.6265,1
119.9041,1
120.1847,1
120.4616,1
120.742,1
121.0092,1
121.309,1
121.5838,1
121.8546,1
122.136,1
122.422,1
122.7085,1
122.9938,1
123.2701,1
123.5496,1
123.829,1
124.1099,1
124.3835,1
124.6782,1
124.9669,1
125.2523,1
125.5432,1
125.8314,1
126.1395,1
126.429,1
126.7266,1
127.0068,1
127.2841,1
127.5597,1
127.8429,1
128.1263,1
128.4157,1
128.7035,1
128.9979,1
129.2814,1
129.5664,1
129.8473,1
130.1471,1
130.4442,1
