SGTime,UnixTime,ST
0.939836263656616,1636434502.96582,29.63
1.18984627723694,1636434503.21583,29.63
1.43986630439758,1636434503.46585,29.63
1.68987607955933,1636434503.71586,29.63
2.93993616104126,1636434504.96592,29.61
3.18994617462158,1636434505.21593,29.61
3.4399561882019,1636434505.46594,29.61
3.68996620178223,1636434505.71595,29.61
3.93997621536255,1636434505.96596,29.63
4.18998622894287,1636434506.21597,29.63
4.43999624252319,1636434506.46598,29.63
4.69001626968384,1636434506.716,29.63
4.94002628326416,1636434506.96601,29.61
5.19003629684448,1636434507.21602,29.61
5.44004607200623,1636434507.46603,29.61
5.69005608558655,1636434507.71604,29.61
5.94006609916687,1636434507.96605,29.59
6.19008612632751,1636434508.21607,29.59
6.44009613990784,1636434508.46608,29.59
6.69010615348816,1636434508.71609,29.59
6.94011616706848,1636434508.9661,29.63
7.1901261806488,1636434509.21611,29.63
7.44013619422913,1636434509.46612,29.63
7.69015622138977,1636434509.71614,29.63
8.94020628929138,1636434510.96619,29.61
9.1902163028717,1636434511.2162,29.61
9.44023609161377,1636434511.46622,29.61
9.69024610519409,1636434511.71623,29.61
10.940306186676,1636434512.96629,29.63
11.1903162002563,1636434513.2163,29.63
11.4403262138367,1636434513.46631,29.63
11.690336227417,1636434513.71632,29.63
11.9403462409973,1636434513.96633,29.61
12.1903562545776,1636434514.21634,29.61
12.4403762817383,1636434514.46636,29.61
12.6903862953186,1636434514.71637,29.61
12.9403960704803,1636434514.96638,29.63
13.1904060840607,1636434515.21639,29.63
13.440416097641,1636434515.4664,29.63
13.6904261112213,1636434515.71641,29.63
13.9404361248016,1636434515.96642,29.61
14.1904561519623,1636434516.21644,29.61
14.4404661655426,1636434516.46645,29.61
14.6904761791229,1636434516.71646,29.61
14.9404861927032,1636434516.96647,29.61
15.1904962062836,1636434517.21648,29.61
15.4405062198639,1636434517.46649,29.61
15.6905262470245,1636434517.71651,29.61
15.9405362606049,1636434517.96652,29.61
16.1905462741852,1636434518.21653,29.61
16.4405562877655,1636434518.46654,29.61
16.6905663013458,1636434518.71655,29.61
16.9405760765076,1636434518.96656,29.61
17.1905961036682,1636434519.21658,29.61
17.4406061172485,1636434519.46659,29.61
17.6906161308289,1636434519.7166,29.61
18.9406762123108,1636434520.96666,29.63
19.1906862258911,1636434521.21667,29.63
19.4406962394714,1636434521.46668,29.63
19.6907062530518,1636434521.71669,29.63
19.9407162666321,1636434521.9667,29.63
20.1907262802124,1636434522.21671,29.63
20.440746307373,1636434522.46673,29.63
20.6907560825348,1636434522.71674,29.63
20.9407660961151,1636434522.96675,29.65
21.1907761096954,1636434523.21676,29.65
21.4407861232758,1636434523.46677,29.65
21.6907961368561,1636434523.71678,29.65
23.1908662319183,1636434525.21685,29.63
23.4408762454987,1636434525.46686,29.63
23.6908962726593,1636434525.71688,29.63
23.9409062862396,1636434525.96689,29.63
24.1909162998199,1636434526.2169,29.63
24.4409260749817,1636434526.46691,29.63
24.690936088562,1636434526.71692,29.63
24.9409461021423,1636434526.96693,29.65
25.190966129303,1636434527.21695,29.65
25.4409761428833,1636434527.46696,29.65
25.6909861564636,1636434527.71697,29.65
27.1910562515259,1636434529.21704,29.63
27.4410662651062,1636434529.46705,29.63
