SGTime,Performance
27.39602,1
27.54048,1
27.67639,1
27.81001,1
27.95294,1
28.09449,1
28.23244,1
28.36816,1
28.51169,1
28.65116,1
28.78677,1
28.9217,1
29.05888,1
29.20359,1
29.34509,1
29.4932,1
29.64698,1
29.79443,1
29.94127,1
30.10314,1
30.24513,1
30.38368,1
30.52354,1
30.67049,1
30.81371,1
30.95625,1
31.09806,1
31.24009,1
31.38074,1
31.5202,1
31.65946,1
31.80145,1
31.94108,1
32.08069,1
32.22953,1
32.3773,1
32.52383,1
32.66754,1
32.81496,1
32.96023,1
33.10825,1
33.25197,1
33.39242,1
33.53385,1
33.68531,1
33.83541,1
33.9823,1
34.13218,1
34.27766,1
34.42451,1
34.57787,1
34.72505,1
34.89645,1
35.04861,1
35.19514,1
35.33904,1
35.48671,1
35.63216,1
35.78136,1
35.92772,1
36.07833,1
36.23038,1
36.38118,1
36.53377,1
36.68272,1
36.82841,1
36.97356,1
37.12122,1
37.27118,1
37.42142,1
37.56716,1
37.71478,1
37.86503,1
38.01711,1
38.16455,1
38.3154,1
38.46764,1
38.62185,1
38.77293,1
38.92601,1
39.07929,1
39.24006,1
39.39605,1
39.55354,1
39.71429,1
39.87439,1
40.05759,1
40.21807,1
40.38203,1
40.53891,1
40.6933,1
40.85417,1
41.0167,1
41.17099,1
41.33044,1
41.49573,1
41.65356,1
41.81125,1
41.96706,1
42.1323,1
42.29569,1
42.46598,1
42.62605,1
42.7924,1
42.95731,1
43.11655,1
43.28263,1
43.44116,1
43.60033,1
43.75863,1
43.91932,1
44.07846,1
44.23777,1
44.40197,1
44.5648,1
44.72792,1
44.88946,1
45.05161,1
45.21274,1
45.40229,1
45.56475,1
45.72721,1
45.88861,1
46.0516,1
46.21476,1
46.37886,1
46.54649,1
46.71053,1
46.87648,1
47.04181,1
47.21577,1
47.39056,1
47.56446,1
47.73829,1
47.91268,1
48.08648,1
48.25948,1
48.43575,1
48.60758,1
48.77528,1
48.95611,1
49.1324,1
49.30925,1
49.48953,1
49.66722,1
49.83555,1
50.00473,1
50.177,1
50.34679,1
50.51943,1
50.69195,1
50.86187,1
51.05466,1
51.22376,1
51.39683,1
51.56927,1
51.74284,1
51.91603,1
52.08722,1
52.25831,1
52.43167,1
52.61662,1
52.79619,1
52.96854,1
53.14724,1
53.32246,1
53.49526,1
53.68346,1
53.86591,1
54.04955,1
54.23201,1
54.41863,1
54.60744,1
54.79364,1
54.97408,1
55.15733,1
55.34497,1
55.52969,1
55.71653,1
55.90591,1
56.08477,1
56.27153,1
56.4614,1
56.65245,1
56.84148,1
57.04553,1
57.23672,1
57.42365,1
57.61846,1
57.80635,1
57.99565,1
58.18381,1
58.37854,1
58.56633,1
58.7472,1
58.93009,1
59.11113,1
59.29603,1
59.48647,1
59.67619,1
59.85872,1
60.04305,1
60.23546,1
60.42823,1
60.6125,1
60.79724,1
60.97894,1
61.16309,1
61.34689,1
61.53236,1
61.73092,1
61.92617,1
62.1261,1
62.32919,1
62.52609,1
62.71765,1
62.90432,1
63.0948,1
63.30187,1
63.49569,1
63.69053,1
63.89392,1
64.08179,1
64.2717,1
64.47149,1
64.67209,1
64.87575,1
65.0757,1
65.26909,1
65.47005,1
65.66725,1
65.86388,1
66.05946,1
66.25339,1
66.4463,1
66.64729,1
66.84127,1
67.04754,1
67.2418,1
67.43648,1
67.62987,1
67.82529,1
68.01846,1
68.21104,1
68.41475,1
68.61316,1
68.81552,1
69.02132,1
69.22817,1
69.42528,1
69.65308,1
