SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
1.837522984,1636778738,53,-8,4,53.7494186
1.868772984,1636778738,61,-14,29,68.97825744
1.900022984,1636778738,59,-14,32,68.56383887
1.931272984,1636778738,55,-13,30,63.98437309
1.962532997,1636778738,54,-12,28,62.0
1.993782997,1636778738,49,-10,28,57.31491952
2.118782997,1636778738,60,-16,20,65.23802572
2.150032997,1636778738,53,-17,17,58.19793811
2.181293011,1636778738,47,-23,15,54.4334456
2.306293011,1636778738,58,-39,13,71.09149035
2.337543011,1636778738,53,-40,12,67.47592163
2.368793011,1636778738,53,-39,11,66.71581522
2.525053024,1636778739,52,-35,18,65.21502894
2.556303024,1636778739,45,-36,19,60.67948583
2.712563038,1636778739,45,-40,19,63.13477647
2.743813038,1636778739,45,-40,21,63.76519427
2.775063038,1636778739,46,-40,21,64.47480128
2.806313038,1636778739,44,-40,19,62.42595614
2.837573051,1636778739,44,-38,18,60.86049622
2.868823051,1636778739,45,-39,21,63.14269554
2.900073051,1636778739,46,-34,23,61.65225057
2.931323051,1636778739,42,-35,18,57.55866572
3.087583065,1636778739,34,-45,21,60.18305409
3.118833065,1636778739,44,-45,19,65.74191966
3.27509284,1636778739,42,-45,16,63.60031446
3.30634284,1636778739,41,-41,16,60.14981297
3.33759284,1636778739,41,-42,15,60.58052492
3.36884284,1636778739,49,-46,14,68.65129278
3.40009284,1636778740,43,-42,17,62.46599075
3.43134284,1636778740,37,-38,17,55.69560126
3.46259284,1636778740,50,-39,17,65.65059025
3.493852854,1636778740,72,-45,26,88.79752249
3.525102854,1636778740,14,-46,16,50.67543784
3.556352854,1636778740,21,-48,32,61.39218191
3.587602854,1636778740,28,-50,31,65.15366452
3.618852854,1636778740,-3,-53,31,61.47357156
3.650102854,1636778740,0,-44,38,58.13776741
3.681362867,1636778740,10,-46,33,57.48912941
3.837612867,1636778740,24,-44,18,53.25410782
3.868862867,1636778740,22,-54,10,59.16079783
3.900122881,1636778740,25,-54,14,61.13100686
3.931372881,1636778740,30,-56,14,65.05382387
3.962622881,1636778740,29,-58,10,65.61249881
3.993872881,1636778740,23,-56,4,60.67124525
4.025122881,1636778740,28,-59,5,65.49809158
4.056372881,1636778740,29,-62,8,68.91298862
4.087622881,1636778740,25,-68,9,73.00684899
4.118882895,1636778740,27,-75,5,79.86864216
4.150132895,1636778740,33,-89,4,95.00526301
4.181382895,1636778740,29,-91,4,95.59288676
4.212632895,1636778740,19,-90,0,91.98369421
4.243882895,1636778740,19,-65,7,68.08083431
4.275132895,1636778740,35,-57,15,68.54925237
4.306382895,1636778740,40,-69,9,80.26207074
4.337642908,1636778740,48,-84,-8,97.0772888
4.368892908,1636778740,55,-85,-11,101.8381068
4.400142908,1636778741,53,-63,1,82.33468285
4.431392908,1636778741,36,-33,10,49.84977432
4.462642908,1636778741,35,-18,20,44.14748011
4.493892908,1636778741,43,-16,25,52.24940191
4.525142908,1636778741,45,-17,19,51.72040216
4.556402922,1636778741,25,-28,0,37.53664876
4.587652922,1636778741,31,-86,7,91.68424074
4.618902922,1636778741,43,-124,17,132.34047
4.650152922,1636778741,80,-119,6,143.5165496
4.681402922,1636778741,74,-128,16,148.7144916
4.712652922,1636778741,62,-128,-23,144.0728982
4.743902922,1636778741,0,-128,-15,128.8759093
4.775162935,1636778741,-3,-102,6,102.2203502
4.806412935,1636778741,36,-59,22,72.53275122
4.837662935,1636778741,48,-36,9,60.67124525
4.868912935,1636778741,35,-34,7,49.29503018
4.900162935,1636778741,23,-24,10,34.71310992
4.931412935,1636778741,23,-17,8,29.69848481
4.962662935,1636778741,34,-14,4,36.98648402
4.993922949,1636778741,19,-6,6,20.80865205
5.150172949,1636778741,-14,12,-17,25.07987241
5.181422949,1636778741,-18,9,-15,25.0998008
5.337682962,1636778741,127,-128,127,220.5493142
5.368932962,1636778741,127,-100,117,199.5444813
5.556442976,1636778742,54,-4,-6,54.47935389
5.587692976,1636778742,55,2,5,55.26300752
5.618942976,1636778742,35,18,13,41.44876355
5.65020299,1636778742,30,19,14,38.17066937
5.68145299,1636778742,25,17,13,32.90896534
5.71270299,1636778742,28,3,6,28.7923601
5.74395299,1636778742,26,-1,0,26.01922366
5.900213003,1636778742,28,-73,4,78.2879301
5.931463003,1636778742,57,-54,6,78.74642849
5.962713003,1636778742,89,-49,18,103.1794553
5.993963003,1636778742,74,-44,25,89.64931678
6.025213003,1636778742,64,-43,23,80.46117076
6.056473017,1636778742,67,-47,20,84.24962908
6.087723017,1636778742,59,-44,16,75.31932023
6.118973017,1636778742,63,-45,17,79.26537706
6.150223017,1636778742,58,-41,14,72.39475119
6.181473017,1636778742,33,-23,1,40.23679908
6.212723017,1636778742,21,-3,-14,25.41653005
