SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
0.48849988,1631601362,-9,38,50,63.4428877
0.51974988,1631601362,-9,38,50,63.4428877
0.551009893,1631601362,-9,39,50,64.04685785
0.582259893,1631601362,-9,39,50,64.04685785
0.613509893,1631601362,-9,38,50,63.4428877
0.644759893,1631601362,-8,39,50,63.91400473
0.676009893,1631601362,-8,39,50,63.91400473
0.707259893,1631601362,-9,39,50,64.04685785
0.738519907,1631601362,-8,39,51,64.69930448
0.769769907,1631601362,-8,39,50,63.91400473
0.801019907,1631601362,-8,39,50,63.91400473
0.832269907,1631601362,-8,39,50,63.91400473
0.863519907,1631601363,-8,39,50,63.91400473
0.894769907,1631601363,-7,39,50,63.79655163
0.926019907,1631601363,-8,39,50,63.91400473
0.957279921,1631601363,-8,39,50,63.91400473
0.988529921,1631601363,-8,39,50,63.91400473
1.019779921,1631601363,-7,39,50,63.79655163
1.176039696,1631601363,-8,39,50,63.91400473
1.207289696,1631601363,-7,39,50,63.79655163
1.238539696,1631601363,-8,39,50,63.91400473
1.269789696,1631601363,-8,39,50,63.91400473
1.301039696,1631601363,-7,39,50,63.79655163
1.332289696,1631601363,-7,39,50,63.79655163
1.363539696,1631601363,-8,39,50,63.91400473
1.394799709,1631601363,-8,39,50,63.91400473
1.551049709,1631601363,-8,39,50,63.91400473
1.582299709,1631601363,-8,39,50,63.91400473
1.613559723,1631601363,-8,39,50,63.91400473
1.644809723,1631601363,-8,39,50,63.91400473
1.676059723,1631601363,-8,39,50,63.91400473
1.707309723,1631601363,-8,39,50,63.91400473
1.738559723,1631601363,-8,39,50,63.91400473
1.769809723,1631601363,-8,39,50,63.91400473
1.801059723,1631601363,-8,39,50,63.91400473
1.832319736,1631601363,-8,39,50,63.91400473
1.863569736,1631601364,-8,39,50,63.91400473
1.894819736,1631601364,-8,39,50,63.91400473
1.926069736,1631601364,-8,39,50,63.91400473
1.957319736,1631601364,-8,39,50,63.91400473
1.988569736,1631601364,-8,39,50,63.91400473
2.019819736,1631601364,-8,39,50,63.91400473
2.05107975,1631601364,-8,39,50,63.91400473
2.08232975,1631601364,-8,39,50,63.91400473
2.11357975,1631601364,-8,39,50,63.91400473
2.14482975,1631601364,-8,39,50,63.91400473
2.301089764,1631601364,-8,38,50,63.30876717
2.332339764,1631601364,-8,38,50,63.30876717
2.363589764,1631601364,-8,38,51,64.10148204
2.394839764,1631601364,-8,38,50,63.30876717
2.426089764,1631601364,-8,38,51,64.10148204
2.457339764,1631601364,-8,38,51,64.10148204
2.488599777,1631601364,-8,38,51,64.10148204
2.519849777,1631601364,-8,38,50,63.30876717
2.644849777,1631601364,-8,38,51,64.10148204
2.676099777,1631601364,-8,38,51,64.10148204
2.707359791,1631601364,-8,38,51,64.10148204
2.738609791,1631601364,-8,38,51,64.10148204
2.769859791,1631601364,-8,38,50,63.30876717
2.801109791,1631601364,-8,38,50,63.30876717
2.832359791,1631601364,-8,38,50,63.30876717
2.863609791,1631601365,-8,38,50,63.30876717
2.894859791,1631601365,-7,38,50,63.19018911
3.051119804,1631601365,-9,39,51,64.83054835
3.082369804,1631601365,-8,40,50,64.52906322
3.238629818,1631601365,-9,42,48,64.41273166
3.269879818,1631601365,-8,42,48,64.28063472
3.301129818,1631601365,-7,42,48,64.16385275
3.332389832,1631601365,-6,41,47,62.65780079
3.363639832,1631601365,-7,42,47,63.41923998
3.394889832,1631601365,-5,42,47,63.22973984
3.426139832,1631601365,-6,42,48,64.06246951
3.457389832,1631601365,-5,43,47,63.89835679
3.488639832,1631601365,-6,43,46,63.2534584
3.519889832,1631601365,-9,41,46,62.27358991
3.551149845,1631601365,-4,43,47,63.82789359
3.582399845,1631601365,-6,44,46,63.93746945
3.613649845,1631601365,-5,43,47,63.89835679
3.644899845,1631601365,-4,43,47,63.82789359
3.676149845,1631601365,-3,43,47,63.77303505
3.707399845,1631601365,-3,43,47,63.77303505
3.738649845,1631601365,-2,43,48,64.47480128
3.769909859,1631601365,-3,43,47,63.77303505
3.801159859,1631601365,-2,43,48,64.47480128
3.832409859,1631601365,-2,43,47,63.73382148
3.863659859,1631601366,-2,43,47,63.73382148
3.894909859,1631601366,-2,43,47,63.73382148
3.926159859,1631601366,-3,43,47,63.77303505
3.957409859,1631601366,-4,42,47,63.1585307
3.988669872,1631601366,-2,42,48,63.81222453
4.019919872,1631601366,-1,41,49,63.89835679
