SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
-0.185439825,1631518612,-45,14,-33,57.53259945
-0.154189825,1631518612,-46,18,-42,57.53259945
-0.122939825,1631518612,-52,29,-51,57.53259945
-0.091689825,1631518612,-56,31,-55,57.53259945
-0.060429811,1631518612,-57,30,-59,57.53259945
-0.029179811,1631518612,-56,26,-57,57.53259945
0.095820189,1631518612,-40,26,-45,57.53259945
0.127070189,1631518612,-28,29,-41,57.53259945
0.158329964,1631518612,-35,34,-43,57.53259945
0.314579964,1631518612,-74,12,-28,57.53259945
0.345829964,1631518612,-65,61,-39,57.53259945
0.502089977,1631518613,-13,64,25,57.53259945
0.533339977,1631518613,-18,64,22,57.53259945
0.689599991,1631518613,-36,81,-6,57.53259945
0.720849991,1631518613,3,77,11,57.53259945
0.877110004,1631518613,-78,69,-22,57.53259945
0.908360004,1631518613,-67,86,-22,57.53259945
1.064620018,1631518613,-32,38,-23,57.53259945
1.095870018,1631518613,-16,39,-17,57.53259945
1.252130032,1631518613,46,80,88,57.53259945
1.283380032,1631518613,-2,103,70,57.53259945
1.439640045,1631518614,-6,61,4,57.53259945
1.470890045,1631518614,-10,57,19,57.53259945
1.502140045,1631518614,-20,52,12,57.53259945
1.533390045,1631518614,-20,52,3,57.53259945
1.564640045,1631518614,-21,53,-7,57.53259945
1.595890045,1631518614,-24,64,-10,57.53259945
1.627140045,1631518614,1,78,7,57.53259945
1.658400059,1631518614,14,81,15,57.53259945
1.783400059,1631518614,-30,62,18,57.53259945
1.814650059,1631518614,-27,65,30,57.53259945
1.845900059,1631518614,-30,63,27,57.53259945
2.002160072,1631518614,-19,52,21,57.53259945
2.033410072,1631518614,-19,50,21,57.53259945
2.158420086,1631518614,-19,59,29,57.53259945
2.189670086,1631518614,-19,59,29,57.53259945
2.220920086,1631518614,-16,55,28,57.53259945
2.377180099,1631518614,-12,55,31,57.53259945
2.408430099,1631518614,-14,54,34,57.53259945
2.533440113,1631518615,-30,46,30,57.53259945
2.564690113,1631518615,-23,52,31,57.53259945
2.595940113,1631518615,-21,52,31,57.53259945
2.752200127,1631518615,-57,40,8,57.53259945
2.783450127,1631518615,-31,39,26,57.53259945
2.939700127,1631518615,-37,59,31,57.53259945
2.97096014,1631518615,-37,62,25,57.53259945
3.09596014,1631518615,6,59,18,57.53259945
3.12721014,1631518615,9,68,28,57.53259945
3.15846014,1631518615,-14,72,13,57.53259945
3.189720154,1631518615,-20,71,9,57.53259945
3.220970154,1631518615,-31,56,20,57.53259945
3.252220154,1631518615,-26,47,22,57.53259945
3.283470154,1631518615,-21,54,24,57.53259945
3.314720154,1631518615,-18,57,21,57.53259945
3.345970154,1631518615,-11,59,15,57.53259945
3.470980167,1631518616,-24,60,12,57.53259945
3.502230167,1631518616,-22,61,11,57.53259945
3.533480167,1631518616,-13,65,16,57.53259945
3.658490181,1631518616,-16,58,14,57.53259945
3.689740181,1631518616,-17,58,11,57.53259945
3.720990181,1631518616,-20,59,7,57.53259945
3.752240181,1631518616,-19,67,17,57.53259945
3.783490181,1631518616,-18,69,24,57.53259945
3.814750195,1631518616,-15,64,22,57.53259945
3.846000195,1631518616,-9,57,20,57.53259945
3.877250195,1631518616,-7,58,21,57.53259945
3.908500195,1631518616,19,48,23,57.53259945
4.06475997,1631518616,-55,28,4,57.53259945
4.09600997,1631518616,-60,54,3,57.53259945
4.252269983,1631518616,-35,51,-8,57.53259945
4.283519983,1631518616,-16,53,5,57.53259945
4.439769983,1631518617,-22,29,-35,57.53259945
4.471029997,1631518617,-29,24,-38,57.53259945
4.502279997,1631518617,-32,25,-40,57.53259945
4.533529997,1631518617,-40,28,-39,57.53259945
4.564779997,1631518617,-38,27,-37,57.53259945
4.596029997,1631518617,-41,26,-36,57.53259945
4.627279997,1631518617,-42,28,-38,57.53259945
4.658529997,1631518617,-38,29,-40,57.53259945
4.68979001,1631518617,-38,28,-39,57.53259945
4.72104001,1631518617,-38,30,-39,57.53259945
4.75229001,1631518617,-37,31,-36,57.53259945
4.78354001,1631518617,-31,33,-38,57.53259945
4.81479001,1631518617,-29,39,-41,57.53259945
4.84604001,1631518617,-34,41,-42,57.53259945
4.87729001,1631518617,-34,41,-43,57.53259945
4.908550024,1631518617,-32,41,-42,57.53259945
4.939800024,1631518617,-36,44,-44,57.53259945
4.971050024,1631518617,-36,45,-44,57.53259945
5.002300024,1631518617,-32,44,-40,57.53259945
5.033550024,1631518617,-30,44,-39,57.53259945
5.064800024,1631518617,-29,47,-39,57.53259945
5.096050024,1631518617,-29,47,-38,57.53259945
5.127310038,1631518617,-29,47,-35,57.53259945
5.158560038,1631518617,-30,47,-33,57.53259945
5.189810038,1631518617,-30,48,-32,57.53259945
5.221060038,1631518617,-30,48,-30,57.53259945
5.377320051,1631518617,-33,50,-26,57.53259945
5.408570051,1631518617,-34,50,-26,57.53259945
5.564830065,1631518618,-32,50,-26,57.53259945
5.596080065,1631518618,-34,49,-27,57.53259945
5.752330065,1631518618,-60,56,-13,57.53259945
5.783590078,1631518618,-54,54,-7,57.53259945
5.908590078,1631518618,-67,34,-31,57.53259945
5.939840078,1631518618,-54,29,-39,57.53259945
5.971100092,1631518618,-48,23,-56,57.53259945
6.096100092,1631518618,-37,-1,-41,57.53259945
6.127350092,1631518618,-34,-2,-31,57.53259945
6.158600092,1631518618,-41,-5,-9,57.53259945
6.189860106,1631518618,-54,-2,5,57.53259945
6.221110106,1631518618,-33,-11,1,57.53259945
6.252360106,1631518618,-41,-14,-12,57.53259945
6.283610106,1631518618,-55,-13,-11,57.53259945
6.314860106,1631518618,-48,-15,-9,57.53259945
6.346110106,1631518618,-50,-20,-11,57.53259945
7.502420187,1631518620,-31,-4,43,57.53259945
7.533670187,1631518620,-40,-14,38,57.53259945
7.564920187,1631518620,-35,-19,43,57.53259945
7.596170187,1631518620,-45,-19,47,57.53259945
7.627420187,1631518620,-34,-24,46,57.53259945
7.658670187,1631518620,-40,-17,45,57.53259945
10.31505013,1631518622,-21,-37,-46,57.53259945
10.34630013,1631518622,-23,-35,-44,57.53259945
10.37755013,1631518622,-30,-33,-44,57.53259945
10.40880013,1631518622,-28,-33,-44,57.53259945
10.44005013,1631518623,-27,-38,-38,57.53259945
10.47130013,1631518623,-26,-40,-33,57.53259945
10.62756014,1631518623,-22,-52,-23,57.53259945
10.65881014,1631518623,-37,-44,-18,57.53259945
10.81507015,1631518623,-21,-38,0,57.53259945
10.84632015,1631518623,-25,-28,-11,57.53259945
10.97133017,1631518623,-49,47,-35,57.53259945
11.00258017,1631518623,-56,39,-41,57.53259945
11.03383017,1631518623,-80,29,-66,57.53259945
11.22134018,1631518623,-62,20,-47,57.53259945
11.34634018,1631518623,-49,33,-27,57.53259945
11.37760019,1631518623,-45,34,-31,57.53259945
11.40885019,1631518623,-43,26,-30,57.53259945
11.50260019,1631518624,-40,36,-29,57.53259945
11.53385019,1631518624,-42,35,-31,57.53259945
11.56510019,1631518624,-40,37,-34,57.53259945
11.59635997,1631518624,-34,38,-38,57.53259945
11.62760997,1631518624,-41,38,-42,57.53259945
11.65885997,1631518624,-41,35,-40,57.53259945
11.69010997,1631518624,-41,34,-44,57.53259945
11.72135997,1631518624,-41,37,-42,57.53259945
11.75260997,1631518624,-36,41,-40,57.53259945
11.78385997,1631518624,-35,41,-38,57.53259945
11.81511998,1631518624,-40,41,-36,57.53259945
11.84636998,1631518624,-38,41,-35,57.53259945
11.87761998,1631518624,-30,44,-36,57.53259945
11.90886998,1631518624,-33,43,-36,57.53259945
11.94011998,1631518624,-36,43,-36,57.53259945
