SGTime,UnixTime,GSR,Unnamed: 3,Unnamed: 4
-0.336740017,1631518612,0.451051,,
-0.086740017,1631518612,0.4241576,,
0.163259983,1631518612,0.3421968,,
0.413259983,1631518612,0.4702605,,
0.663259983,1631518613,0.4817863,,
0.913259983,1631518613,0.4446478,,
1.163259983,1631518613,0.4600154,,
1.413259983,1631518613,0.4100706,,
1.663259983,1631518614,0.4203157,,
1.913259983,1631518614,0.4446478,,
2.163259983,1631518614,0.4561735,,
2.413259983,1631518614,0.4600154,,
3.663259983,1631518616,0.436964,,
3.913259983,1631518616,0.4075093,,
5.163259983,1631518617,0.8596433,,
5.413259983,1631518617,0.8020146,,
5.663259983,1631518618,0.7559116,,
5.913259983,1631518618,0.6637058,,
6.163259983,1631518618,0.5151519,,
6.413259983,1631518618,0.4703296,,
6.663259983,1631518619,0.6469885,,
6.913259983,1631518619,0.666198,,
8.663259983,1631518621,0.5803953,,
8.913259983,1631518621,0.5855179,,
9.163259983,1631518621,0.5061184,,
9.413259983,1631518621,0.4484897,,
9.663259983,1631518622,0.4779443,,
9.913259983,1631518622,0.4881895,,
11.16325998,1631518623,0.4997152,,
11.41325998,1631518623,0.4612961,,
11.66325998,1631518624,0.4881895,,
11.91325998,1631518624,0.535573,,
12.16325998,1631518624,0.4817863,,
12.41325998,1631518624,0.4805056,,
12.66325998,1631518625,0.5189247,,
12.91325998,1631518625,0.5086796,,
13.16325998,1631518625,0.4817863,,
13.41325998,1631518625,0.4830669,,
13.66325998,1631518626,0.4843476,,
13.91325998,1631518626,0.4676993,,
14.16325998,1631518626,0.4395252,,
14.41325998,1631518626,0.4472091,,
14.66325998,1631518627,0.479225,,
14.91325998,1631518627,0.4741024,,
15.16325998,1631518627,0.4702605,,
15.41325998,1631518627,0.4625767,,
15.66325998,1631518628,0.4625767,,
15.91325998,1631518628,0.4728218,,
16.91325998,1631518629,0.4830669,,
17.16325998,1631518629,0.4881895,,
17.41325998,1631518629,0.4753831,,
17.66325998,1631518630,0.4702605,,
17.91325998,1631518630,0.4779443,,
18.16325998,1631518630,0.4689799,,
18.41325998,1631518630,0.4459284,,
18.66325998,1631518631,0.4600154,,
18.91325998,1631518631,0.419035,,
20.16325998,1631518632,0.4587348,,
20.41325998,1631518632,0.4497703,,
20.66325998,1631518633,0.4036674,,
20.91325998,1631518633,0.3447581,,
21.16325998,1631518633,0.3050584,,
21.41325998,1631518633,0.306339,,
21.66325998,1631518634,0.4331221,,
21.91325998,1631518634,0.5163634,,
23.16325998,1631518635,0.4920314,,
23.41325998,1631518635,0.4997152,,
23.66325998,1631518636,0.521486,,
23.91325998,1631518636,0.5099603,,
24.16325998,1631518636,0.4984345,,
24.41325998,1631518636,0.4958733,,
24.66325998,1631518637,0.5650277,,
24.91325998,1631518637,0.479225,,
25.16325998,1631518637,0.4728218,,
25.41325998,1631518637,0.4676993,,
25.66325998,1631518638,0.465138,,
25.91325998,1631518638,0.4766637,,
26.16325998,1631518638,0.4881895,,
26.41325998,1631518638,0.5240473,,
27.66325998,1631518640,0.4279995,,
27.91325998,1631518640,0.4100706,,
29.41325998,1631518641,0.5227666,,
30.91325998,1631518643,0.4254382,,
32.16325998,1631518644,0.3934223,,
32.41325998,1631518644,0.3972642,,
