SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
0.582064867,1636952085,-26,-56,16,63.78087488
0.769574881,1636952085,-30,-53,18,63.50590524
0.957084894,1636952085,-37,-48,22,64.47480128
1.113334894,1636952085,-27,-56,11,63.13477647
1.144584894,1636952086,-24,-56,12,62.09669879
1.269594908,1636952086,-23,-55,14,61.23724357
1.300844908,1636952086,-25,-56,13,62.68971207
1.332094908,1636952086,-26,-56,13,63.09516622
1.363344908,1636952086,-26,-55,13,62.20932406
1.394604921,1636952086,-27,-55,13,62.63385666
1.425854921,1636952086,-27,-54,12,61.55485359
1.457104921,1636952086,-31,-54,12,63.41135545
1.488354921,1636952086,-30,-53,13,62.27358991
1.519604921,1636952086,-30,-54,14,63.34035049
1.550854921,1636952086,-33,-55,14,65.65059025
1.582104921,1636952086,-33,-55,15,65.87108622
1.613364935,1636952086,-31,-54,15,64.04685785
1.644614935,1636952086,-32,-53,14,63.47440429
1.675864935,1636952086,-34,-54,10,64.59102105
1.707114935,1636952086,-33,-54,4,63.41135545
1.832124949,1636952086,-41,-60,-18,74.86654794
1.863374949,1636952086,-31,-61,-20,71.28814768
1.894624949,1636952086,-32,-61,-20,71.72865536
1.925874949,1636952086,-16,-58,-6,60.46486583
1.957124949,1636952086,-21,-58,-8,62.20128616
1.988374949,1636952086,-9,-45,3,45.98912915
2.019624949,1636952086,-12,-53,-10,55.25395913
2.050884962,1636952086,-16,-57,-19,62.17716623
2.082134962,1636952086,-33,-62,-31,76.77239087
2.238384962,1636952087,-9,-62,-22,66.4003012
2.269644737,1636952087,-9,-56,-10,57.5934024
2.425894737,1636952087,-13,-63,-11,65.2610144
2.457144737,1636952087,-29,-58,-17,67.03730305
2.488404751,1636952087,-23,-50,-11,56.1248608
2.519654751,1636952087,-35,-57,-6,67.15653356
2.550904751,1636952087,-16,-65,-12,68.00735254
2.582154751,1636952087,-26,-57,-6,62.93647591
2.613404751,1636952087,-31,-57,-11,65.81033354
2.644654751,1636952087,-20,-57,-9,61.07372594
2.675904751,1636952087,-15,-57,-12,60.14981297
2.707164764,1636952087,-34,-60,-25,73.35529974
2.738414764,1636952087,-33,-53,-7,62.8251542
2.769664764,1636952087,-22,-56,-8,60.69596362
2.800914764,1636952087,-14,-63,-19,67.27555277
2.832164764,1636952087,-23,-57,-8,61.98386887
2.863414764,1636952087,-15,-61,-14,64.35837164
2.894664764,1636952087,-20,-64,-16,68.93475176
2.925924778,1636952087,-17,-64,-15,67.89698079
2.957174778,1636952087,-2,-44,14,46.21688003
2.988424778,1636952087,-22,-61,-8,65.3375849
3.019674778,1636952087,-12,-63,-7,64.51356447
3.175934792,1636952088,-23,-62,-17,68.27884006
3.207184792,1636952088,-27,-58,-19,66.73829485
3.363444805,1636952088,-17,-52,-21,58.6003413
3.394694805,1636952088,-20,-55,-24,63.2534584
3.425944805,1636952088,-21,-55,-24,63.5767253
3.457194805,1636952088,-19,-56,-21,62.75348596
3.488444805,1636952088,-19,-56,-19,62.11280061
3.519694805,1636952088,-18,-58,-16,62.80127387
3.550954819,1636952088,-11,-55,-9,56.80668975
3.582204819,1636952088,-9,-54,-12,56.04462508
3.707204819,1636952088,-33,-47,-27,63.45864795
3.738454819,1636952088,-31,-46,-23,60.04997918
3.769714832,1636952088,-29,-43,-20,55.58776844
3.925964832,1636952088,-44,-42,-23,65.03076195
3.957214832,1636952088,-42,-43,-25,65.0999232
3.988474846,1636952088,-43,-41,-26,64.85368147
4.019724846,1636952088,-43,-39,-25,63.20601237
4.050974846,1636952088,-42,-41,-25,63.79655163
4.082224846,1636952088,-41,-46,-22,65.42935121
4.113474846,1636952088,-39,-46,-18,62.93647591
4.144724846,1636952089,-40,-46,-19,63.85138996
4.300984859,1636952089,-43,-44,-25,66.40783086
4.332234859,1636952089,-41,-42,-22,62.68173578
4.457244873,1636952089,-42,-42,-20,62.67375846
4.488494873,1636952089,-43,-45,-20,65.37583651
4.519744873,1636952089,-42,-45,-23,65.71149062
4.550994873,1636952089,-42,-46,-26,67.49814812
4.582244873,1636952089,-43,-45,-26,67.45368782
4.613494873,1636952089,-43,-42,-24,64.7224845
4.644754887,1636952089,-42,-40,-24,62.76941931
4.676004887,1636952089,-46,-37,-24,63.72597587
4.707254887,1636952089,-46,-36,-23,62.77738446
4.8635149,1636952089,-51,-35,-17,64.14826576
4.8947649,1636952089,-50,-37,-19,65.03845017
5.0510149,1636952089,-46,-41,-21,65.0999232
5.082274914,1636952089,-45,-41,-21,64.39720491
5.238524914,1636952090,-44,-41,-21,63.70243323
5.269774914,1636952090,-44,-42,-21,64.35060217
5.426034927,1636952090,-43,-41,-23,63.71028174
5.457284927,1636952090,-44,-40,-24,64.12487817
5.613544941,1636952090,-49,-36,-19,63.70243323
5.644794941,1636952090,-49,-34,-20,62.90468981
5.801054955,1636952090,-48,-40,-24,66.93280212
5.832304955,1636952090,-48,-42,-25,68.50547423
5.988564968,1636952090,-44,-42,-24,65.3911309
6.019814968,1636952090,-44,-41,-24,64.75337829
6.176074743,1636952091,-44,-34,-17,58.14636704
6.207324743,1636952091,-43,-36,-18,58.89821729
6.332324743,1636952091,-46,-40,-21,64.47480128
6.363584757,1636952091,-45,-43,-20,65.37583651
6.394834757,1636952091,-45,-44,-20,66.03786792
6.551084757,1636952091,-41,-43,-28,65.68104749
6.58234477,1636952091,-42,-44,-27,66.55073253
6.70734477,1636952091,-45,-40,-21,63.76519427
6.73859477,1636952091,-45,-39,-20,62.8171951
6.76984477,1636952091,-45,-39,-19,62.50599971
6.801104784,1636952091,-45,-39,-20,62.8171951
6.832354784,1636952091,-45,-37,-21,61.92737682
6.863604784,1636952091,-45,-38,-22,62.87288764
6.894854784,1636952091,-46,-39,-24,64.90762667
6.926104784,1636952091,-47,-41,-24,66.82813779
6.957354784,1636952091,-46,-42,-23,66.4003012
6.988604784,1636952091,-45,-43,-21,65.6886596
7.019864798,1636952091,-45,-43,-22,66.01514978
7.051114798,1636952091,-44,-44,-24,66.693328
7.082364798,1636952091,-44,-44,-26,67.4388612
7.113614798,1636952091,-43,-44,-26,66.79071792
7.144864798,1636952092,-42,-44,-26,66.15134163
7.176114798,1636952092,-41,-43,-25,64.45928948
7.207364798,1636952092,-40,-41,-25,62.49799997
7.238624811,1636952092,-39,-39,-23,59.75784467
7.269874811,1636952092,-40,-38,-22,59.39696962
7.301124811,1636952092,-40,-37,-22,58.76223277
7.332374811,1636952092,-43,-36,-22,60.24118193
7.519884825,1636952092,-49,-41,-21,67.25325271
7.551134825,1636952092,-47,-42,-24,67.44627492
7.582384825,1636952092,-45,-43,-24,66.70832032
7.613634825,1636952092,-43,-43,-26,66.13622306
7.644884825,1636952092,-42,-41,-30,65.91661399
7.676144838,1636952092,-40,-40,-30,64.03124237
7.707394838,1636952092,-40,-39,-28,62.4899992
7.832394838,1636952092,-44,-37,-23,61.91930232
7.863644838,1636952092,-46,-37,-22,63.0
7.894904852,1636952092,-48,-36,-21,63.5688603
8.051154852,1636952092,-49,-36,-23,65.00769185
8.082414865,1636952092,-50,-37,-25,67.03730305
8.113664865,1636952092,-53,-40,-28,72.0624729
8.144914865,1636952093,-52,-40,-27,70.9436396
8.176164865,1636952093,-50,-39,-25,68.16157275
8.207414865,1636952093,-46,-36,-23,62.77738446
8.238664865,1636952093,-46,-34,-23,61.65225057
8.269914865,1636952093,-43,-32,-22,57.93962375
8.394924879,1636952093,-45,-33,-26,61.56297589
8.426174879,1636952093,-44,-34,-32,64.15605973
8.457424879,1636952093,-43,-32,-35,64.01562309
8.613684893,1636952093,-66,-21,-27,74.33707016
8.644934893,1636952093,-69,-17,-28,76.38062582
8.801194906,1636952093,-62,-17,-9,64.91532947
8.832444906,1636952093,-61,-16,-7,63.45076832
8.98870492,1636952093,-59,-17,-3,61.47357156
9.01995492,1636952093,-58,-20,0,61.3514466
9.05120492,1636952093,-59,-22,1,62.97618598
9.08245492,1636952093,-60,-27,0,65.7951366
9.11370492,1636952093,-62,-28,-1,68.03675477
9.14495492,1636952094,-63,-27,-1,68.54925237
9.176214933,1636952094,-58,-23,0,62.39390996
9.207464933,1636952094,-57,-22,1,61.10646447
9.238714933,1636952094,-57,-18,5,59.98333102
9.269964933,1636952094,-57,-18,6,60.07495318
9.301214933,1636952094,-59,-20,9,62.94441993
9.332464933,1636952094,-64,-20,8,67.52777206
9.363714933,1636952094,-66,-19,7,69.03622238
9.394974947,1636952094,-68,-16,8,70.31358332
9.426224947,1636952094,-65,-18,9,68.04410334
9.457474947,1636952094,-60,-20,8,63.7495098
9.488724947,1636952094,-60,-20,7,63.63175308
9.519974947,1636952094,-59,-21,6,62.91263784
9.551224947,1636952094,-58,-21,4,61.81423784
9.582474947,1636952094,-60,-21,3,63.63961031
9.707484961,1636952094,-59,-23,6,63.60817558
9.738734961,1636952094,-59,-25,6,64.35837164
9.769984961,1636952094,-59,-25,6,64.35837164
9.801234961,1636952094,-61,-25,5,66.1135387
9.832494974,1636952094,-61,-25,5,66.1135387
9.863744974,1636952094,-61,-25,1,65.93178293
9.894994974,1636952094,-61,-26,-3,66.3777071
9.926244974,1636952094,-61,-28,-4,67.2383819
9.957494974,1636952094,-58,-32,-8,66.72330927
9.988744974,1636952094,-56,-33,-9,65.62011887
10.01999497,1636952094,-62,-32,-4,69.88562084
10.05125475,1636952094,-56,-31,1,64.01562309
10.08250475,1636952094,-54,-28,4,60.95900262
10.11375475,1636952094,-48,-26,5,54.81788029
10.14500475,1636952095,-37,-26,7,45.76024475
10.30126476,1636952095,-51,-30,14,60.80296045
10.33251476,1636952095,-48,-28,21,59.40538696
10.48877478,1636952095,-59,-17,27,67.07458535
10.52002478,1636952095,-62,-20,20,68.14690015
10.67628479,1636952095,-60,-12,22,65.02307283
