SGTime,UnixTime,ST
0.562286853790283,1636526136.46438,32.95
0.812296867370605,1636526136.71439,32.95
1.06230688095093,1636526136.9644,32.95
1.31231689453125,1636526137.21441,32.95
2.5623767375946,1636526138.46447,32.97
2.81238675117493,1636526138.71448,32.97
3.06239676475525,1636526138.96449,32.97
3.31240677833557,1636526139.2145,32.97
5.31250691413879,1636526141.2146,33.01
6.56255674362183,1636526142.46465,32.53
6.81256675720215,1636526142.71466,32.53
7.06258678436279,1636526142.96468,32.53
7.31259679794312,1636526143.21469,32.53
7.56260681152344,1636526143.4647,32.47
7.81261682510376,1636526143.71471,32.47
8.06262683868408,1636526143.96472,32.47
8.3126368522644,1636526144.21473,32.47
8.56265687942505,1636526144.46475,32.49
8.81266689300537,1636526144.71476,32.49
9.06267690658569,1636526144.96477,32.49
9.31268692016602,1636526145.21478,32.49
9.56269693374634,1636526145.46479,32.51
9.81270670890808,1636526145.7148,32.51
10.0627267360687,1636526145.96482,32.51
10.312736749649,1636526146.21483,32.51
10.5627467632294,1636526146.46484,32.67
10.8127567768097,1636526146.71485,32.67
11.06276679039,1636526146.96486,32.67
11.3127768039703,1636526147.21487,32.67
12.3128268718719,1636526148.21492,32.69
12.5628368854523,1636526148.46493,32.81
12.8128468990326,1636526148.71494,32.81
13.0628569126129,1636526148.96495,32.81
13.3128769397736,1636526149.21497,32.81
13.5628867149353,1636526149.46498,32.79
13.8128967285156,1636526149.71499,32.79
14.0629067420959,1636526149.965,32.79
14.3129167556763,1636526150.21501,32.79
14.5629267692566,1636526150.46502,32.77
14.8129367828369,1636526150.71503,32.77
15.0629568099976,1636526150.96505,32.77
15.3129668235779,1636526151.21506,32.77
17.3130569458008,1636526153.21515,32.85
18.5631167888641,1636526154.46521,32.77
18.8131268024445,1636526154.71522,32.77
19.0631368160248,1636526154.96523,32.77
19.3131468296051,1636526155.21524,32.77
20.563206911087,1636526156.4653,32.77
20.8132169246674,1636526156.71531,32.77
21.0632269382477,1636526156.96532,32.77
21.3132467269897,1636526157.21534,32.77
21.5632567405701,1636526157.46535,32.85
21.8132667541504,1636526157.71536,32.85
22.0632767677307,1636526157.96537,32.85
22.313286781311,1636526158.21538,32.85
22.5632967948914,1636526158.46539,32.83
22.813316822052,1636526158.71541,32.83
23.0633268356323,1636526158.96542,32.83
23.3133368492126,1636526159.21543,32.83
23.563346862793,1636526159.46544,32.83
23.8133568763733,1636526159.71545,32.83
24.0633668899536,1636526159.96546,32.83
24.3133769035339,1636526160.21547,32.83
24.5633969306946,1636526160.46549,32.81
24.8134069442749,1636526160.7155,32.81
25.0634167194366,1636526160.96551,32.81
25.313426733017,1636526161.21552,32.81
25.5634367465973,1636526161.46553,32.81
25.8134467601776,1636526161.71554,32.81
26.0634667873383,1636526161.96556,32.81
26.3134768009186,1636526162.21557,32.81
26.5634868144989,1636526162.46558,32.81
26.8134968280792,1636526162.71559,32.81
27.0635068416595,1636526162.9656,32.81
27.3135168552399,1636526163.21561,32.81
27.5635368824005,1636526163.46563,32.83
27.8135468959808,1636526163.71564,32.83
28.0635569095612,1636526163.96565,32.83
28.3135669231415,1636526164.21566,32.83
28.5635769367218,1636526164.46567,32.81
28.8135867118835,1636526164.71568,32.81
29.0635967254639,1636526164.96569,32.81
29.3136167526245,1636526165.21571,32.81
30.5636668205261,1636526166.46576,32.87
30.8136868476868,1636526166.71578,32.87
31.0636968612671,1636526166.96579,32.87
31.3137068748474,1636526167.2158,32.87
31.5637168884277,1636526167.46581,32.93
31.8137269020081,1636526167.71582,32.93
32.0637369155884,1636526167.96583,32.93
32.313756942749,1636526168.21585,32.93
32.5637667179108,1636526168.46586,32.95
32.8137767314911,1636526168.71587,32.95
33.0637867450714,1636526168.96588,32.95
33.3137967586517,1636526169.21589,32.95
33.5638067722321,1636526169.4659,32.97
33.8138167858124,1636526169.71591,32.97
34.063836812973,1636526169.96593,32.97
34.3138468265533,1636526170.21594,32.97
34.5638568401337,1636526170.46595,32.93
34.813866853714,1636526170.71596,32.93
35.0638768672943,1636526170.96597,32.93
35.3138868808746,1636526171.21598,32.93
36.8139567375183,1636526172.71605,32.81
37.063976764679,1636526172.96607,32.81
37.3139867782593,1636526173.21608,32.81
38.8140568733215,1636526174.71615,32.83
39.0640668869019,1636526174.96616,32.83
39.3140769004822,1636526175.21617,32.83
39.5640869140625,1636526175.46618,32.87
39.8140969276428,1636526175.71619,32.87
40.0641069412231,1636526175.9662,32.87
40.3141267299652,1636526176.21622,32.87
40.5641367435455,1636526176.46623,32.89
40.8141467571259,1636526176.71624,32.89
41.0641567707062,1636526176.96625,32.89
41.3141667842865,1636526177.21626,32.89
41.5641767978668,1636526177.46627,32.93
41.8141868114471,1636526177.71628,32.93
42.0642068386078,1636526177.9663,32.93
42.3142168521881,1636526178.21631,32.93
42.5642268657684,1636526178.46632,32.97
42.8142368793488,1636526178.71633,32.97
43.0642468929291,1636526178.96634,32.97
43.3142569065094,1636526179.21635,32.97
43.56427693367,1636526179.46637,32.95
43.8142869472504,1636526179.71638,32.95
44.0642967224121,1636526179.96639,32.95
44.3143067359924,1636526180.2164,32.95
