SGTime,UnixTime,Acc_X,Acc_Y,Acc_Z,Acc_SVM
0.542106867,1636526136,-30,-48,9,57.31491952
0.573356867,1636526136,-31,-52,22,64.41273166
0.72961688,1636526137,-39,-59,12,71.73562574
0.76086688,1636526137,-39,-56,10,68.9710084
0.79211688,1636526137,-35,-54,14,65.8559033
0.82336688,1636526137,-34,-54,9,64.44377394
0.85461688,1636526137,-34,-50,9,61.13100686
0.885876894,1636526137,-32,-50,10,60.19966777
0.917126894,1636526137,-38,-46,11,60.67124525
0.948376894,1636526137,-37,-47,12,61.00819617
0.979626894,1636526137,-37,-50,12,63.34824386
1.010876894,1636526137,-35,-50,15,62.84902545
1.042126894,1636526137,-34,-51,11,62.27358991
1.073376894,1636526137,-38,-50,8,63.30876717
1.104636908,1636526137,-38,-51,8,64.10148204
1.135886908,1636526137,-38,-50,7,63.19018911
1.167136908,1636526137,-39,-50,7,63.79655163
1.198386908,1636526137,-40,-50,6,64.31174076
1.229636908,1636526137,-38,-49,9,62.65780079
1.260886908,1636526137,-39,-49,7,63.01587102
1.292136908,1636526137,-40,-50,6,64.31174076
1.323396921,1636526137,-44,-47,8,64.87680633
1.354646921,1636526137,-40,-47,10,62.52199613
1.385896921,1636526137,-41,-47,12,63.51377803
1.417146921,1636526137,-39,-48,14,63.41135545
1.448396921,1636526137,-35,-48,14,61.03277808
1.479646921,1636526137,-42,-48,12,64.89992296
1.510896921,1636526137,-47,-46,11,66.67833231
1.542156935,1636526137,-49,-49,16,71.11961755
1.573406935,1636526137,-47,-52,18,72.36711961
1.604656935,1636526138,-44,-52,15,69.74955197
1.635906935,1636526138,-42,-55,9,69.78538529
1.667156935,1636526138,-42,-53,4,67.74215822
1.698406935,1636526138,-40,-48,4,62.60990337
1.82341671,1636526138,-31,-45,15,56.66568627
1.85466671,1636526138,-35,-43,12,56.72741841
1.88591671,1636526138,-38,-45,10,59.74110812
2.042176723,1636526138,-38,-52,7,64.78425735
2.073426723,1636526138,-36,-52,10,64.03124237
2.229686737,1636526138,-44,-58,9,73.35529974
2.260936737,1636526138,-35,-58,-9,68.33739825
2.448446751,1636526138,-49,-55,-6,73.90534487
2.573446751,1636526138,-43,-36,-2,56.11595139
2.604696751,1636526139,-35,-38,3,51.74939613
2.635956764,1636526139,-34,-41,6,53.60037313
2.667206764,1636526139,-36,-45,6,57.93962375
2.698456764,1636526139,-42,-49,1,64.54455825
2.729706764,1636526139,-46,-51,-2,68.70953355
2.760956764,1636526139,-50,-52,-7,72.47758274
2.792206764,1636526139,-49,-54,-9,73.47108275
2.823456764,1636526139,-43,-52,-9,68.0734897
2.854716778,1636526139,-30,-34,-3,45.44227107
2.885966778,1636526139,-26,-34,3,42.90687591
2.917216778,1636526139,-45,-51,2,68.04410334
2.948466778,1636526139,-51,-50,-4,71.53320907
2.979716778,1636526139,-49,-46,-8,67.68308504
3.010966778,1636526139,-45,-44,-8,63.4428877
3.167226791,1636526139,-40,-38,-9,55.90169944
3.198476791,1636526139,-42,-42,-4,59.53150426
3.229726791,1636526139,-39,-41,3,56.66568627
3.260976791,1636526139,-29,-39,0,48.60041152
3.292236805,1636526139,-26,-36,-8,45.12205669
3.323486805,1636526139,-23,-37,-7,44.12482295
3.354736805,1636526139,-27,-36,-13,46.84015371
3.385986805,1636526139,-48,-59,-26,80.38034586
3.542246819,1636526139,-25,-63,23,71.57513535
3.573496819,1636526139,-48,-54,16,74.0
3.667246819,1636526140,-37,-39,21,57.71481612
3.698506832,1636526140,-40,-50,20,67.08203932
3.729756832,1636526140,-39,-29,15,50.8625599
3.761006832,1636526140,-27,-38,11,47.89572006
3.792256832,1636526140,-44,-55,32,77.36278175
3.823506832,1636526140,-18,-54,34,66.30233782
3.854756832,1636526140,-11,-51,29,59.69087032
3.886006832,1636526140,-20,-48,34,62.12889827
3.917266846,1636526140,-22,-51,30,63.12685641
3.948516846,1636526140,-19,-48,27,58.25804665
3.979766846,1636526140,-22,-48,30,60.7289058
4.011016846,1636526140,-19,-47,34,61.04096985
4.042266846,1636526140,-15,-43,48,66.16645676
4.073516846,1636526140,-14,-52,49,72.8079666
4.104766846,1636526140,-8,-47,42,63.53739057
4.136026859,1636526140,-11,-55,32,64.57553716
4.167276859,1636526140,-8,-62,47,78.21125239
4.198526859,1636526140,7,-56,42,70.34912935
4.229776859,1636526140,-4,-52,57,77.25930365
4.261026859,1636526140,2,-45,57,72.64984515
4.292276859,1636526140,7,-55,46,72.04165462
4.323526859,1636526140,-10,-58,38,70.05711955
4.354786873,1636526140,-5,-51,39,64.39720491
4.386036873,1636526140,3,-54,49,72.97944916
4.417286873,1636526140,-18,-59,48,78.16009212
4.448536873,1636526140,-16,-47,62,79.42921377
4.479786873,1636526140,-34,-41,26,59.27056605
4.511036873,1636526140,2,-30,7,30.87069808
4.542286873,1636526140,10,-19,-38,43.64630569
4.573546886,1636526140,5,-25,-19,31.79622619
4.604796886,1636526141,-3,-54,0,54.08326913
4.636046886,1636526141,10,-72,8,73.1300212
4.667296886,1636526141,14,-68,21,72.53275122
4.698546886,1636526141,10,-74,36,82.8975271
4.729796886,1636526141,-3,-69,31,75.70336849
4.761046886,1636526141,-20,-44,18,51.57518783
4.7923069,1636526141,-35,-52,11,63.63961031
4.8235569,1636526141,-34,-48,23,63.1585307
4.8548069,1636526141,-25,-44,27,57.3585216
4.8860569,1636526141,-20,-52,16,57.96550698
4.9173069,1636526141,-2,-40,11,41.53311931
4.9485569,1636526141,3,2,18,18.35755975
4.9798069,1636526141,1,9,11,14.24780685
5.011066914,1636526141,-29,72,24,81.24653839
5.042316914,1636526141,-31,91,31,101.0099005
5.073566914,1636526141,-35,92,44,107.8192933
5.104816914,1636526141,-48,69,46,95.81753493
5.136066914,1636526141,-59,62,28,90.04998612
5.167316914,1636526141,-78,70,30,109.0137606
5.198566914,1636526141,-70,76,59,118.9831921
5.229826927,1636526141,53,118,127,181.2787908
5.261076927,1636526141,-59,59,11,84.16056083
5.292326927,1636526141,-47,70,-40,93.32202312
5.323576927,1636526141,17,62,-82,104.1969289
5.354826927,1636526141,23,39,-54,70.46985171
5.386076927,1636526141,16,37,-5,40.62019202
5.417326927,1636526141,38,59,98,120.5363016
5.448586941,1636526141,7,60,48,77.15568676
5.479836941,1636526141,-42,72,33,89.64931678
5.511086941,1636526141,-48,74,34,94.53041838
5.542336941,1636526141,-33,72,30,84.69356528
5.573586941,1636526141,-35,71,18,81.17881497
5.604836941,1636526142,-42,68,9,80.43009387
5.636086941,1636526142,-32,61,13,70.09992867
5.667346716,1636526142,-1,57,27,63.07931515
5.698596716,1636526142,2,54,33,63.31666447
5.729846716,1636526142,3,51,31,59.75784467
5.761096716,1636526142,-28,35,40,60.07495318
5.792346716,1636526142,-43,26,44,66.79071792
5.823596716,1636526142,-48,16,30,58.82176468
5.85485673,1636526142,-41,13,23,48.77499359
5.88610673,1636526142,-77,60,-9,98.03060747
5.91735673,1636526142,-66,70,-17,97.69851585
5.94860673,1636526142,-39,58,-3,69.95712973
5.97985673,1636526142,-4,23,64,68.12488532
6.01110673,1636526142,15,15,86,88.57764955
6.04235673,1636526142,-20,29,40,53.30103188
6.073616743,1636526142,-39,31,-4,49.979996
6.104866743,1636526142,-42,37,-11,57.04384279
6.136116743,1636526142,-13,47,-18,51.98076567
6.167366743,1636526142,-21,49,8,53.90732789
6.198616743,1636526142,-52,37,65,91.0933587
6.354876757,1636526142,-14,73,17,76.24959016
6.386126757,1636526142,-10,48,15,51.27377497
6.54238677,1636526142,22,64,-13,68.91298862
6.57363677,1636526142,13,76,-13,78.19207121
6.60488677,1636526143,3,82,-19,84.22588676
6.63613677,1636526143,-6,74,-2,74.26977851
6.66738677,1636526143,-11,68,-13,70.09992867
6.69863677,1636526143,8,73,-9,73.98648525
6.729896784,1636526143,0,69,-7,69.35416354
6.761146784,1636526143,-12,97,27,101.4001972
6.792396784,1636526143,-39,89,9,97.58585963
6.823646784,1636526143,-17,86,21,90.14432872
6.854896784,1636526143,8,70,2,70.48404075
6.886146784,1636526143,2,80,-15,81.41867108
6.917396784,1636526143,-7,86,-15,87.57853618
6.948656797,1636526143,-3,65,-16,67.00746227
6.979906797,1636526143,-1,69,-9,69.59166617
7.011156797,1636526143,-22,78,18,83.01807032
7.042406797,1636526143,-8,49,10,50.64582905
7.073656797,1636526143,0,38,-1,38.01315562
7.104906797,1636526143,-5,64,1,64.20280368
7.136156797,1636526143,-12,66,-5,67.26812024
7.292416811,1636526143,-7,85,47,97.38069624
7.323666811,1636526143,5,71,68,98.43779762
7.479926825,1636526143,-16,-60,13,63.4428877
7.511176825,1636526143,-15,66,-5,67.867518
7.542426825,1636526143,-16,66,6,68.1762422
7.573676825,1636526143,-17,62,3,64.35837164
7.604936838,1636526144,-14,56,2,57.75811631
7.636186838,1636526144,-13,60,2,61.42475071
7.667436838,1636526144,-9,64,2,64.66065264
7.698686838,1636526144,-10,69,-3,69.78538529
7.792436838,1636526144,-9,69,-10,70.29935988
7.823696852,1636526144,-5,57,-17,59.69087032
7.854946852,1636526144,-7,59,-21,63.01587102
7.886196852,1636526144,-8,63,-21,66.88796603
7.917446852,1636526144,-7,60,-23,64.63745044
7.948696852,1636526144,-2,61,-23,65.22269544
7.979946852,1636526144,4,59,-29,65.8634952
8.011206865,1636526144,-3,68,-21,71.23201527
8.042456865,1636526144,-12,69,-20,72.83543094
8.073706865,1636526144,15,65,-26,71.59608928
8.104956865,1636526144,16,51,-40,66.76076692
8.136206865,1636526144,-1,54,-51,74.28324172
8.167456865,1636526144,3,55,-43,69.87846592
8.198706865,1636526144,3,56,-40,68.8839604
8.229966879,1636526144,4,57,-27,63.19810124
8.261216879,1636526144,10,58,-15,60.73713856
8.292466879,1636526144,6,61,-9,61.95159401
8.323716879,1636526144,-10,76,10,77.30459236
8.354966879,1636526144,-3,72,-1,72.06941099
8.386216879,1636526144,0,61,9,61.66036004
8.417466879,1636526144,-10,55,8,56.47123161
8.448726892,1636526144,-10,65,19,68.45436436
8.604976892,1636526145,-42,42,9,60.07495318
8.636226892,1636526145,-51,37,4,63.13477647
8.667486906,1636526145,-58,53,4,78.67019766
8.698736906,1636526145,-66,98,15,119.1007976
8.729986906,1636526145,-44,91,30,105.4371851
8.761236906,1636526145,-41,81,19,92.75235846
8.792486906,1636526145,-45,65,6,79.28429857
8.823736906,1636526145,-45,61,9,76.33478892
8.97999692,1636526145,-58,24,50,80.24961059
9.01124692,1636526145,-54,16,51,75.98026059
9.136256933,1636526145,-41,-4,30,50.96076922
9.167506933,1636526145,-51,-14,23,57.67148342
9.198756933,1636526145,-43,-21,22,52.66877633
9.230006933,1636526145,-42,-26,15,51.623638
9.261256933,1636526145,-53,-27,4,59.61543424
9.292506933,1636526145,-50,-26,9,57.07013229
9.323766947,1636526145,-45,-26,17,54.68089246
9.355016947,1636526145,-54,-25,25,64.54455825
