GSR_mean,GSR_std,GSR_var,GSR_max,GSR_min,GSR_peak_count,GSR_motion_energy,Temperature_mean,Temperature_std,Temperature_var,Temperature_max,Temperature_min,Temperature_peak_count,Temperature_motion_energy,Gaze_mean,Gaze_std,Gaze_var,Gaze_max,Gaze_min,Gaze_peak_count,Gaze_motion_energy,Acc_X_mean,Acc_X_std,Acc_X_var,Acc_X_max,Acc_X_min,Acc_X_peak_count,Acc_X_motion_energy,Acc_Y_mean,Acc_Y_std,Acc_Y_var,Acc_Y_max,Acc_Y_min,Acc_Y_peak_count,Acc_Y_motion_energy,Acc_Z_mean,Acc_Z_std,Acc_Z_var,Acc_Z_max,Acc_Z_min,Acc_Z_peak_count,Acc_Z_motion_energy,Acc_SVM_mean,Acc_SVM_std,Acc_SVM_var,Acc_SVM_max,Acc_SVM_min,Acc_SVM_peak_count,Acc_SVM_motion_energy,gaze_mean,gaze_std,gaze_var,gaze_max,gaze_min,gaze_peak_count,gaze_motion_energy,gaze_count,gaze_active_ratio,gaze_transition_count,reported_time_spent_seconds,session_elapsed_total_seconds,session_elapsed_mean_seconds,session_elapsed_std_seconds,session_elapsed_max_seconds,session_elapsed_min_seconds,session_elapsed_count,session_elapsed_nonzero_count,intervention_row_count,intervention_numeric_time_count,intervention_numeric_time_mean,intervention_numeric_time_std,intervention_numeric_time_min,intervention_numeric_time_max,intervention_discrete_count,intervention_no_need_count
0.0429658390468516,0.0390316383732332,0.0015234687940988,0.12551,0.0,17,0.0266229685604352,32.892260893539266,0.0553124352130114,0.0030594654891935,32.96968159997253,32.76977839403863,8,0.0318912827505651,0.7166666666666667,0.4506168611531924,0.2030555555555555,1.0,0.0,3,8.0,-25.233333333333334,47.71385775874995,2276.612222222223,127.0,-128.0,16,215398.0,40.416666666666664,43.13053507151929,1860.2430555555557,127.0,-23.0,16,165198.0,19.416666666666668,40.66255102124749,1653.4430555555552,96.0,-128.0,17,181831.0,84.24185871842164,36.61751729703723,1340.8425729988207,221.12666053644455,26.248809496813376,17,142112.5632009767,0.8300539623441808,0.3755853856860063,0.1410643819409061,1.0,0.0,48.0,97.0,42437.0,0.8300539623441808,97.0,18.0,529.0,27.842105263157897,9.535099824069528,48.0,11.0,19.0,19.0,1.0,0.0,,0.0,,,0.0,0.0
0.2978517808333333,0.0278464746397643,0.000775426149863,0.3613353,0.2472969,14,0.0213325064781348,32.320607656382485,0.0681339339797153,0.0046422329595522,32.43,32.21,6,0.0066099488531471,,,,,,0,0.0,1.2166666666666666,40.70548352358548,1656.9363888888888,127.0,-39.0,16,46574.0,20.616666666666667,40.509295915327336,1641.003055555556,67.0,-56.0,18,14115.0,-8.316666666666666,21.87349359892521,478.44972222222225,48.0,-62.0,11,20823.0,64.38389429124818,11.2604391222862,126.79748922671362,131.3506756739378,38.43175770115127,20,16552.490669214894,,,,,,,,,,,,,,,,,,,,,,,,,,
10.47038373,1.6806130317341252,2.824460162434568,13.05065,8.166026,12,5.106567245587472,33.53847528320886,0.0413802024995841,0.0017123211589065,33.62962514001653,33.47,8,0.0091106831425896,1.0,0.0,0.0,1.0,1.0,0,0.0,-32.416666666666664,35.65543047310216,1271.309722222222,63.0,-128.0,19,110569.0,16.85,55.48027427233335,3078.0608333333334,124.0,-66.0,15,189950.0,-6.266666666666667,35.19652760650624,1238.7955555555557,72.0,-128.0,16,113368.0,77.56271455278922,30.760775529926743,946.22531120254,150.8973160795115,12.68857754044952,20,90180.46323568544,0.9713899729810868,0.1667078083740839,0.0277914933728902,1.0,0.0,44.0,90.0,33310.0,0.9713899729810868,90.0,26.0,449.0,23.63157894736842,8.74458897017521,42.0,8.0,19.0,19.0,66.0,66.0,287.52969696969694,159.98184701800193,32.06,561.06,66.0,0.0
5.212013638333333,0.2958586284776557,0.0875323280446795,5.689736,4.349348,13,1.783363901420986,33.78326280074784,0.0669201794874141,0.0044783104226277,33.90978496822128,33.67,12,0.0190267302056158,,,,,,0,0.0,-25.183333333333337,14.138000408670088,199.8830555555556,5.0,-56.0,16,11712.0,18.583333333333332,28.93745650344703,837.376388888889,64.0,-64.0,19,35586.0,-7.833333333333333,44.408770405055,1972.1388888888891,54.0,-70.0,13,22108.0,63.25036597267138,7.049198842644094,49.69120432313483,88.34591105421914,44.384682042344295,18,5585.255441294097,,,,,,,,,,,,,,,,,,,,,,,,,,
4.452479533333334,0.2232843857905599,0.0498559169378676,4.927297,3.925593,13,2.9055528580644996,32.599500000000006,0.0436205226928797,0.00190275,32.67,32.5,7,0.0129799999999998,,,,,,0,0.0,48.708333333333336,17.719467088174206,313.97951388888885,74.0,-43.0,15,26126.25,-10.341666666666669,21.856681218540224,477.7145138888889,60.0,-55.0,17,24654.25,1.8333333333333333,25.861436326872663,668.813888888889,64.0,-70.0,12,27804.0,62.48379570558652,6.252688026430017,39.09610755586131,85.34049449118513,43.15089802078283,19,4783.579917326335,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3208006028333334,0.0094524421741358,8.934866305538263e-05,0.34729314,0.3052604,19,0.002392643100715,33.96654789967077,0.020392583065411,0.0004158574440796,33.99,33.910137585108615,10,0.0178216726906294,0.8499966706658614,0.3570700237400808,0.1274990018537418,1.0,0.0,3,5.000000079808154,-36.25,27.843386408026355,775.2541666666667,39.0,-98.0,13,60308.0,-14.65,32.941273503008354,1085.1275,71.0,-107.0,17,110405.0,23.183333333333337,28.872415709269788,833.6163888888889,72.0,-92.0,17,91120.0,66.86790602720106,16.995091748425754,288.8331435374091,151.81897114655993,25.41653005427767,15,35028.347141448576,0.8490106544901066,0.3580384938137063,0.1281915630523874,1.0,0.0,34.0,70.0,26280.0,0.8490106544901066,70.0,42.0,305.0,16.05263157894737,11.645092834945666,47.0,4.0,19.0,19.0,40.0,40.0,247.21000000000004,133.5967526090822,25.61,430.61,40.0,0.0
2.338581696666666,0.1959821342405144,0.038408996941467,2.911522,1.907485,12,1.2297860762880848,33.49146563327651,0.0165920356662042,0.0002752956475485,33.53,33.45,11,0.0122883583345547,1.0,0.0,0.0,1.0,1.0,0,0.0,38.016666666666666,23.589186552787748,556.4497222222222,83.0,-35.0,18,30337.0,-5.866666666666666,24.13121537667665,582.3155555555555,28.0,-87.0,17,57889.0,33.71666666666667,25.119110697280313,630.9697222222222,60.0,-33.0,16,16839.0,65.46232527410831,10.045760451064636,100.91730304017436,100.42410069301094,49.13247398615299,18,10794.909045548991,0.97883295194508,0.143940974470651,0.0207190041315606,1.0,0.0,2.0,6.0,15732.0,0.97883295194508,6.0,16.0,107.0,5.631578947368421,1.862212731486374,9.0,3.0,19.0,19.0,1.0,0.0,,0.0,,,0.0,1.0
1.5980993383333333,0.214099416312038,0.0458385600651553,2.145583,0.7846097,15,1.914160039358583,27.20423035345768,0.0377783974812993,0.001427207316255,27.309785286920494,27.13037039226868,9,0.0169783006995696,,,,,,0,0.0,-39.03333333333333,24.985306793304648,624.2655555555555,27.0,-69.0,16,58637.0,-22.15,18.69565457532846,349.5275,22.0,-98.0,15,32301.0,24.983333333333334,27.94488126453374,780.916388888889,108.0,-34.0,17,58465.0,64.86124957804692,13.642518212350224,186.11830317430753,152.3285921946369,25.61249694973139,20,21161.010947027884,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2992894913333334,0.0148064976601684,0.0002192323729605,0.3344677,0.2332303,15,0.0210665864319813,29.936887154957496,0.0901527136847858,0.0081275117847309,30.09,29.79,12,0.022119207316655,0.9666696660667934,0.1794893420589788,0.0322164239127651,1.0,0.0,0,1.9996401367588947,-15.6,25.9311909997722,672.4266666666667,57.0,-62.0,17,41977.2,-21.083333333333332,27.3306248658086,746.9630555555555,44.0,-65.0,15,40049.2,41.166666666666664,21.62958365038238,467.8388888888888,127.0,-28.0,16,24911.0,64.32392661919822,11.49880273280674,132.22246428800372,130.26895255585654,43.95361191074063,18,9701.849117225463,0.9758846492885028,0.153407302862539,0.0235338005715587,1.0,0.0,23.0,48.0,15882.0,0.9758846492885028,48.0,14.0,223.0,11.736842105263158,7.178997959040415,30.0,5.0,19.0,19.0,33.0,33.0,180.50242424242424,67.00187977914794,64.26,289.26,33.0,0.0
0.0367575799833333,0.0179717219833283,0.000322982791046,0.1050186,0.0,13,0.0139956266868802,32.09624519363065,1.0686372445921115,1.141985560529421,33.25,30.33,5,1.8296251940032016,0.8666666666666667,0.339934634239519,0.1155555555555555,1.0,0.0,0,2.0,-47.81666666666667,19.82464095233225,393.0163888888889,-6.0,-128.0,17,19238.0,0.5666666666666667,25.24504351793085,637.3122222222223,74.0,-50.0,14,30542.0,-29.1,28.132839648117052,791.4566666666667,55.0,-70.0,15,26994.0,68.32025495069212,16.96150829002036,287.6927634724294,145.22396496446444,43.749285708454714,18,17722.30995656121,0.8300539623441808,0.3755853856860063,0.1410643819409061,1.0,0.0,48.0,97.0,42437.0,0.8300539623441808,97.0,18.0,529.0,27.842105263157897,9.535099824069528,48.0,11.0,19.0,19.0,1.0,0.0,,0.0,,,0.0,0.0
